index,B19301_001E,state,county,tract,block group,B03002_001E,B03002_004E,B19055_001E,B19055_002E,B11001_001E,B11001_006E,B03002_005E,B19001_001E,B19001_017E,B23025_003E,B23025_005E,B01001_001E,B01001_026E,B25010_001E,B03002_006E,B11005_003E,B11005_005E,B01002_001E,B03001_001E,B03001_003E,B25077_001E,B25064_001E,B25024_001E,B25024_010E,B25003_001E,B25003_003E,B25002_001E,B25002_003E,B17021_001E,B17021_002E,C24010_001E,C24010_038E,B25044_001E,B25044_003E,B25044_010E,C24010_032E,C24010_068E,C24010_019E,C24010_055E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B01001_003E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B27001_001E,B27001_005E,B27001_008E,B27001_011E,B27001_014E,B27001_017E,B27001_020E,B27001_023E,B27001_026E,B27001_029E,B27001_033E,B27001_036E,B27001_039E,B27001_042E,B27001_045E,B27001_048E,B27001_051E,B27001_054E,B27001_057E,B16004_007E,B16004_008E,B16004_012E,B16004_013E,B16004_017E,B16004_018E,B16004_022E,B16004_023E,B16004_029E,B16004_030E,B16004_034E,B16004_035E,B16004_039E,B16004_040E,B16004_044E,B16004_045E,B16004_051E,B16004_052E,B16004_056E,B16004_057E,B16004_061E,B16004_062E,B16004_066E,B16004_067E,B16004_001E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
482015206024,12371.0,48,201,520602,4,1336.0,227.0,434.0,27.0,434.0,112.0,0.0,434.0,0.0,603.0,27.0,1336.0,538.0,3.08,0.0,245.0,141.0,27.1,5681.0,4404.0,266500.0,883.0,534.0,0.0,434.0,434.0,534.0,100.0,1336.0,307.0,576.0,190.0,434.0,0.0,0.0,168.0,0.0,123.0,122.0,678.0,78.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,53.0,0.0,0.0,90.0,27.0,0.0,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5681.0,0.0,205.0,51.0,325.0,425.0,278.0,59.0,9.0,0.0,0.0,223.0,75.0,140.0,147.0,136.0,37.0,8.0,11.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,482015206024,48201520602,48201,48201,48,201,520602,4,1500000US482015206024,482015206024,4,BG,183292,0,"POLYGON ((-95.48916899999999 29.807125, -95.485495 29.807007, -95.484917 29.806707, -95.48483299999999 29.802838, -95.48886 29.802884, -95.48894799999999 29.804892, -95.48916899999999 29.807125))"
482015207001,63610.0,48,201,520700,1,346.0,0.0,158.0,39.0,158.0,0.0,0.0,158.0,35.0,199.0,0.0,346.0,169.0,2.19,56.0,40.0,7.0,47.6,4334.0,1320.0,575300.0,957.4626865671642,167.0,0.0,158.0,0.0,167.0,9.0,346.0,16.0,199.0,89.0,158.0,0.0,0.0,5.0,0.0,10.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,8.0,23.0,0.0,0.0,0.0,4248.0,33.0,43.0,12.0,208.0,0.0,40.0,8.0,0.0,0.0,20.0,19.0,45.0,74.0,47.0,79.0,41.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,482015207001,48201520700,48201,48201,48,201,520700,1,1500000US482015207001,482015207001,1,BG,352090,0,"POLYGON ((-95.493251 29.802975, -95.48886 29.802884, -95.48483299999999 29.802838, -95.484847 29.799149, -95.489346 29.798845, -95.49323299999999 29.798925, -95.493251 29.802975))"
482015207002,51784.0,48,201,520700,2,621.0,62.0,227.0,72.0,227.0,28.0,0.0,227.0,79.0,283.0,11.0,621.0,314.0,2.74,16.0,76.0,23.0,40.3,4334.0,1320.0,478300.0,953.0,227.0,0.0,227.0,31.0,227.0,0.0,621.0,80.0,272.0,116.0,227.0,15.0,0.0,21.0,0.0,9.0,49.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,0.0,7.0,0.0,0.0,26.0,17.0,24.0,31.0,0.0,0.0,0.0,0.0,15.0,5.0,22.0,0.0,0.0,21.0,4248.0,33.0,43.0,12.0,208.0,0.0,40.0,8.0,0.0,0.0,20.0,19.0,45.0,74.0,47.0,79.0,41.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,482015207002,48201520700,48201,48201,48,201,520700,2,1500000US482015207002,482015207002,2,BG,364236,0,"POLYGON ((-95.49323299999999 29.798925, -95.489346 29.798845, -95.484847 29.799149, -95.484865 29.798138, -95.484927 29.79491, -95.493201 29.79486, -95.49323299999999 29.798925))"
482015207003,50503.0,48,201,520700,3,1365.0,73.0,385.0,72.0,385.0,75.0,0.0,385.0,122.0,666.0,74.0,1365.0,679.0,2.99,99.0,222.0,59.0,33.6,4334.0,1320.0,597700.0,872.0,397.0,0.0,385.0,154.0,397.0,12.0,1279.0,147.0,592.0,240.0,385.0,0.0,7.0,0.0,0.0,31.0,75.0,938.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,8.0,14.0,43.0,8.0,15.0,11.0,0.0,15.0,0.0,32.0,0.0,109.0,0.0,26.0,14.0,19.0,12.0,19.0,4248.0,33.0,43.0,12.0,208.0,0.0,40.0,8.0,0.0,0.0,20.0,19.0,45.0,74.0,47.0,79.0,41.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.0,482015207003,48201520700,48201,48201,48,201,520700,3,1500000US482015207003,482015207003,3,BG,472381,0,"POLYGON ((-95.49918699999999 29.802112, -95.498149 29.802118, -95.49797 29.803042, -95.495564 29.803042, -95.493251 29.802975, -95.49323299999999 29.798925, -95.493201 29.79486, -95.49547799999999 29.794833, -95.49633999999999 29.794744, -95.49909599999999 29.796546, -95.49918699999999 29.802112))"
482015207004,61436.0,48,201,520700,4,2002.0,15.0,604.0,83.0,604.0,42.0,0.0,604.0,269.0,1039.0,36.0,2002.0,876.0,3.31,125.0,381.0,60.0,32.2,4334.0,1320.0,630800.0,840.0,702.0,0.0,604.0,149.0,702.0,98.0,1977.0,118.0,1003.0,463.0,604.0,0.0,0.0,113.0,0.0,6.0,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,48.0,0.0,0.0,42.0,0.0,0.0,67.0,178.0,9.0,20.0,49.0,7.0,0.0,0.0,65.0,14.0,38.0,8.0,7.0,8.0,0.0,4248.0,33.0,43.0,12.0,208.0,0.0,40.0,8.0,0.0,0.0,20.0,19.0,45.0,74.0,47.0,79.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.0,482015207004,48201520700,48201,48201,48,201,520700,4,1500000US482015207004,482015207004,4,BG,778966,0,"POLYGON ((-95.51138 29.801019, -95.509833 29.802582, -95.509215 29.802925, -95.50652099999999 29.803076, -95.50089199999999 29.803016, -95.49797 29.803042, -95.498149 29.802118, -95.49918699999999 29.802112, -95.49909599999999 29.796546, -95.49633999999999 29.794744, -95.496668 29.794635, -95.497795 29.795611, -95.500429 29.796144, -95.50258799999999 29.796786, -95.505791 29.796166, -95.50609299999999 29.797013, -95.510127 29.798854, -95.51114 29.799873, -95.51138 29.801019))"
482015210001,27805.0,48,201,521000,1,2620.0,154.0,770.0,113.0,770.0,220.0,0.0,770.0,113.0,1346.0,154.0,2620.0,1285.0,3.4,95.0,393.0,235.0,28.4,2620.0,1768.0,466500.0,973.0,782.0,6.0,770.0,489.0,782.0,12.0,2620.0,1110.0,1192.0,476.0,770.0,5.0,24.0,157.0,0.0,121.0,203.0,1467.0,92.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,117.0,0.0,22.0,82.0,15.0,40.0,9.0,138.0,12.0,18.0,22.0,24.0,0.0,11.0,211.0,19.0,22.0,9.0,5.0,5.0,0.0,2620.0,30.0,14.0,80.0,124.0,105.0,72.0,27.0,0.0,18.0,40.0,12.0,64.0,45.0,102.0,22.0,9.0,2.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,187.0,0.0,0.0,6.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.0,482015210001,48201521000,48201,48201,48,201,521000,1,1500000US482015210001,482015210001,1,BG,1178553,0,"POLYGON ((-95.523921 29.798, -95.522222 29.798549, -95.51220699999999 29.80049, -95.51138 29.801019, -95.51114 29.799873, -95.510127 29.798854, -95.51011199999999 29.797239, -95.512805 29.797274, -95.51280799999999 29.794311, -95.51391699999999 29.794307, -95.513937 29.789689, -95.51671399999999 29.788926, -95.52031799999999 29.78891, -95.520124 29.785133, -95.52012499999999 29.784558, -95.52126 29.783734, -95.52126199999999 29.784549, -95.52126699999999 29.78508, -95.52177499999999 29.787354, -95.52185799999999 29.792526, -95.52216399999999 29.79325, -95.52310299999999 29.794759, -95.523921 29.798))"
482015211001,16144.0,48,201,521100,1,2304.0,0.0,656.0,80.0,656.0,131.0,0.0,656.0,16.0,1262.0,78.0,2304.0,1098.0,3.51,0.0,315.0,193.0,32.1,2304.0,1956.0,298300.0,892.0,708.0,16.0,656.0,531.0,708.0,52.0,2304.0,740.0,1184.0,398.0,656.0,0.0,109.0,393.0,0.0,171.0,173.0,1415.0,25.0,0.0,0.0,26.0,16.0,0.0,15.0,106.0,266.0,11.0,50.0,104.0,18.0,69.0,7.0,125.0,0.0,22.0,24.0,0.0,0.0,4.0,78.0,5.0,21.0,0.0,0.0,27.0,16.0,2304.0,13.0,70.0,142.0,82.0,210.0,61.0,40.0,10.0,0.0,13.0,52.0,60.0,92.0,122.0,74.0,30.0,0.0,5.0,57.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.0,482015211001,48201521100,48201,48201,48,201,521100,1,1500000US482015211001,482015211001,1,BG,597859,0,"POLYGON ((-95.524416 29.806727, -95.52420000000001 29.806344, -95.52082 29.805127, -95.51795299999999 29.803361, -95.51138 29.801019, -95.51220699999999 29.80049, -95.522222 29.798549, -95.523921 29.798, -95.524176 29.79901, -95.52441499999999 29.806585, -95.524416 29.806727))"
482015212001,14461.0,48,201,521200,1,2412.0,35.0,699.0,49.0,699.0,199.0,0.0,699.0,0.0,1252.0,34.0,2412.0,1098.0,3.41,89.0,439.0,235.0,34.0,5804.0,4553.0,342900.0,890.0,919.0,40.0,699.0,514.0,919.0,220.0,2412.0,704.0,1218.0,466.0,699.0,0.0,85.0,201.0,30.0,165.0,279.0,1465.0,66.0,0.0,0.0,0.0,0.0,0.0,49.0,50.0,383.0,81.0,25.0,75.0,16.0,0.0,68.0,48.0,36.0,0.0,0.0,18.0,0.0,0.0,57.0,0.0,22.0,0.0,17.0,15.0,0.0,5675.0,40.0,34.0,134.0,396.0,294.0,201.0,70.0,0.0,0.0,15.0,58.0,275.0,135.0,132.0,158.0,67.0,0.0,0.0,166.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.0,482015212001,48201521200,48201,48201,48,201,521200,1,1500000US482015212001,482015212001,1,BG,481061,0,"POLYGON ((-95.506591 29.810995, -95.500856 29.810907, -95.500862 29.808192, -95.50089199999999 29.803016, -95.50652099999999 29.803076, -95.506591 29.810995))"
482015212002,26701.0,48,201,521200,2,1485.0,120.0,611.0,157.0,611.0,39.0,0.0,611.0,9.0,754.0,91.0,1485.0,860.0,2.4,44.0,200.0,39.0,32.4,5804.0,4553.0,229400.0,933.0,663.0,0.0,611.0,427.0,663.0,52.0,1485.0,103.0,663.0,367.0,611.0,0.0,0.0,34.0,0.0,28.0,88.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,9.0,45.0,36.0,26.0,48.0,3.0,37.0,20.0,0.0,16.0,0.0,112.0,49.0,41.0,34.0,0.0,17.0,0.0,5675.0,40.0,34.0,134.0,396.0,294.0,201.0,70.0,0.0,0.0,15.0,58.0,275.0,135.0,132.0,158.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,482015212002,48201521200,48201,48201,48,201,521200,2,1500000US482015212002,482015212002,2,BG,876508,0,"POLYGON ((-95.526157 29.809801, -95.51927599999999 29.809878, -95.51402299999999 29.810833, -95.51251599999999 29.810974, -95.512472 29.802891, -95.511371 29.802659, -95.509215 29.802925, -95.509833 29.802582, -95.51138 29.801019, -95.51795299999999 29.803361, -95.52082 29.805127, -95.52420000000001 29.806344, -95.524416 29.806727, -95.52540999999999 29.807418, -95.526157 29.809801))"
482015212003,25983.0,48,201,521200,3,1907.0,155.0,807.0,31.0,807.0,30.0,0.0,807.0,16.0,1098.0,0.0,1907.0,848.0,2.2,48.0,308.0,141.0,33.3,5804.0,4553.0,78000.0,833.0,904.0,0.0,807.0,460.0,904.0,97.0,1778.0,152.0,1098.0,410.0,807.0,0.0,0.0,123.0,0.0,116.0,84.0,1234.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,0.0,41.0,0.0,7.0,72.0,13.0,12.0,0.0,95.0,7.0,0.0,21.0,6.0,0.0,7.0,125.0,5.0,0.0,20.0,18.0,18.0,20.0,5675.0,40.0,34.0,134.0,396.0,294.0,201.0,70.0,0.0,0.0,15.0,58.0,275.0,135.0,132.0,158.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,40.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.0,482015212003,48201521200,48201,48201,48,201,521200,3,1500000US482015212003,482015212003,3,BG,519548,0,"POLYGON ((-95.51251599999999 29.810974, -95.511679 29.811049, -95.509548 29.811074, -95.506591 29.810995, -95.50652099999999 29.803076, -95.509215 29.802925, -95.511371 29.802659, -95.512472 29.802891, -95.51251599999999 29.810974))"
482015213001,36607.0,48,201,521300,1,802.0,0.0,297.0,62.0,297.0,39.0,0.0,297.0,15.0,516.0,0.0,802.0,373.0,2.7,114.0,66.0,30.0,51.4,5461.0,3393.0,163900.0,1404.5936395759718,339.0,69.0,297.0,0.0,339.0,42.0,802.0,80.0,516.0,240.0,297.0,0.0,0.0,0.0,0.0,20.0,59.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,39.0,57.0,9.0,0.0,24.0,13.0,0.0,14.0,35.0,9.0,0.0,0.0,13.0,0.0,18.0,8.0,0.0,0.0,9.0,5461.0,24.0,33.0,43.0,190.0,155.0,59.0,55.0,0.0,0.0,95.0,115.0,138.0,95.0,113.0,184.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,36.0,26.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,776.0,482015213001,48201521300,48201,48201,48,201,521300,1,1500000US482015213001,482015213001,1,BG,564805,0,"POLYGON ((-95.526281 29.821945, -95.52068399999999 29.821966, -95.51740199999999 29.821129, -95.51737799999999 29.818509, -95.517504 29.817383, -95.51750699999999 29.81589, -95.521456 29.815833, -95.526214 29.815789, -95.52624999999999 29.818524, -95.526281 29.821945))"
482015213002,17416.0,48,201,521300,2,1348.0,18.0,518.0,80.0,518.0,127.0,0.0,518.0,16.0,621.0,38.0,1348.0,752.0,2.6,40.0,200.0,161.0,26.7,5461.0,3393.0,189100.0,952.0,536.0,0.0,518.0,336.0,536.0,18.0,1348.0,664.0,583.0,206.0,518.0,31.0,18.0,74.0,0.0,142.0,59.0,741.0,38.0,0.0,0.0,0.0,22.0,36.0,0.0,0.0,82.0,0.0,20.0,57.0,22.0,90.0,7.0,24.0,0.0,0.0,8.0,18.0,8.0,8.0,76.0,0.0,24.0,27.0,0.0,28.0,10.0,5461.0,24.0,33.0,43.0,190.0,155.0,59.0,55.0,0.0,0.0,95.0,115.0,138.0,95.0,113.0,184.0,35.0,37.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,482015213002,48201521300,48201,48201,48,201,521300,2,1500000US482015213002,482015213002,2,BG,428535,0,"POLYGON ((-95.517504 29.817383, -95.51737799999999 29.818509, -95.51740199999999 29.821129, -95.51648999999999 29.821056, -95.509626 29.821141, -95.50958199999999 29.816102, -95.51691 29.815897, -95.51750699999999 29.81589, -95.517504 29.817383))"
482015213003,20173.0,48,201,521300,3,1064.0,0.0,309.0,86.0,309.0,31.0,0.0,309.0,0.0,502.0,26.0,1064.0,521.0,3.44,10.0,185.0,11.0,35.4,5461.0,3393.0,153800.0,1260.0,344.0,0.0,309.0,37.0,344.0,35.0,1064.0,134.0,476.0,227.0,309.0,9.0,0.0,105.0,0.0,32.0,68.0,703.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,115.0,0.0,0.0,120.0,39.0,0.0,24.0,12.0,8.0,0.0,16.0,0.0,15.0,0.0,0.0,9.0,14.0,15.0,34.0,37.0,0.0,5461.0,24.0,33.0,43.0,190.0,155.0,59.0,55.0,0.0,0.0,95.0,115.0,138.0,95.0,113.0,184.0,35.0,37.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,482015213003,48201521300,48201,48201,48,201,521300,3,1500000US482015213003,482015213003,3,BG,970311,0,"POLYGON ((-95.509626 29.821141, -95.50072999999999 29.820778, -95.49911899999999 29.820035, -95.500637 29.817494, -95.500856 29.810907, -95.506591 29.810995, -95.509548 29.811074, -95.50958199999999 29.816102, -95.509626 29.821141))"
482015213004,30259.0,48,201,521300,4,2247.0,324.0,802.0,188.0,802.0,128.0,0.0,802.0,47.0,1042.0,58.0,2247.0,1193.0,2.8,298.0,277.0,85.0,36.0,5461.0,3393.0,226500.0,1046.0,839.0,7.0,802.0,371.0,839.0,37.0,2247.0,606.0,984.0,503.0,802.0,0.0,19.0,80.0,0.0,35.0,134.0,1471.0,49.0,0.0,0.0,0.0,21.0,0.0,15.0,0.0,40.0,9.0,0.0,26.0,21.0,39.0,49.0,102.0,13.0,0.0,25.0,11.0,17.0,0.0,125.0,34.0,28.0,78.0,44.0,8.0,0.0,5461.0,24.0,33.0,43.0,190.0,155.0,59.0,55.0,0.0,0.0,95.0,115.0,138.0,95.0,113.0,184.0,35.0,37.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,51.0,0.0,0.0,11.0,0.0,0.0,0.0,17.0,21.0,0.0,0.0,8.0,8.0,0.0,0.0,2020.0,482015213004,48201521300,48201,48201,48,201,521300,4,1500000US482015213004,482015213004,4,BG,952563,43463,"POLYGON ((-95.526214 29.815789, -95.521456 29.815833, -95.51750699999999 29.81589, -95.51691 29.815897, -95.50958199999999 29.816102, -95.509548 29.811074, -95.511679 29.811049, -95.51251599999999 29.810974, -95.51402299999999 29.810833, -95.51927599999999 29.809878, -95.526157 29.809801, -95.52621599999999 29.815165, -95.526214 29.815789))"
482015214001,13688.0,48,201,521400,1,1142.0,0.0,330.0,25.0,330.0,80.0,0.0,330.0,0.0,665.0,0.0,1142.0,403.0,3.46,23.0,152.0,103.0,30.5,7766.0,7368.0,264361.7021276596,840.0,356.0,0.0,330.0,330.0,356.0,26.0,1142.0,434.0,665.0,180.0,330.0,0.0,24.0,128.0,28.0,188.0,79.0,679.0,26.0,0.0,0.0,0.0,56.0,37.0,0.0,0.0,105.0,0.0,0.0,88.0,0.0,107.0,0.0,106.0,0.0,25.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7766.0,58.0,416.0,331.0,451.0,644.0,358.0,122.0,35.0,14.0,55.0,392.0,213.0,403.0,203.0,287.0,127.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,374.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,482015214001,48201521400,48201,48201,48,201,521400,1,1500000US482015214001,482015214001,1,BG,96021,0,"POLYGON ((-95.50932299999999 29.832711, -95.506722 29.83284, -95.506638 29.829362, -95.509271 29.829336, -95.50932299999999 29.832711))"
482015214002,9503.0,48,201,521400,2,3477.0,0.0,858.0,0.0,858.0,204.0,0.0,858.0,0.0,1475.0,99.0,3477.0,1649.0,4.05,0.0,530.0,301.0,25.0,7766.0,7368.0,350000.0,957.0,920.0,0.0,858.0,828.0,920.0,62.0,3477.0,1688.0,1376.0,335.0,858.0,0.0,27.0,463.0,34.0,144.0,109.0,1738.0,77.0,0.0,0.0,0.0,37.0,123.0,25.0,67.0,155.0,0.0,22.0,146.0,116.0,32.0,139.0,240.0,27.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,7766.0,58.0,416.0,331.0,451.0,644.0,358.0,122.0,35.0,14.0,55.0,392.0,213.0,403.0,203.0,287.0,127.0,0.0,0.0,78.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.0,482015214002,48201521400,48201,48201,48,201,521400,2,1500000US482015214002,482015214002,2,BG,493480,0,"POLYGON ((-95.506722 29.83284, -95.50507999999999 29.833501, -95.50471999999999 29.833667, -95.493681 29.825762, -95.493872 29.825559, -95.493999 29.825424, -95.49484099999999 29.826002, -95.50287399999999 29.82557, -95.50291799999999 29.829362, -95.503801 29.829391, -95.506638 29.829362, -95.506722 29.83284))"
482015214003,21779.0,48,201,521400,3,1675.0,6.0,472.0,100.0,472.0,50.0,0.0,472.0,8.0,870.0,76.0,1675.0,776.0,3.55,41.0,217.0,90.0,39.9,7766.0,7368.0,116200.0,1618.0,481.0,0.0,472.0,52.0,481.0,9.0,1675.0,215.0,794.0,310.0,472.0,18.0,0.0,125.0,0.0,18.0,98.0,1186.0,103.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,204.0,14.0,48.0,111.0,21.0,67.0,27.0,58.0,0.0,0.0,18.0,10.0,10.0,0.0,47.0,0.0,0.0,92.0,0.0,0.0,18.0,7766.0,58.0,416.0,331.0,451.0,644.0,358.0,122.0,35.0,14.0,55.0,392.0,213.0,403.0,203.0,287.0,127.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,62.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,482015214003,48201521400,48201,48201,48,201,521400,3,1500000US482015214003,482015214003,3,BG,552614,0,"POLYGON ((-95.50959899999999 29.822051, -95.50918899999999 29.823891, -95.50809 29.823759, -95.50711299999999 29.824001, -95.50219399999999 29.823524, -95.50287399999999 29.82557, -95.49484099999999 29.826002, -95.493999 29.825424, -95.49911899999999 29.820035, -95.50072999999999 29.820778, -95.509626 29.821141, -95.50959899999999 29.822051))"
482015214004,10634.0,48,201,521400,4,1472.0,16.0,458.0,77.0,458.0,148.0,0.0,458.0,0.0,654.0,43.0,1472.0,608.0,3.21,27.0,179.0,104.0,26.8,7766.0,7368.0,100700.0,924.0,458.0,0.0,458.0,407.0,458.0,0.0,1472.0,732.0,611.0,105.0,458.0,0.0,102.0,318.0,20.0,81.0,23.0,793.0,132.0,0.0,0.0,34.0,0.0,66.0,12.0,0.0,117.0,0.0,32.0,42.0,0.0,21.0,10.0,38.0,35.0,0.0,17.0,14.0,0.0,0.0,150.0,0.0,0.0,17.0,0.0,33.0,0.0,7766.0,58.0,416.0,331.0,451.0,644.0,358.0,122.0,35.0,14.0,55.0,392.0,213.0,403.0,203.0,287.0,127.0,0.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,282.0,0.0,0.0,0.0,0.0,25.0,84.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,1284.0,482015214004,48201521400,48201,48201,48,201,521400,4,1500000US482015214004,482015214004,4,BG,377951,0,"POLYGON ((-95.509271 29.829336, -95.506638 29.829362, -95.503801 29.829391, -95.50291799999999 29.829362, -95.50287399999999 29.82557, -95.50219399999999 29.823524, -95.50711299999999 29.824001, -95.50809 29.823759, -95.50918899999999 29.823891, -95.509271 29.829336))"
482015215001,23551.0,48,201,521500,1,980.0,0.0,297.0,93.0,297.0,48.0,0.0,297.0,10.0,555.0,11.0,980.0,323.0,3.3,0.0,50.0,27.0,35.6,5621.0,3773.0,149400.0,981.0,297.0,0.0,297.0,114.0,297.0,0.0,980.0,212.0,544.0,68.0,297.0,14.0,0.0,253.0,0.0,26.0,7.0,675.0,7.0,0.0,0.0,0.0,0.0,79.0,0.0,58.0,0.0,0.0,0.0,33.0,7.0,27.0,37.0,68.0,0.0,19.0,16.0,9.0,0.0,0.0,0.0,26.0,8.0,9.0,12.0,0.0,14.0,5621.0,52.0,206.0,175.0,211.0,381.0,173.0,55.0,0.0,0.0,69.0,89.0,93.0,49.0,167.0,27.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,482015215001,48201521500,48201,48201,48,201,521500,1,1500000US482015215001,482015215001,1,BG,196229,0,"POLYGON ((-95.526369 29.830447, -95.523618 29.830477, -95.52356399999999 29.829204, -95.52268699999999 29.826474, -95.52266 29.824899, -95.52631 29.824799, -95.526369 29.830447))"
