index,B27001_029E,state,county,tract,block group,B25024_010E,B27001_054E,B03002_004E,B15003_009E,B23025_005E,B19001_017E,B01001_027E,B25044_001E,B25064_001E,B15003_011E,B01001_021E,B27001_048E,B27001_014E,B25024_001E,B16004_017E,B19055_002E,B27001_005E,B03002_001E,B01001_024E,B16004_012E,B27001_045E,B19301_001E,B16004_057E,B27001_026E,B01001_045E,B16004_066E,B01001_003E,B27001_020E,B16004_045E,B03002_006E,B15003_015E,B15003_004E,B15003_014E,B15003_006E,B01001_048E,B16004_040E,B25077_001E,B16004_067E,B16004_007E,B11005_005E,B16004_052E,B27001_036E,C24010_068E,C24010_038E,B15003_005E,B16004_030E,B03002_012E,B03002_005E,B27001_001E,B25003_003E,B15003_013E,B17021_002E,B25002_003E,C24010_032E,B01001_023E,B16004_029E,B11001_006E,B25010_001E,B25002_001E,B01001_025E,B27001_011E,B16004_013E,B01002_001E,B19055_001E,B25044_003E,B01001_049E,B15003_002E,B16004_001E,B16004_035E,B16004_022E,B15003_001E,B19001_001E,B01001_001E,B27001_023E,B16004_008E,B01001_020E,B16004_018E,B15003_010E,C24010_055E,B11005_003E,B25044_010E,B27001_039E,B16004_061E,B27001_017E,B16004_023E,B16004_056E,B01001_046E,B16004_044E,B01001_022E,B15003_003E,B27001_033E,B01001_044E,B16004_051E,B15003_008E,B11001_001E,B15003_012E,B01001_026E,B25003_001E,B27001_042E,B27001_051E,B27001_008E,C24010_001E,B27001_057E,B23025_003E,B15003_016E,B15003_007E,B16004_039E,B17021_001E,C24010_019E,B16004_062E,B16004_034E,B01001_047E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530014012,0.0,48,453,001401,2,0.0,0.0,10.0,0.0,26.0,111.0,59.0,558.0,1533.0,0.0,0.0,0.0,51.0,616.0,0.0,24.0,10.0,1302.0,11.0,0.0,0.0,55837.0,0.0,0.0,9.0,0.0,57.0,0.0,0.0,36.0,0.0,0.0,10.0,0.0,0.0,0.0,695100.0,0.0,0.0,51.0,11.0,0.0,0.0,358.0,0.0,0.0,144.0,121.0,3067.0,259.0,0.0,137.0,58.0,14.0,0.0,0.0,32.0,2.14,616.0,11.0,0.0,0.0,34.4,558.0,7.0,31.0,0.0,1186.0,0.0,0.0,1051.0,558.0,1302.0,20.0,0.0,16.0,0.0,0.0,15.0,135.0,40.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,558.0,0.0,594.0,558.0,63.0,0.0,0.0,846.0,0.0,872.0,0.0,11.0,0.0,1186.0,25.0,0.0,0.0,29.0,484530014012,48453001401,48453,48453,48,453,001401,2,1500000US484530014012,484530014012,2,BG,605746,0,"POLYGON ((-97.752172 30.24291, -97.749105 30.251116, -97.747832 30.248967, -97.745661 30.248192, -97.744581 30.249259, -97.74201099999999 30.248885, -97.74425599999999 30.248083, -97.74301899999999 30.246757, -97.74445399999999 30.246291, -97.74487599999999 30.243114, -97.747743 30.239774, -97.75243399999999 30.241923, -97.752172 30.24291))"
484530014021,0.0,48,453,001402,1,0.0,0.0,0.0,0.0,30.0,110.0,38.0,372.0,2719.0,0.0,16.0,8.0,64.0,428.0,0.0,57.0,0.0,833.0,0.0,0.0,13.0,89558.0,0.0,0.0,0.0,0.0,52.0,53.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,892500.0,0.0,0.0,11.0,0.0,0.0,0.0,131.0,0.0,0.0,75.0,0.0,2514.0,100.0,0.0,75.0,56.0,10.0,15.0,0.0,0.0,2.24,428.0,0.0,12.0,0.0,41.2,372.0,46.0,0.0,0.0,743.0,0.0,0.0,649.0,372.0,833.0,0.0,0.0,8.0,0.0,0.0,0.0,82.0,0.0,64.0,0.0,85.0,0.0,0.0,16.0,0.0,19.0,0.0,13.0,13.0,0.0,0.0,372.0,0.0,328.0,372.0,24.0,0.0,0.0,453.0,0.0,483.0,21.0,0.0,0.0,833.0,11.0,0.0,0.0,7.0,484530014021,48453001402,48453,48453,48,453,001402,1,1500000US484530014021,484530014021,1,BG,544067,52188,"POLYGON ((-97.742164 30.243586, -97.73963099999999 30.24777, -97.74177499999999 30.24945, -97.740521 30.250777, -97.74050099999999 30.254175, -97.73784599999999 30.251523, -97.73599399999999 30.250611, -97.735412 30.247888, -97.73503699999999 30.244959, -97.73702299999999 30.24088, -97.739324 30.242241, -97.74118799999999 30.243109, -97.742164 30.243586))"
484530014022,0.0,48,453,001402,2,0.0,0.0,0.0,0.0,20.0,93.0,13.0,399.0,1245.0,0.0,13.0,8.0,64.0,423.0,0.0,78.0,0.0,753.0,0.0,0.0,13.0,76802.0,0.0,0.0,16.0,0.0,9.0,53.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,655400.0,0.0,0.0,14.0,0.0,0.0,0.0,275.0,0.0,0.0,78.0,0.0,2514.0,69.0,0.0,12.0,24.0,21.0,0.0,0.0,12.0,1.89,423.0,0.0,12.0,0.0,46.5,399.0,0.0,0.0,0.0,731.0,0.0,0.0,627.0,399.0,753.0,0.0,0.0,8.0,0.0,0.0,38.0,45.0,9.0,64.0,0.0,85.0,0.0,0.0,20.0,0.0,36.0,0.0,13.0,34.0,0.0,0.0,399.0,0.0,412.0,399.0,24.0,0.0,0.0,502.0,0.0,522.0,0.0,0.0,0.0,753.0,0.0,0.0,0.0,25.0,484530014022,48453001402,48453,48453,48,453,001402,2,1500000US484530014022,484530014022,2,BG,411931,0,"POLYGON ((-97.747743 30.239774, -97.74487599999999 30.243114, -97.74445399999999 30.246291, -97.74301899999999 30.246757, -97.74425599999999 30.248083, -97.74201099999999 30.248885, -97.74177499999999 30.24945, -97.73963099999999 30.24777, -97.742164 30.243586, -97.74118799999999 30.243109, -97.741727 30.241574, -97.74443599999999 30.237297, -97.747153 30.239566, -97.747743 30.239774))"
484530014023,0.0,48,453,001402,3,0.0,0.0,25.0,0.0,46.0,88.0,16.0,544.0,1286.0,0.0,15.0,8.0,64.0,693.0,0.0,41.0,0.0,928.0,0.0,0.0,13.0,59409.0,0.0,0.0,10.0,0.0,0.0,53.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,552400.0,0.0,0.0,23.0,0.0,0.0,0.0,373.0,0.0,0.0,193.0,0.0,2514.0,352.0,7.0,108.0,149.0,0.0,0.0,0.0,28.0,1.71,693.0,0.0,12.0,0.0,30.4,544.0,0.0,0.0,0.0,912.0,0.0,0.0,720.0,544.0,928.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,24.0,64.0,0.0,85.0,0.0,0.0,24.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,544.0,0.0,462.0,544.0,24.0,0.0,0.0,704.0,0.0,750.0,24.0,0.0,0.0,928.0,46.0,0.0,0.0,0.0,484530014023,48453001402,48453,48453,48,453,001402,3,1500000US484530014023,484530014023,3,BG,352355,0,"POLYGON ((-97.74443599999999 30.237297, -97.741727 30.241574, -97.74118799999999 30.243109, -97.739324 30.242241, -97.73702299999999 30.24088, -97.74127299999999 30.233771, -97.74179699999999 30.233894, -97.742209 30.235165, -97.74443599999999 30.237297))"
484530014031,0.0,48,453,001403,1,0.0,0.0,9.0,0.0,6.0,19.0,51.0,415.0,1154.0,0.0,12.0,10.0,52.0,448.0,0.0,45.0,0.0,875.0,0.0,7.0,40.0,34838.0,0.0,0.0,0.0,0.0,81.0,72.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,419200.0,0.0,0.0,6.0,0.0,7.0,0.0,170.0,0.0,0.0,323.0,0.0,1778.0,312.0,0.0,122.0,33.0,46.0,7.0,23.0,12.0,2.11,448.0,0.0,39.0,0.0,27.5,415.0,0.0,0.0,6.0,743.0,0.0,0.0,567.0,415.0,875.0,7.0,0.0,6.0,0.0,8.0,18.0,92.0,22.0,17.0,6.0,61.0,0.0,0.0,12.0,0.0,13.0,0.0,22.0,0.0,0.0,0.0,415.0,23.0,354.0,415.0,43.0,0.0,19.0,542.0,0.0,548.0,23.0,0.0,0.0,875.0,42.0,0.0,0.0,24.0,484530014031,48453001403,48453,48453,48,453,001403,1,1500000US484530014031,484530014031,1,BG,367720,0,"POLYGON ((-97.74127299999999 30.233771, -97.73702299999999 30.24088, -97.73621199999999 30.240079, -97.73294799999999 30.238195, -97.73688799999999 30.232315, -97.73939 30.233298, -97.74127299999999 30.233771))"
484530014032,0.0,48,453,001403,2,0.0,0.0,42.0,0.0,71.0,43.0,0.0,389.0,1464.0,0.0,0.0,10.0,52.0,429.0,0.0,94.0,0.0,928.0,27.0,0.0,40.0,41146.0,0.0,0.0,7.0,0.0,13.0,72.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,315000.0,0.0,0.0,21.0,0.0,7.0,0.0,308.0,0.0,0.0,223.0,0.0,1778.0,205.0,36.0,105.0,40.0,21.0,8.0,7.0,13.0,2.39,429.0,0.0,39.0,0.0,35.1,389.0,0.0,0.0,12.0,915.0,0.0,0.0,803.0,389.0,928.0,7.0,0.0,19.0,0.0,0.0,114.0,46.0,18.0,17.0,0.0,61.0,0.0,0.0,0.0,0.0,42.0,0.0,22.0,10.0,0.0,0.0,389.0,7.0,359.0,389.0,43.0,0.0,19.0,627.0,0.0,698.0,0.0,0.0,0.0,928.0,29.0,0.0,0.0,12.0,484530014032,48453001403,48453,48453,48,453,001403,2,1500000US484530014032,484530014032,2,BG,432909,0,"POLYGON ((-97.73702299999999 30.24088, -97.73503699999999 30.244959, -97.735412 30.247888, -97.73356899999999 30.24748, -97.73205999999999 30.246318, -97.731871 30.246296, -97.730937 30.245558, -97.73053299999999 30.245069, -97.730434 30.244824, -97.73019699999999 30.244626, -97.72928499999999 30.243348, -97.729287 30.243206, -97.729856 30.243083, -97.73294799999999 30.238195, -97.73621199999999 30.240079, -97.73702299999999 30.24088))"
484530015011,0.0,48,453,001501,1,0.0,0.0,48.0,0.0,0.0,34.0,70.0,675.0,1343.0,0.0,17.0,0.0,37.0,753.0,0.0,119.0,0.0,1333.0,0.0,0.0,0.0,50562.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,26.0,0.0,424300.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,106.0,0.0,5582.0,341.0,0.0,34.0,78.0,0.0,0.0,0.0,21.0,1.95,753.0,0.0,34.0,0.0,35.2,675.0,0.0,19.0,0.0,1244.0,0.0,0.0,1133.0,675.0,1333.0,36.0,0.0,10.0,0.0,0.0,65.0,66.0,45.0,0.0,0.0,43.0,0.0,0.0,42.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,675.0,16.0,708.0,675.0,39.0,39.0,0.0,1066.0,0.0,1066.0,10.0,0.0,0.0,1333.0,85.0,0.0,0.0,10.0,484530015011,48453001501,48453,48453,48,453,001501,1,1500000US484530015011,484530015011,1,BG,611173,0,"POLYGON ((-97.74073899999999 30.35248, -97.73855399999999 30.354711, -97.73948 30.358084, -97.73644399999999 30.356784, -97.735445 30.358325, -97.730903 30.356147, -97.734336 30.350572, -97.73577999999999 30.348256, -97.741266 30.35103, -97.74073899999999 30.35248))"
484530015012,0.0,48,453,001501,2,12.0,0.0,42.0,0.0,24.0,163.0,76.0,601.0,2667.0,0.0,30.0,0.0,37.0,662.0,0.0,166.0,0.0,1764.0,6.0,0.0,0.0,47804.0,0.0,0.0,13.0,0.0,74.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,15.0,0.0,495600.0,0.0,0.0,28.0,45.0,0.0,0.0,509.0,0.0,0.0,233.0,0.0,5582.0,127.0,0.0,40.0,61.0,18.0,10.0,0.0,28.0,2.94,662.0,0.0,34.0,0.0,38.0,601.0,0.0,0.0,107.0,1614.0,0.0,0.0,1256.0,601.0,1764.0,36.0,0.0,70.0,0.0,0.0,92.0,287.0,0.0,0.0,0.0,43.0,0.0,0.0,34.0,0.0,9.0,0.0,0.0,76.0,44.0,0.0,601.0,0.0,955.0,601.0,39.0,39.0,0.0,941.0,0.0,965.0,16.0,0.0,0.0,1764.0,25.0,0.0,0.0,20.0,484530015012,48453001501,48453,48453,48,453,001501,2,1500000US484530015012,484530015012,2,BG,1037611,0,"POLYGON ((-97.75501299999999 30.336232, -97.74799 30.351604, -97.747361 30.352969, -97.745959 30.35596, -97.744125 30.359885, -97.74375099999999 30.359735, -97.74699 30.352863, -97.741266 30.35103, -97.741438 30.350497, -97.74494199999999 30.348304, -97.74527999999999 30.34598, -97.746498 30.342639, -97.747501 30.341691, -97.74763899999999 30.339433, -97.74974899999999 30.334495, -97.75119099999999 30.33451, -97.75501299999999 30.336232))"
484530015013,0.0,48,453,001501,3,0.0,0.0,0.0,0.0,31.0,67.0,0.0,449.0,1315.0166666666667,0.0,15.0,0.0,37.0,449.0,0.0,126.0,0.0,1093.0,0.0,0.0,0.0,53562.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,522100.0,0.0,0.0,26.0,0.0,0.0,0.0,240.0,0.0,0.0,47.0,0.0,5582.0,41.0,0.0,50.0,0.0,0.0,27.0,0.0,49.0,2.41,449.0,0.0,34.0,0.0,41.2,449.0,15.0,30.0,0.0,990.0,0.0,0.0,777.0,449.0,1093.0,36.0,0.0,0.0,0.0,0.0,21.0,135.0,0.0,0.0,0.0,43.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,570.0,449.0,39.0,39.0,0.0,515.0,0.0,546.0,0.0,0.0,0.0,1093.0,23.0,0.0,0.0,8.0,484530015013,48453001501,48453,48453,48,453,001501,3,1500000US484530015013,484530015013,3,BG,494849,0,"POLYGON ((-97.74375099999999 30.359735, -97.73948 30.358084, -97.73855399999999 30.354711, -97.74073899999999 30.35248, -97.741266 30.35103, -97.74699 30.352863, -97.74375099999999 30.359735))"
484530015014,0.0,48,453,001501,4,0.0,0.0,0.0,0.0,41.0,139.0,0.0,592.0,1793.0,0.0,11.0,0.0,37.0,686.0,0.0,163.0,0.0,1392.0,0.0,0.0,0.0,62958.0,0.0,0.0,37.0,0.0,35.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.0,0.0,575600.0,0.0,0.0,43.0,0.0,0.0,0.0,427.0,0.0,0.0,92.0,0.0,5582.0,131.0,0.0,11.0,94.0,15.0,7.0,0.0,49.0,2.35,686.0,19.0,34.0,0.0,46.7,592.0,14.0,14.0,0.0,1357.0,0.0,0.0,994.0,592.0,1392.0,36.0,0.0,19.0,0.0,0.0,68.0,181.0,0.0,0.0,0.0,43.0,0.0,0.0,23.0,0.0,55.0,0.0,0.0,11.0,0.0,0.0,592.0,0.0,766.0,592.0,39.0,39.0,0.0,782.0,0.0,823.0,42.0,0.0,0.0,1392.0,38.0,0.0,0.0,23.0,484530015014,48453001501,48453,48453,48,453,001501,4,1500000US484530015014,484530015014,4,BG,1328734,0,"POLYGON ((-97.74763899999999 30.339433, -97.747501 30.341691, -97.746498 30.342639, -97.74527999999999 30.34598, -97.74494199999999 30.348304, -97.741438 30.350497, -97.741266 30.35103, -97.73577999999999 30.348256, -97.736611 30.346735, -97.737549 30.345416, -97.738366 30.343761, -97.73917299999999 30.338717, -97.73982199999999 30.334852, -97.74051 30.335007, -97.741908 30.335104, -97.74557899999999 30.33581, -97.74974899999999 30.334495, -97.74763899999999 30.339433))"
484530015031,0.0,48,453,001503,1,10.0,0.0,55.0,0.0,90.0,78.0,44.0,699.0,1582.0,11.0,12.0,13.0,288.0,772.0,0.0,60.0,0.0,1488.0,0.0,0.0,11.0,48002.0,0.0,0.0,7.0,0.0,27.0,46.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,388800.0,0.0,0.0,43.0,0.0,0.0,0.0,409.0,0.0,0.0,380.0,0.0,4375.0,499.0,44.0,273.0,73.0,13.0,0.0,0.0,21.0,2.13,772.0,21.0,84.0,0.0,29.8,699.0,16.0,0.0,0.0,1417.0,0.0,0.0,1119.0,699.0,1488.0,0.0,0.0,5.0,0.0,10.0,68.0,95.0,89.0,80.0,0.0,73.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,699.0,0.0,558.0,699.0,30.0,58.0,0.0,1113.0,0.0,1203.0,0.0,0.0,0.0,1488.0,116.0,0.0,0.0,0.0,484530015031,48453001503,48453,48453,48,453,001503,1,1500000US484530015031,484530015031,1,BG,641619,0,"POLYGON ((-97.726326 30.32596, -97.72455699999999 30.323918, -97.71955799999999 30.322422, -97.71596099999999 30.320682, -97.71421099999999 30.31992, -97.71262299999999 30.319902, -97.71279199999999 30.31875, -97.71462799999999 30.315025, -97.715515 30.314952, -97.71852799999999 30.316422, -97.72118599999999 30.317708, -97.720517 30.318764, -97.72113 30.319552, -97.728252 30.322948, -97.726326 30.32596))"
484530015032,0.0,48,453,001503,2,0.0,0.0,128.0,0.0,0.0,0.0,0.0,275.0,1081.0,0.0,0.0,13.0,288.0,350.0,0.0,14.0,0.0,669.0,0.0,0.0,11.0,28721.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,303023.2255813953,0.0,0.0,9.0,0.0,0.0,0.0,242.0,9.0,0.0,202.0,0.0,4375.0,263.0,0.0,141.0,75.0,20.0,0.0,11.0,9.0,2.43,350.0,0.0,84.0,0.0,31.8,275.0,0.0,0.0,11.0,669.0,0.0,0.0,594.0,275.0,669.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,54.0,80.0,0.0,73.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,287.0,275.0,30.0,58.0,0.0,591.0,0.0,591.0,0.0,0.0,0.0,669.0,121.0,0.0,0.0,0.0,484530015032,48453001503,48453,48453,48,453,001503,2,1500000US484530015032,484530015032,2,BG,331001,0,"POLYGON ((-97.717823 30.339411, -97.712047 30.336658, -97.71087399999999 30.336057, -97.712131 30.335775, -97.71570299999999 30.330383, -97.716004 30.332009, -97.718851 30.33772, -97.717823 30.339411))"
484530015033,0.0,48,453,001503,3,0.0,0.0,39.0,0.0,37.0,41.0,33.0,628.0,1188.0,0.0,0.0,13.0,288.0,654.0,0.0,79.0,0.0,1331.0,0.0,0.0,11.0,45514.0,0.0,0.0,0.0,0.0,37.0,46.0,0.0,30.0,12.0,0.0,6.0,0.0,7.0,0.0,357100.0,0.0,0.0,29.0,0.0,0.0,5.0,548.0,0.0,0.0,320.0,0.0,4375.0,383.0,0.0,153.0,26.0,0.0,11.0,46.0,36.0,2.12,654.0,0.0,84.0,0.0,34.1,628.0,0.0,0.0,45.0,1261.0,0.0,21.0,1018.0,628.0,1331.0,0.0,0.0,8.0,0.0,6.0,124.0,113.0,21.0,80.0,0.0,73.0,0.0,0.0,17.0,21.0,22.0,0.0,0.0,18.0,0.0,0.0,628.0,0.0,821.0,628.0,30.0,58.0,0.0,926.0,0.0,963.0,0.0,0.0,0.0,1331.0,69.0,0.0,0.0,0.0,484530015033,48453001503,48453,48453,48,453,001503,3,1500000US484530015033,484530015033,3,BG,1163600,0,"POLYGON ((-97.726326 30.32596, -97.72124099999999 30.333999, -97.719555 30.336702, -97.719122 30.337342, -97.718851 30.33772, -97.716004 30.332009, -97.71570299999999 30.330383, -97.71613599999999 30.326468, -97.715875 30.324404, -97.71512799999999 30.322913, -97.712756 30.320435, -97.71262299999999 30.319902, -97.71421099999999 30.31992, -97.71596099999999 30.320682, -97.71955799999999 30.322422, -97.72455699999999 30.323918, -97.726326 30.32596))"
484530015034,0.0,48,453,001503,4,0.0,0.0,27.0,0.0,39.0,16.0,24.0,372.0,2083.0,0.0,7.0,13.0,288.0,408.0,0.0,121.0,0.0,902.0,8.0,0.0,11.0,35621.0,0.0,0.0,25.0,0.0,0.0,46.0,0.0,19.0,0.0,0.0,18.0,0.0,15.0,0.0,273100.0,0.0,0.0,19.0,0.0,0.0,0.0,283.0,0.0,36.0,264.0,17.0,4375.0,135.0,6.0,59.0,36.0,20.0,0.0,31.0,55.0,2.42,408.0,0.0,84.0,0.0,36.2,372.0,9.0,0.0,0.0,878.0,0.0,0.0,717.0,372.0,902.0,0.0,0.0,0.0,0.0,12.0,62.0,99.0,11.0,80.0,0.0,73.0,0.0,0.0,25.0,0.0,33.0,0.0,0.0,21.0,0.0,25.0,372.0,0.0,401.0,372.0,30.0,58.0,0.0,627.0,0.0,666.0,0.0,0.0,0.0,902.0,78.0,0.0,0.0,15.0,484530015034,48453001503,48453,48453,48,453,001503,4,1500000US484530015034,484530015034,4,BG,1338921,0,"POLYGON ((-97.71613599999999 30.326468, -97.71570299999999 30.330383, -97.712131 30.335775, -97.71087399999999 30.336057, -97.704275 30.332831, -97.705225 30.330911, -97.705626 30.329719, -97.70663499999999 30.324356, -97.706858 30.322197, -97.707138 30.322135, -97.712756 30.320435, -97.71512799999999 30.322913, -97.715875 30.324404, -97.71613599999999 30.326468))"
484530015041,0.0,48,453,001504,1,0.0,0.0,28.0,0.0,11.0,135.0,107.0,1212.0,1415.0,0.0,0.0,18.0,16.0,1409.0,0.0,32.0,17.0,2527.0,0.0,0.0,20.0,55562.0,0.0,0.0,0.0,0.0,120.0,25.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,432400.0,0.0,0.0,57.0,0.0,0.0,0.0,920.0,0.0,0.0,776.0,0.0,6704.0,918.0,0.0,259.0,197.0,23.0,0.0,0.0,16.0,2.08,1409.0,0.0,23.0,0.0,28.4,1212.0,0.0,0.0,0.0,2300.0,0.0,0.0,1864.0,1212.0,2527.0,22.0,0.0,0.0,0.0,0.0,22.0,259.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,16.0,1194.0,1212.0,17.0,0.0,0.0,1995.0,0.0,2006.0,0.0,0.0,17.0,2527.0,40.0,0.0,0.0,0.0,484530015041,48453001504,48453,48453,48,453,001504,1,1500000US484530015041,484530015041,1,BG,766406,0,"POLYGON ((-97.722662 30.352228, -97.713978 30.348013, -97.713083 30.346837, -97.717823 30.339411, -97.718851 30.33772, -97.719122 30.337342, -97.720297 30.339729, -97.72272199999999 30.351101, -97.722662 30.352228))"
484530015042,0.0,48,453,001504,2,0.0,0.0,0.0,0.0,13.0,58.0,54.0,354.0,2014.0,0.0,0.0,18.0,16.0,403.0,0.0,41.0,17.0,826.0,0.0,0.0,20.0,53499.0,0.0,0.0,0.0,0.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,454300.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,65.0,0.0,6704.0,97.0,0.0,130.0,49.0,21.0,0.0,0.0,13.0,2.33,403.0,0.0,23.0,0.0,36.7,354.0,0.0,40.0,0.0,758.0,0.0,0.0,659.0,354.0,826.0,22.0,0.0,16.0,0.0,0.0,0.0,93.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,458.0,354.0,17.0,0.0,0.0,518.0,0.0,531.0,0.0,0.0,0.0,826.0,37.0,0.0,0.0,0.0,484530015042,48453001504,48453,48453,48,453,001504,2,1500000US484530015042,484530015042,2,BG,462064,0,"POLYGON ((-97.72509599999999 30.342844, -97.72480399999999 30.345934, -97.723023 30.348835, -97.72323 30.352511, -97.722662 30.352228, -97.72272199999999 30.351101, -97.720297 30.339729, -97.719122 30.337342, -97.719555 30.336702, -97.72309299999999 30.338837, -97.72647099999999 30.340521, -97.72509599999999 30.342844))"
484530015043,0.0,48,453,001504,3,0.0,0.0,1.0,0.0,16.0,114.0,95.0,586.0,1177.0,0.0,17.0,18.0,16.0,586.0,0.0,131.0,17.0,1522.0,0.0,0.0,20.0,58770.0,0.0,0.0,0.0,0.0,136.0,25.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,465100.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,19.0,276.0,0.0,6704.0,174.0,0.0,38.0,0.0,0.0,1.0,0.0,13.0,2.59,586.0,0.0,23.0,0.0,35.7,586.0,0.0,30.0,14.0,1291.0,0.0,0.0,1054.0,586.0,1522.0,22.0,0.0,24.0,0.0,0.0,0.0,231.0,20.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,707.0,586.0,17.0,0.0,0.0,786.0,0.0,802.0,1.0,0.0,0.0,1522.0,14.0,0.0,0.0,0.0,484530015043,48453001504,48453,48453,48,453,001504,3,1500000US484530015043,484530015043,3,BG,701505,0,"POLYGON ((-97.730903 30.356147, -97.72323 30.352511, -97.723023 30.348835, -97.72480399999999 30.345934, -97.734336 30.350572, -97.730903 30.356147))"
484530015044,0.0,48,453,001504,4,0.0,0.0,52.0,0.0,0.0,183.0,29.0,732.0,1205.0,6.0,10.0,18.0,16.0,781.0,0.0,147.0,17.0,1958.0,18.0,0.0,20.0,65540.0,0.0,0.0,6.0,0.0,99.0,25.0,0.0,33.0,16.0,0.0,60.0,0.0,35.0,0.0,450900.0,0.0,0.0,54.0,0.0,0.0,0.0,783.0,0.0,0.0,143.0,0.0,6704.0,194.0,6.0,59.0,49.0,0.0,21.0,0.0,20.0,2.5,781.0,38.0,23.0,0.0,41.9,732.0,15.0,23.0,15.0,1830.0,0.0,0.0,1505.0,732.0,1958.0,22.0,0.0,0.0,0.0,0.0,57.0,181.0,54.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,14.0,0.0,0.0,36.0,6.0,0.0,732.0,0.0,1148.0,732.0,17.0,0.0,0.0,1277.0,0.0,1277.0,16.0,0.0,0.0,1829.0,0.0,0.0,0.0,6.0,484530015044,48453001504,48453,48453,48,453,001504,4,1500000US484530015044,484530015044,4,BG,703788,0,"POLYGON ((-97.736611 30.346735, -97.73577999999999 30.348256, -97.734336 30.350572, -97.72480399999999 30.345934, -97.72509599999999 30.342844, -97.72647099999999 30.340521, -97.73220000000001 30.343337, -97.737549 30.345416, -97.736611 30.346735))"
484530015051,0.0,48,453,001505,1,0.0,0.0,0.0,0.0,20.0,73.0,18.0,354.0,1736.0,0.0,19.0,7.0,0.0,495.0,0.0,142.0,0.0,709.0,13.0,0.0,18.0,62459.0,0.0,0.0,0.0,0.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432800.0,0.0,0.0,17.0,0.0,24.0,0.0,256.0,0.0,0.0,131.0,0.0,4776.0,71.0,0.0,0.0,141.0,0.0,0.0,0.0,21.0,2.0,495.0,0.0,0.0,0.0,43.9,354.0,19.0,0.0,27.0,663.0,0.0,0.0,577.0,354.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,27.0,0.0,69.0,0.0,0.0,16.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,378.0,354.0,0.0,0.0,24.0,407.0,0.0,427.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,14.0,484530015051,48453001505,48453,48453,48,453,001505,1,1500000US484530015051,484530015051,1,BG,534924,0,"POLYGON ((-97.73917299999999 30.338717, -97.73853 30.339843, -97.729373 30.335843, -97.73037199999999 30.334309, -97.73159299999999 30.330871, -97.73982199999999 30.334852, -97.73917299999999 30.338717))"
