index,B27001_011E,state,county,tract,block group,B19001_017E,B16004_067E,B25002_001E,B27001_033E,B25024_001E,B01001_046E,B15003_015E,B15003_014E,B01001_001E,B25003_001E,B03002_005E,B15003_011E,B16004_051E,B16004_012E,B01001_023E,B19055_002E,B27001_001E,B17021_002E,C24010_055E,B25044_003E,B25003_003E,B01001_027E,B15003_008E,B25064_001E,B27001_008E,C24010_032E,B27001_048E,B15003_016E,B01001_024E,B01001_049E,C24010_001E,B16004_034E,B16004_039E,B27001_057E,B16004_052E,B25024_010E,B15003_010E,B11005_005E,B01001_020E,B16004_062E,B16004_044E,C24010_019E,B01002_001E,B15003_001E,B25044_001E,B25077_001E,B27001_045E,B27001_042E,B01001_003E,B27001_026E,B15003_003E,B01001_025E,B27001_036E,B16004_008E,B16004_040E,B16004_007E,B15003_004E,B15003_002E,B25010_001E,B15003_013E,B11001_006E,B16004_035E,B01001_047E,B23025_003E,B16004_023E,B16004_018E,B16004_029E,B27001_051E,B11001_001E,B27001_023E,B16004_066E,B16004_030E,B01001_045E,B27001_014E,B01001_022E,B01001_044E,B03002_004E,B16004_001E,B15003_007E,B19055_001E,B11005_003E,B27001_017E,B16004_022E,B27001_005E,B03002_012E,B15003_009E,B27001_039E,B03002_001E,B27001_029E,B03002_006E,B16004_056E,B16004_013E,B19001_001E,B15003_005E,B25044_010E,B17021_001E,B27001_020E,B16004_061E,B19301_001E,C24010_038E,B23025_005E,B16004_045E,B01001_048E,B01001_021E,B15003_006E,B15003_012E,B27001_054E,C24010_068E,B16004_057E,B25002_003E,B16004_017E,B01001_026E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530018064,335.0,48,453,001806,4,0.0,0.0,321.0,94.0,321.0,0.0,18.0,0.0,884.0,274.0,0.0,0.0,0.0,0.0,0.0,74.0,7137.0,448.0,89.0,20.0,180.0,0.0,34.0,847.0993071593533,181.0,30.0,158.0,0.0,0.0,20.0,335.0,0.0,0.0,0.0,0.0,66.0,19.0,96.0,0.0,0.0,0.0,0.0,19.7,377.0,274.0,186400.0,117.0,318.0,25.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,96.0,0.0,0.0,335.0,0.0,0.0,34.0,17.0,274.0,101.0,0.0,0.0,0.0,247.0,0.0,0.0,71.0,859.0,0.0,274.0,164.0,439.0,0.0,15.0,711.0,0.0,129.0,884.0,0.0,0.0,0.0,0.0,274.0,0.0,131.0,884.0,210.0,0.0,13473.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,415.0,484530018064,48453001806,48453,48453,48,453,001806,4,1500000US484530018064,484530018064,4,BG,462258,0,"POLYGON ((-97.709153 30.35081, -97.70563799999999 30.353351, -97.701263 30.35657, -97.69877199999999 30.353521, -97.702046 30.349592, -97.70318999999999 30.34755, -97.706796 30.34925, -97.709153 30.35081))"
484530018111,19.0,48,453,001811,1,0.0,0.0,775.0,29.0,775.0,40.0,38.0,0.0,2075.0,702.0,0.0,0.0,0.0,0.0,12.0,200.0,3626.0,972.0,161.0,0.0,534.0,140.0,47.0,787.0,102.0,204.0,0.0,43.0,0.0,0.0,1057.0,0.0,0.0,0.0,0.0,0.0,121.0,118.0,5.0,0.0,0.0,245.0,29.4,1326.0,702.0,261900.0,27.0,117.0,121.0,0.0,0.0,0.0,18.0,77.0,0.0,54.0,0.0,63.0,2.96,17.0,82.0,0.0,42.0,1082.0,0.0,0.0,227.0,35.0,702.0,25.0,0.0,292.0,11.0,264.0,18.0,0.0,231.0,1814.0,59.0,702.0,278.0,141.0,0.0,0.0,1511.0,0.0,23.0,2075.0,0.0,16.0,0.0,0.0,702.0,0.0,140.0,2075.0,33.0,0.0,18617.0,387.0,25.0,0.0,0.0,24.0,0.0,85.0,0.0,0.0,0.0,73.0,0.0,910.0,484530018111,48453001811,48453,48453,48,453,001811,1,1500000US484530018111,484530018111,1,BG,789381,0,"POLYGON ((-97.693123 30.324856, -97.68995099999999 30.329678, -97.687826 30.33077, -97.68638399999999 30.332617, -97.68442999999999 30.331877, -97.68505599999999 30.330509, -97.68429399999999 30.32197, -97.68487599999999 30.321856, -97.68908399999999 30.321491, -97.693017 30.321322, -97.69517499999999 30.32146, -97.693123 30.324856))"
484530018112,19.0,48,453,001811,2,5.0,0.0,711.0,29.0,711.0,9.0,0.0,0.0,1551.0,604.0,9.0,0.0,0.0,0.0,13.0,162.0,3626.0,347.0,62.0,0.0,392.0,48.0,0.0,1032.0,102.0,73.0,0.0,20.0,23.0,37.0,761.0,9.0,0.0,0.0,0.0,0.0,102.0,86.0,8.0,0.0,0.0,109.0,31.0,1112.0,604.0,167300.0,27.0,117.0,35.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,24.0,2.57,26.0,135.0,0.0,23.0,814.0,0.0,0.0,160.0,35.0,604.0,25.0,0.0,0.0,14.0,264.0,0.0,22.0,250.0,1468.0,0.0,604.0,160.0,141.0,0.0,0.0,787.0,0.0,23.0,1551.0,0.0,13.0,0.0,0.0,604.0,0.0,26.0,1551.0,33.0,0.0,24096.0,342.0,53.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,692.0,484530018112,48453001811,48453,48453,48,453,001811,2,1500000US484530018112,484530018112,2,BG,655026,0,"POLYGON ((-97.68442999999999 30.331877, -97.67889199999999 30.329217, -97.67595799999999 30.327626, -97.67410099999999 30.32628, -97.67392 30.326152, -97.67375899999999 30.326068, -97.67322799999999 30.32572, -97.679019 30.323672, -97.680785 30.32309, -97.682261 30.322595, -97.68429399999999 30.32197, -97.68505599999999 30.330509, -97.68442999999999 30.331877))"
484530018121,259.0,48,453,001812,1,0.0,0.0,948.0,26.0,948.0,0.0,1.0,0.0,1322.0,907.0,0.0,0.0,0.0,0.0,16.0,143.0,7907.0,346.0,99.0,0.0,907.0,0.0,0.0,931.0,145.0,17.0,224.0,34.0,0.0,46.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,49.0,32.1,1109.0,907.0,245661.18721461185,126.0,314.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,1.46,16.0,25.0,0.0,0.0,1104.0,0.0,0.0,44.0,18.0,907.0,190.0,0.0,0.0,0.0,520.0,16.0,0.0,199.0,1322.0,0.0,907.0,16.0,334.0,0.0,0.0,436.0,0.0,185.0,1322.0,32.0,119.0,0.0,0.0,907.0,0.0,123.0,1322.0,143.0,0.0,28858.0,455.0,33.0,0.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,579.0,484530018121,48453001812,48453,48453,48,453,001812,1,1500000US484530018121,484530018121,1,BG,692841,0,"POLYGON ((-97.70663499999999 30.324356, -97.705626 30.329719, -97.69704899999999 30.325586, -97.69573199999999 30.325001, -97.695162 30.325894, -97.693123 30.324856, -97.69517499999999 30.32146, -97.70468699999999 30.322346, -97.706858 30.322197, -97.70663499999999 30.324356))"
484530018122,259.0,48,453,001812,2,0.0,0.0,1306.0,26.0,1306.0,31.0,212.0,0.0,3668.0,1196.0,0.0,0.0,27.0,0.0,32.0,253.0,7907.0,1585.0,373.0,0.0,1140.0,220.0,0.0,938.0,145.0,527.0,224.0,22.0,0.0,0.0,1629.0,0.0,0.0,0.0,31.0,0.0,115.0,143.0,17.0,0.0,31.0,276.0,27.4,1965.0,1196.0,183823.17647058822,126.0,314.0,234.0,0.0,0.0,0.0,115.0,54.0,0.0,21.0,0.0,95.0,3.06,111.0,257.0,0.0,27.0,1685.0,0.0,0.0,705.0,18.0,1196.0,190.0,0.0,402.0,42.0,520.0,0.0,0.0,323.0,3214.0,87.0,1196.0,463.0,334.0,0.0,0.0,2733.0,154.0,185.0,3668.0,32.0,30.0,0.0,0.0,1196.0,0.0,154.0,3655.0,143.0,0.0,11876.0,588.0,56.0,0.0,0.0,33.0,26.0,70.0,0.0,0.0,0.0,110.0,0.0,1802.0,484530018122,48453001812,48453,48453,48,453,001812,2,1500000US484530018122,484530018122,2,BG,435890,0,"POLYGON ((-97.69514599999999 30.32858, -97.69224899999999 30.333155, -97.692381 30.335125, -97.693271 30.335828, -97.68638399999999 30.332617, -97.687826 30.33077, -97.68995099999999 30.329678, -97.693123 30.324856, -97.695162 30.325894, -97.69514599999999 30.32858))"
484530018123,259.0,48,453,001812,3,0.0,0.0,955.0,26.0,955.0,54.0,34.0,33.0,2930.0,881.0,0.0,33.0,0.0,0.0,0.0,54.0,7907.0,755.0,231.0,51.0,492.0,41.0,0.0,840.0,145.0,431.0,224.0,72.0,0.0,0.0,1653.0,0.0,0.0,0.0,54.0,0.0,171.0,127.0,0.0,0.0,0.0,75.0,27.8,1784.0,881.0,202900.0,126.0,314.0,124.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,127.0,3.31,12.0,96.0,0.0,16.0,1745.0,0.0,0.0,550.0,18.0,881.0,190.0,0.0,309.0,0.0,520.0,0.0,0.0,242.0,2765.0,27.0,881.0,354.0,334.0,0.0,0.0,2299.0,97.0,185.0,2930.0,32.0,90.0,0.0,0.0,881.0,0.0,225.0,2930.0,143.0,0.0,16665.0,468.0,92.0,0.0,0.0,15.0,89.0,0.0,0.0,22.0,0.0,74.0,0.0,1007.0,484530018123,48453001812,48453,48453,48,453,001812,3,1500000US484530018123,484530018123,3,BG,1193407,0,"POLYGON ((-97.705225 30.330911, -97.704275 30.332831, -97.70016 30.339315, -97.69955499999999 30.338855, -97.699422 30.338879, -97.693412 30.33618, -97.693271 30.335828, -97.692381 30.335125, -97.69224899999999 30.333155, -97.69514599999999 30.32858, -97.695162 30.325894, -97.69573199999999 30.325001, -97.69704899999999 30.325586, -97.705626 30.329719, -97.705225 30.330911))"
484530018131,197.0,48,453,001813,1,60.0,0.0,1519.0,0.0,1519.0,20.0,92.0,47.0,3962.0,1353.0,0.0,17.0,0.0,0.0,0.0,151.0,7236.0,1271.0,390.0,0.0,1038.0,123.0,83.0,933.0,54.0,491.0,36.0,56.0,0.0,30.0,2204.0,7.0,0.0,0.0,23.0,90.0,189.0,178.0,10.0,0.0,53.0,382.0,28.3,2443.0,1353.0,158400.0,192.0,333.0,291.0,0.0,14.0,11.0,111.0,66.0,0.0,83.0,0.0,7.0,2.93,100.0,242.0,0.0,0.0,2316.0,0.0,0.0,460.0,30.0,1353.0,0.0,0.0,551.0,46.0,478.0,6.0,10.0,330.0,3548.0,0.0,1353.0,441.0,193.0,0.0,31.0,2932.0,51.0,105.0,3962.0,0.0,132.0,0.0,0.0,1353.0,16.0,133.0,3941.0,222.0,0.0,18697.0,753.0,112.0,41.0,10.0,0.0,39.0,107.0,0.0,0.0,0.0,166.0,0.0,1821.0,484530018131,48453001813,48453,48453,48,453,001813,1,1500000US484530018131,484530018131,1,BG,1288922,0,"POLYGON ((-97.70016 30.339315, -97.697159 30.344068, -97.693602 30.349704, -97.689122 30.356659, -97.688109 30.358259, -97.68646699999999 30.3575, -97.68431 30.356007, -97.68611199999999 30.353863, -97.682457 30.350184, -97.68285299999999 30.349419, -97.68089499999999 30.347604, -97.67958999999999 30.345518, -97.679834 30.344527, -97.680824 30.345967, -97.68317599999999 30.346543, -97.684562 30.347787, -97.68666999999999 30.345827, -97.683717 30.343956, -97.68727199999999 30.339257, -97.69017199999999 30.340601, -97.68977 30.342773, -97.687991 30.345717, -97.689971 30.347262, -97.6909 30.345807, -97.69130299999999 30.346952, -97.694845 30.346916, -97.69862099999999 30.340758, -97.69955499999999 30.338855, -97.70016 30.339315))"
484530018132,197.0,48,453,001813,2,35.0,0.0,1060.0,0.0,1060.0,42.0,0.0,34.0,3274.0,1012.0,0.0,0.0,0.0,0.0,36.0,154.0,7236.0,1075.0,209.0,0.0,530.0,134.0,30.0,991.0,54.0,342.0,36.0,86.0,0.0,0.0,1507.0,18.0,54.0,0.0,0.0,310.0,173.0,280.0,35.0,0.0,6.0,151.0,27.8,1822.0,1012.0,161700.0,192.0,333.0,169.0,0.0,0.0,0.0,111.0,0.0,0.0,82.0,0.0,10.0,3.24,87.0,239.0,0.0,20.0,1576.0,0.0,0.0,212.0,30.0,1012.0,0.0,0.0,302.0,0.0,478.0,20.0,16.0,603.0,2971.0,76.0,1012.0,507.0,193.0,0.0,31.0,1939.0,20.0,105.0,3274.0,0.0,142.0,0.0,0.0,1012.0,0.0,73.0,3274.0,222.0,0.0,19193.0,591.0,69.0,10.0,10.0,0.0,0.0,51.0,0.0,0.0,0.0,48.0,0.0,1571.0,484530018132,48453001813,48453,48453,48,453,001813,2,1500000US484530018132,484530018132,2,BG,2254148,0,"POLYGON ((-97.69955499999999 30.338855, -97.69862099999999 30.340758, -97.694845 30.346916, -97.69130299999999 30.346952, -97.6909 30.345807, -97.689971 30.347262, -97.687991 30.345717, -97.68977 30.342773, -97.69017199999999 30.340601, -97.68727199999999 30.339257, -97.683717 30.343956, -97.68666999999999 30.345827, -97.684562 30.347787, -97.68317599999999 30.346543, -97.680824 30.345967, -97.679834 30.344527, -97.67958999999999 30.345518, -97.68089499999999 30.347604, -97.68285299999999 30.349419, -97.682457 30.350184, -97.68611199999999 30.353863, -97.68431 30.356007, -97.67894299999999 30.352635, -97.67600499999999 30.350839, -97.677549 30.345818, -97.678389 30.344026, -97.68064699999999 30.341391, -97.68605099999999 30.333107, -97.68638399999999 30.332617, -97.693271 30.335828, -97.693412 30.33618, -97.699422 30.338879, -97.69955499999999 30.338855))"
484530018171,0.0,48,453,001817,1,35.0,0.0,764.0,0.0,764.0,15.0,0.0,14.0,1296.0,732.0,0.0,0.0,0.0,27.0,0.0,59.0,3982.0,217.0,79.0,0.0,591.0,59.0,0.0,1064.0,0.0,52.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,0.0,14.0,35.0,32.6,1084.0,732.0,328700.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.77,0.0,26.0,0.0,51.0,1008.0,0.0,0.0,0.0,58.0,732.0,28.0,0.0,0.0,8.0,35.0,0.0,0.0,0.0,1237.0,0.0,732.0,72.0,36.0,0.0,0.0,250.0,36.0,104.0,1296.0,0.0,0.0,0.0,0.0,732.0,0.0,43.0,1296.0,0.0,0.0,52624.0,501.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,754.0,484530018171,48453001817,48453,48453,48,453,001817,1,1500000US484530018171,484530018171,1,BG,393758,0,"POLYGON ((-97.733423 30.363901, -97.72887299999999 30.371263, -97.73003799999999 30.372166, -97.728905 30.37397, -97.72817999999999 30.374128, -97.72630199999999 30.373232, -97.729061 30.362911, -97.729343 30.361847, -97.733423 30.363901))"
484530018172,0.0,48,453,001817,2,8.0,0.0,734.0,0.0,734.0,54.0,0.0,0.0,1098.0,707.0,0.0,0.0,0.0,0.0,0.0,302.0,3982.0,179.0,12.0,0.0,374.0,23.0,16.0,954.0,0.0,12.0,0.0,0.0,32.0,57.0,538.0,0.0,0.0,0.0,0.0,0.0,44.0,14.0,0.0,27.0,0.0,21.0,41.4,926.0,707.0,221300.0,31.0,11.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,27.0,15.0,0.0,108.0,553.0,0.0,0.0,0.0,58.0,707.0,28.0,0.0,0.0,30.0,35.0,0.0,22.0,0.0,1075.0,0.0,707.0,49.0,36.0,0.0,0.0,269.0,32.0,104.0,1098.0,0.0,58.0,0.0,0.0,707.0,0.0,75.0,1098.0,0.0,0.0,34745.0,303.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,710.0,484530018172,48453001817,48453,48453,48,453,001817,2,1500000US484530018172,484530018172,2,BG,1005861,0,"POLYGON ((-97.744125 30.359885, -97.74341899999999 30.361301, -97.74084499999999 30.367447, -97.733423 30.363901, -97.729343 30.361847, -97.730903 30.356147, -97.735445 30.358325, -97.73644399999999 30.356784, -97.73948 30.358084, -97.74375099999999 30.359735, -97.744125 30.359885))"
484530018173,0.0,48,453,001817,3,70.0,0.0,827.0,0.0,827.0,14.0,39.0,0.0,1588.0,782.0,0.0,0.0,0.0,0.0,25.0,155.0,3982.0,51.0,14.0,11.0,341.0,35.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,23.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,78.0,39.4,1288.0,782.0,323700.0,31.0,11.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,12.0,73.0,0.0,9.0,1224.0,0.0,0.0,0.0,58.0,782.0,28.0,0.0,0.0,20.0,35.0,16.0,0.0,0.0,1479.0,0.0,782.0,138.0,36.0,0.0,0.0,51.0,0.0,104.0,1588.0,0.0,94.0,0.0,0.0,782.0,0.0,14.0,1588.0,0.0,0.0,54414.0,446.0,32.0,0.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,619.0,484530018173,48453001817,48453,48453,48,453,001817,3,1500000US484530018173,484530018173,3,BG,1107390,0,"POLYGON ((-97.73960599999999 30.370436, -97.73652 30.377579, -97.736176 30.378682, -97.72817999999999 30.374128, -97.728905 30.37397, -97.73003799999999 30.372166, -97.72887299999999 30.371263, -97.733423 30.363901, -97.74084499999999 30.367447, -97.73960599999999 30.370436))"
484530018181,148.0,48,453,001818,1,57.0,0.0,719.0,44.0,719.0,0.0,0.0,41.0,2102.0,662.0,0.0,0.0,0.0,0.0,0.0,75.0,6166.0,1055.0,159.0,0.0,363.0,155.0,34.0,1169.0,42.0,83.0,88.0,56.0,0.0,0.0,925.0,0.0,0.0,0.0,60.0,0.0,79.0,14.0,0.0,0.0,0.0,222.0,29.1,1241.0,662.0,234300.0,163.0,155.0,106.0,0.0,0.0,7.0,41.0,45.0,0.0,0.0,0.0,0.0,3.18,96.0,109.0,0.0,0.0,951.0,0.0,0.0,280.0,23.0,662.0,32.0,0.0,164.0,46.0,157.0,0.0,0.0,50.0,1841.0,25.0,662.0,280.0,184.0,0.0,48.0,1716.0,0.0,124.0,2102.0,0.0,16.0,0.0,0.0,662.0,0.0,45.0,2102.0,195.0,0.0,26388.0,358.0,26.0,0.0,76.0,0.0,0.0,45.0,0.0,0.0,0.0,57.0,0.0,1130.0,484530018181,48453001818,48453,48453,48,453,001818,1,1500000US484530018181,484530018181,1,BG,980508,0,"POLYGON ((-97.72630199999999 30.373232, -97.72391399999999 30.372095, -97.720868 30.370728, -97.719461 30.369492, -97.71865699999999 30.36817, -97.717979 30.365531, -97.71737999999999 30.363234, -97.72066799999999 30.362403, -97.722848 30.361207, -97.72415199999999 30.360953, -97.729061 30.362911, -97.72630199999999 30.373232))"
484530018182,148.0,48,453,001818,2,0.0,0.0,950.0,44.0,950.0,19.0,0.0,13.0,2759.0,885.0,0.0,0.0,22.0,0.0,24.0,111.0,6166.0,905.0,160.0,0.0,590.0,49.0,0.0,1008.0,42.0,344.0,88.0,99.0,0.0,10.0,1287.0,0.0,36.0,0.0,19.0,0.0,36.0,102.0,0.0,0.0,0.0,231.0,30.5,1719.0,885.0,261300.0,163.0,155.0,347.0,0.0,0.0,7.0,41.0,0.0,0.0,0.0,0.0,133.0,3.12,67.0,115.0,0.0,7.0,1426.0,0.0,0.0,215.0,23.0,885.0,32.0,0.0,207.0,44.0,157.0,22.0,61.0,24.0,2363.0,0.0,885.0,368.0,184.0,0.0,48.0,1762.0,0.0,124.0,2759.0,0.0,104.0,0.0,0.0,885.0,0.0,59.0,2759.0,195.0,0.0,16989.0,407.0,139.0,0.0,12.0,4.0,77.0,0.0,0.0,0.0,0.0,65.0,0.0,1232.0,484530018182,48453001818,48453,48453,48,453,001818,2,1500000US484530018182,484530018182,2,BG,939092,0,"POLYGON ((-97.722848 30.361207, -97.72066799999999 30.362403, -97.71737999999999 30.363234, -97.71305599999999 30.348739, -97.712705 30.348133, -97.71243899999999 30.347805, -97.713083 30.346837, -97.713978 30.348013, -97.722662 30.352228, -97.721965 30.358913, -97.722848 30.361207))"
484530018183,148.0,48,453,001818,3,43.0,0.0,689.0,44.0,689.0,33.0,0.0,0.0,1305.0,586.0,0.0,0.0,0.0,0.0,6.0,108.0,6166.0,180.0,61.0,0.0,194.0,72.0,0.0,1105.0,42.0,0.0,88.0,0.0,0.0,11.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,18.0,0.0,0.0,39.0,34.8,957.0,586.0,312800.0,163.0,155.0,38.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,2.23,32.0,109.0,0.0,0.0,729.0,0.0,0.0,0.0,23.0,586.0,32.0,0.0,27.0,0.0,157.0,28.0,16.0,47.0,1195.0,0.0,586.0,187.0,184.0,0.0,48.0,356.0,0.0,124.0,1305.0,0.0,73.0,0.0,0.0,586.0,0.0,48.0,1305.0,195.0,0.0,42353.0,346.0,9.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,766.0,484530018183,48453001818,48453,48453,48,453,001818,3,1500000US484530018183,484530018183,3,BG,657935,0,"POLYGON ((-97.729343 30.361847, -97.729061 30.362911, -97.72415199999999 30.360953, -97.722848 30.361207, -97.721965 30.358913, -97.722662 30.352228, -97.72323 30.352511, -97.730903 30.356147, -97.729343 30.361847))"
484530018191,82.0,48,453,001819,1,16.0,26.0,1210.0,0.0,1210.0,48.0,68.0,26.0,3127.0,1091.0,12.0,46.0,0.0,0.0,0.0,101.0,4193.0,1172.0,189.0,14.0,915.0,121.0,47.0,1052.0,13.0,250.0,27.0,79.0,8.0,7.0,1536.0,10.0,0.0,0.0,20.0,14.0,99.0,212.0,0.0,0.0,10.0,165.0,33.3,2016.0,1091.0,193500.0,169.0,149.0,143.0,0.0,0.0,10.0,46.0,0.0,0.0,0.0,0.0,94.0,2.86,191.0,172.0,19.0,53.0,1661.0,0.0,0.0,374.0,30.0,1091.0,21.0,20.0,84.0,0.0,195.0,37.0,0.0,152.0,2863.0,50.0,1091.0,435.0,311.0,0.0,0.0,1657.0,0.0,54.0,3127.0,0.0,290.0,0.0,0.0,1091.0,30.0,66.0,3127.0,60.0,0.0,20128.0,534.0,125.0,0.0,0.0,9.0,54.0,24.0,0.0,0.0,0.0,119.0,0.0,1319.0,484530018191,48453001819,48453,48453,48,453,001819,1,1500000US484530018191,484530018191,1,BG,690317,0,"POLYGON ((-97.70833399999999 30.363406, -97.706227 30.367436, -97.70606699999999 30.367334, -97.69695 30.363155, -97.69970699999999 30.358266, -97.700108 30.357647, -97.704341 30.359677, -97.70805999999999 30.361501, -97.7097 30.36202, -97.70833399999999 30.363406))"
484530018192,82.0,48,453,001819,2,0.0,0.0,318.0,0.0,318.0,0.0,0.0,66.0,1066.0,305.0,0.0,22.0,0.0,0.0,0.0,30.0,4193.0,531.0,91.0,0.0,288.0,40.0,0.0,815.0,13.0,174.0,27.0,0.0,7.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,143.0,23.0,0.0,0.0,0.0,79.0,26.9,598.0,305.0,165922.92993630574,169.0,149.0,20.0,0.0,0.0,0.0,46.0,0.0,0.0,13.0,0.0,12.0,3.5,102.0,10.0,0.0,13.0,428.0,0.0,0.0,315.0,30.0,305.0,21.0,0.0,130.0,0.0,195.0,0.0,0.0,22.0,1006.0,0.0,305.0,163.0,311.0,0.0,0.0,915.0,0.0,54.0,1066.0,0.0,0.0,0.0,0.0,305.0,0.0,63.0,1066.0,60.0,0.0,10865.0,128.0,0.0,0.0,0.0,0.0,25.0,58.0,0.0,0.0,0.0,13.0,0.0,503.0,484530018192,48453001819,48453,48453,48,453,001819,2,1500000US484530018192,484530018192,2,BG,208479,0,"POLYGON ((-97.706227 30.367436, -97.705856 30.368025, -97.7055 30.369251, -97.700621 30.366977, -97.69599699999999 30.36487, -97.69695 30.363155, -97.70606699999999 30.367334, -97.706227 30.367436))"
484530018201,303.0,48,453,001820,1,0.0,0.0,928.0,192.0,928.0,50.0,80.0,25.0,2172.0,878.0,0.0,0.0,0.0,0.0,0.0,121.0,7380.0,935.0,181.0,0.0,717.0,202.0,0.0,842.0,27.0,173.0,93.0,30.0,0.0,0.0,1061.0,0.0,0.0,0.0,50.0,0.0,61.0,102.0,13.0,0.0,0.0,159.0,27.4,1252.0,878.0,167700.0,161.0,346.0,65.0,0.0,0.0,13.0,30.0,0.0,0.0,16.0,0.0,80.0,2.47,138.0,117.0,0.0,15.0,1085.0,0.0,0.0,244.0,13.0,878.0,169.0,0.0,57.0,10.0,622.0,12.0,0.0,83.0,1905.0,0.0,878.0,294.0,305.0,0.0,27.0,1707.0,0.0,40.0,2172.0,0.0,18.0,0.0,0.0,878.0,0.0,138.0,2172.0,102.0,0.0,14609.0,428.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,50.0,0.0,1117.0,484530018201,48453001820,48453,48453,48,453,001820,1,1500000US484530018201,484530018201,1,BG,765614,0,"POLYGON ((-97.71957399999999 30.380543, -97.719228 30.381965, -97.718025 30.381669, -97.710436 30.376673, -97.71255499999999 30.373457, -97.71208799999999 30.372449, -97.709468 30.37118, -97.707067 30.37001, -97.708331 30.368248, -97.70978799999999 30.368931, -97.71059699999999 30.369308, -97.715559 30.37203, -97.71466099999999 30.373446, -97.718577 30.375329, -97.72063299999999 30.378359, -97.71957399999999 30.380543))"
484530018202,303.0,48,453,001820,2,0.0,0.0,1098.0,192.0,1098.0,32.0,0.0,0.0,2201.0,986.0,0.0,0.0,0.0,0.0,0.0,121.0,7380.0,901.0,76.0,0.0,935.0,252.0,0.0,903.0,27.0,130.0,93.0,0.0,0.0,0.0,1079.0,0.0,0.0,0.0,30.0,0.0,149.0,191.0,0.0,0.0,0.0,13.0,27.9,1280.0,986.0,112500.0,161.0,346.0,35.0,0.0,0.0,0.0,30.0,0.0,0.0,29.0,0.0,0.0,2.23,107.0,201.0,0.0,27.0,1204.0,0.0,0.0,157.0,13.0,986.0,169.0,0.0,178.0,0.0,622.0,0.0,0.0,423.0,1914.0,0.0,986.0,249.0,305.0,0.0,27.0,1194.0,0.0,40.0,2201.0,0.0,70.0,0.0,0.0,986.0,0.0,151.0,2201.0,102.0,0.0,16260.0,487.0,125.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1236.0,484530018202,48453001820,48453,48453,48,453,001820,2,1500000US484530018202,484530018202,2,BG,464928,0,"POLYGON ((-97.723722 30.372742, -97.72063299999999 30.378359, -97.718577 30.375329, -97.71466099999999 30.373446, -97.715559 30.37203, -97.71826399999999 30.36812, -97.71782999999999 30.365565, -97.717979 30.365531, -97.71865699999999 30.36817, -97.719461 30.369492, -97.720868 30.370728, -97.72391399999999 30.372095, -97.723722 30.372742))"
