index,B19001_017E,state,county,tract,block group,B25064_001E,B23025_005E,B27001_054E,B01001_027E,B15003_011E,B01001_021E,B25044_001E,B25024_001E,B03002_004E,B25024_010E,B27001_048E,B15003_009E,B27001_029E,B27001_014E,B16004_012E,B01001_003E,B03002_001E,B16004_017E,B27001_005E,B19055_002E,B16004_066E,B19301_001E,B16004_057E,B27001_020E,B01001_024E,B01001_048E,B27001_045E,B27001_026E,B01001_045E,B15003_014E,B25077_001E,B16004_067E,B16004_045E,B11005_005E,B16004_052E,B16004_040E,B03002_006E,B15003_015E,C24010_038E,B27001_036E,B16004_007E,B15003_004E,C24010_068E,B15003_006E,B16004_030E,B15003_005E,B01001_023E,B27001_001E,B25003_003E,B16004_029E,B03002_012E,B15003_013E,B17021_002E,B25002_003E,B25002_001E,B11001_006E,B25010_001E,C24010_032E,B03002_005E,B27001_011E,B01002_001E,B25044_003E,B16004_013E,B01001_025E,B19001_001E,B15003_001E,B16004_022E,B01001_020E,B16004_035E,B19055_001E,B25044_010E,B15003_002E,B01001_049E,B16004_001E,B27001_023E,B16004_018E,B15003_010E,B16004_023E,C24010_055E,B16004_061E,B01001_001E,B11005_003E,B27001_039E,B27001_017E,B16004_056E,B01001_046E,B16004_008E,B27001_033E,B15003_003E,B01001_044E,B16004_044E,B01001_026E,B01001_022E,B15003_012E,B11001_001E,B15003_008E,B27001_042E,B16004_051E,B25003_001E,B27001_008E,C24010_001E,B27001_051E,B27001_057E,B16004_039E,B16004_034E,B17021_001E,B15003_016E,B15003_007E,B01001_047E,B16004_062E,C24010_019E,B23025_003E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,NAMELSAD,LSAD,ALAND,AWATER,geometry
484530332002,37.0,48,453,033200,2,1731.0,7.0,0.0,42.0,9.0,32.0,781.0,813.0,29.0,93.0,112.0,0.0,0.0,0.0,0.0,181.0,2109.0,0.0,174.0,163.0,0.0,41688.0,0.0,172.0,12.0,0.0,138.0,0.0,52.0,17.0,273100.0,0.0,0.0,137.0,27.0,0.0,317.0,21.0,611.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4661.0,106.0,13.0,1021.0,15.0,186.0,32.0,813.0,139.0,2.68,18.0,0.0,22.0,42.5,5.0,0.0,0.0,781.0,1544.0,0.0,0.0,0.0,781.0,12.0,16.0,25.0,1886.0,0.0,0.0,0.0,0.0,71.0,0.0,2109.0,239.0,0.0,102.0,0.0,49.0,0.0,0.0,11.0,30.0,0.0,1006.0,44.0,25.0,781.0,0.0,0.0,0.0,781.0,78.0,1332.0,21.0,0.0,0.0,0.0,2097.0,9.0,17.0,6.0,0.0,135.0,1339.0,484530332002,48453033200,48453,48453,48,453,033200,2,1500000US484530332002,484530332002,2,Block Group 2,BG,1139641,0,"POLYGON ((-97.833279 30.154714, -97.83313800000001 30.160462, -97.832004 30.162018, -97.828275 30.159204, -97.82601099999999 30.155776, -97.82588 30.155623, -97.827945 30.148913, -97.828265 30.147561, -97.82999 30.140571, -97.83296799999999 30.140522, -97.83295099999999 30.142056, -97.833117 30.147451, -97.833175 30.149111, -97.83319899999999 30.149834, -97.833279 30.154714))"
484530333001,98.0,48,453,033300,1,2822.8823529411766,0.0,0.0,20.0,0.0,16.0,440.0,440.0,0.0,0.0,18.0,0.0,0.0,55.0,0.0,20.0,1307.0,0.0,0.0,201.0,0.0,59914.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,0.0,488600.0,0.0,0.0,54.0,0.0,0.0,74.0,0.0,239.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8655.0,0.0,0.0,222.0,0.0,109.0,0.0,440.0,55.0,2.97,31.0,0.0,22.0,51.1,0.0,0.0,0.0,440.0,1028.0,0.0,25.0,0.0,440.0,0.0,0.0,57.0,1267.0,49.0,0.0,0.0,0.0,0.0,0.0,1307.0,139.0,0.0,48.0,0.0,89.0,0.0,0.0,0.0,30.0,0.0,563.0,104.0,0.0,440.0,0.0,0.0,0.0,440.0,108.0,603.0,18.0,0.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,36.0,603.0,484530333001,48453033300,48453,48453,48,453,033300,1,1500000US484530333001,484530333001,1,Block Group 1,BG,1516626,0,"POLYGON ((-97.873879 30.167319, -97.874059 30.172525, -97.866573 30.17267, -97.865922 30.170119, -97.86776999999999 30.168136, -97.86775799999999 30.161577, -97.862368 30.161552, -97.86007600000001 30.161558, -97.859977 30.158841, -97.8601 30.158293, -97.86133700000001 30.158042, -97.862819 30.156237, -97.86386299999999 30.156303, -97.868178 30.155089, -97.870035 30.155672, -97.873086 30.158348, -97.873452 30.159321, -97.87348 30.163345, -97.87427 30.164499, -97.873879 30.167319))"
484530333002,53.0,48,453,033300,2,1810.5664335664337,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,0.0,18.0,0.0,0.0,55.0,0.0,0.0,309.0,0.0,0.0,110.0,0.0,70048.0,0.0,0.0,14.0,12.0,8.0,0.0,10.0,0.0,449400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8655.0,0.0,0.0,35.0,0.0,18.0,0.0,165.0,0.0,1.87,0.0,0.0,22.0,69.2,0.0,0.0,25.0,165.0,284.0,0.0,22.0,0.0,165.0,0.0,0.0,0.0,309.0,49.0,0.0,0.0,0.0,0.0,0.0,309.0,14.0,0.0,48.0,0.0,24.0,0.0,0.0,0.0,19.0,0.0,161.0,19.0,0.0,165.0,0.0,0.0,0.0,165.0,108.0,106.0,18.0,0.0,0.0,0.0,309.0,0.0,0.0,24.0,0.0,0.0,106.0,484530333002,48453033300,48453,48453,48,453,033300,2,1500000US484530333002,484530333002,2,Block Group 2,BG,847535,0,"POLYGON ((-97.86776999999999 30.168136, -97.865922 30.170119, -97.866573 30.17267, -97.86655 30.17366, -97.863603 30.173804, -97.86358300000001 30.175811, -97.86174200000001 30.175918, -97.861553 30.17592, -97.859859 30.175915, -97.85932 30.175744, -97.86448300000001 30.170394, -97.863456 30.169281, -97.85981099999999 30.169097, -97.86015399999999 30.168459, -97.860191 30.164126, -97.860159 30.16302, -97.86007600000001 30.161558, -97.862368 30.161552, -97.86775799999999 30.161577, -97.86776999999999 30.168136))"
484530333003,230.0,48,453,033300,3,2958.0,0.0,0.0,33.0,0.0,0.0,442.0,460.0,0.0,0.0,18.0,0.0,0.0,55.0,0.0,176.0,1406.0,0.0,0.0,21.0,0.0,73152.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,470800.0,0.0,0.0,16.0,0.0,0.0,240.0,0.0,269.0,39.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8655.0,174.0,0.0,61.0,0.0,13.0,18.0,460.0,0.0,3.18,0.0,0.0,22.0,34.5,0.0,0.0,0.0,442.0,835.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,1197.0,49.0,0.0,0.0,0.0,0.0,10.0,1406.0,361.0,0.0,48.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,612.0,0.0,0.0,442.0,0.0,0.0,0.0,442.0,108.0,673.0,18.0,0.0,0.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,673.0,484530333003,48453033300,48453,48453,48,453,033300,3,1500000US484530333003,484530333003,3,Block Group 3,BG,916756,0,"POLYGON ((-97.928856 30.1862, -97.92639800000001 30.19086, -97.92520500000001 30.1924, -97.918924 30.189351, -97.92225000000001 30.184828, -97.92317300000001 30.182412, -97.92314 30.180733, -97.924582 30.179102, -97.91130099999999 30.169671, -97.906544 30.16632, -97.90651699999999 30.165632, -97.928808 30.181703, -97.928856 30.1862))"
484530333004,439.0,48,453,033300,4,2362.6878048780486,0.0,0.0,175.0,0.0,15.0,1256.0,1305.0,332.0,0.0,18.0,0.0,0.0,55.0,39.0,126.0,3980.0,0.0,0.0,87.0,0.0,60965.0,0.0,0.0,7.0,14.0,8.0,0.0,23.0,9.0,539700.0,0.0,0.0,14.0,0.0,0.0,533.0,0.0,904.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8655.0,27.0,0.0,541.0,0.0,244.0,49.0,1305.0,31.0,3.08,24.0,88.0,22.0,38.0,0.0,0.0,0.0,1256.0,2806.0,0.0,104.0,0.0,1256.0,0.0,36.0,33.0,3679.0,49.0,0.0,0.0,0.0,76.0,0.0,3980.0,578.0,0.0,48.0,0.0,31.0,0.0,0.0,0.0,34.0,0.0,2018.0,147.0,0.0,1256.0,0.0,0.0,0.0,1256.0,108.0,2044.0,18.0,0.0,0.0,0.0,3905.0,13.0,0.0,18.0,0.0,55.0,2044.0,484530333004,48453033300,48453,48453,48,453,033300,4,1500000US484530333004,484530333004,4,Block Group 4,BG,13864065,0,"POLYGON ((-97.907803 30.176012, -97.90732 30.176572, -97.900954 30.180174, -97.900322 30.181126, -97.90012900000001 30.181029, -97.89708 30.179541, -97.89492199999999 30.178019, -97.88932 30.172873, -97.888515 30.172694, -97.88569099999999 30.174561, -97.88324900000001 30.178114, -97.880785 30.180903, -97.87773900000001 30.179836, -97.87598199999999 30.180448, -97.87356 30.180046, -97.874004 30.179382, -97.86818100000001 30.177576, -97.861735 30.177387, -97.86174200000001 30.175918, -97.86358300000001 30.175811, -97.863603 30.173804, -97.86655 30.17366, -97.866573 30.17267, -97.874059 30.172525, -97.873879 30.167319, -97.87427 30.164499, -97.87348 30.163345, -97.873452 30.159321, -97.873086 30.158348, -97.870035 30.155672, -97.868178 30.155089, -97.86386299999999 30.156303, -97.862819 30.156237, -97.86318 30.153848, -97.86268200000001 30.152788, -97.862437 30.152415, -97.86217600000001 30.150339, -97.859424 30.149009, -97.859253 30.147468, -97.85873599999999 30.147189, -97.854857 30.148482, -97.852056 30.149351, -97.848505 30.149429, -97.847103 30.149461, -97.847026 30.146159, -97.84699000000001 30.144589, -97.846924 30.143044, -97.84693900000001 30.142584, -97.84711799999999 30.142328, -97.84749100000001 30.142035, -97.846688 30.141121, -97.84661 30.141033, -97.84725 30.140453, -97.848709 30.138246, -97.857855 30.130641, -97.87424799999999 30.142397, -97.883522 30.149067, -97.890446 30.154072, -97.898522 30.159894, -97.89894 30.160183, -97.90651699999999 30.165632, -97.906544 30.16632, -97.91130099999999 30.169671, -97.907803 30.176012))"
484530333005,312.0,48,453,033300,5,2896.6410256410254,40.0,0.0,42.0,0.0,0.0,664.0,713.0,0.0,0.0,18.0,0.0,0.0,55.0,0.0,164.0,1742.0,0.0,0.0,73.0,0.0,81265.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,621400.0,0.0,0.0,15.0,0.0,0.0,318.0,0.0,395.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8655.0,37.0,0.0,266.0,0.0,31.0,49.0,713.0,0.0,2.62,30.0,0.0,22.0,37.3,0.0,0.0,0.0,664.0,1095.0,0.0,8.0,0.0,664.0,0.0,0.0,0.0,1536.0,49.0,0.0,0.0,0.0,20.0,0.0,1742.0,378.0,0.0,48.0,0.0,13.0,0.0,0.0,0.0,22.0,0.0,827.0,16.0,0.0,664.0,0.0,0.0,0.0,664.0,108.0,880.0,18.0,0.0,0.0,0.0,1742.0,18.0,0.0,26.0,0.0,0.0,920.0,484530333005,48453033300,48453,48453,48,453,033300,5,1500000US484530333005,484530333005,5,Block Group 5,BG,2459829,0,"POLYGON ((-97.92314 30.180733, -97.92317300000001 30.182412, -97.92225000000001 30.184828, -97.918924 30.189351, -97.911328 30.185375, -97.906083 30.183523, -97.902957 30.182398, -97.900322 30.181126, -97.900954 30.180174, -97.90732 30.176572, -97.907803 30.176012, -97.91130099999999 30.169671, -97.924582 30.179102, -97.92314 30.180733))"
484530334001,90.0,48,453,033400,1,2022.0,62.0,0.0,62.0,0.0,17.0,724.0,744.0,33.0,0.0,24.0,0.0,0.0,23.0,0.0,42.0,2086.0,0.0,0.0,130.0,0.0,37311.0,0.0,0.0,6.0,48.0,49.0,0.0,19.0,13.0,346900.0,0.0,0.0,207.0,0.0,0.0,39.0,5.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3556.0,287.0,0.0,603.0,1.0,165.0,20.0,744.0,188.0,2.85,0.0,0.0,10.0,34.9,0.0,0.0,0.0,724.0,1337.0,0.0,29.0,0.0,724.0,0.0,8.0,11.0,1982.0,8.0,0.0,0.0,0.0,66.0,0.0,2086.0,332.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,13.0,3.0,724.0,0.0,28.0,0.0,724.0,0.0,988.0,0.0,0.0,0.0,0.0,2086.0,0.0,0.0,38.0,0.0,70.0,1050.0,484530334001,48453033400,48453,48453,48,453,033400,1,1500000US484530334001,484530334001,1,Block Group 1,BG,1381479,0,"POLYGON ((-97.846773 30.216067, -97.84679 30.216691, -97.845399 30.216635, -97.842311 30.216615, -97.84085899999999 30.216925, -97.83901400000001 30.217811, -97.836591 30.220312, -97.83294100000001 30.215469, -97.83040099999999 30.213883, -97.830499 30.213731, -97.832202 30.211002, -97.833557 30.209343, -97.835705 30.20592, -97.837442 30.203126, -97.83892400000001 30.204574, -97.840546 30.205034, -97.83874 30.207629, -97.838081 30.210324, -97.840215 30.210008, -97.846813 30.212625, -97.846773 30.216067))"
484530334002,18.0,48,453,033400,2,1781.0,63.0,0.0,39.0,0.0,56.0,611.0,611.0,133.0,0.0,24.0,0.0,0.0,23.0,0.0,25.0,1470.0,0.0,0.0,259.0,0.0,43463.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,13.0,312800.0,0.0,0.0,100.0,0.0,0.0,20.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3556.0,63.0,0.0,638.0,0.0,145.0,0.0,611.0,135.0,2.41,8.0,0.0,10.0,43.5,16.0,0.0,7.0,611.0,1254.0,0.0,12.0,0.0,611.0,0.0,0.0,13.0,1406.0,8.0,0.0,8.0,0.0,136.0,0.0,1470.0,162.0,27.0,39.0,0.0,100.0,0.0,0.0,0.0,17.0,0.0,833.0,15.0,0.0,611.0,0.0,28.0,0.0,611.0,0.0,989.0,0.0,0.0,0.0,0.0,1470.0,0.0,0.0,23.0,0.0,16.0,1052.0,484530334002,48453033400,48453,48453,48,453,033400,2,1500000US484530334002,484530334002,2,Block Group 2,BG,625181,0,"POLYGON ((-97.85095200000001 30.213985, -97.848598 30.216073, -97.848116 30.216771, -97.84679 30.216691, -97.846773 30.216067, -97.846813 30.212625, -97.840215 30.210008, -97.838081 30.210324, -97.83874 30.207629, -97.840546 30.205034, -97.846305 30.207388, -97.84887500000001 30.209297, -97.85095200000001 30.213985))"
484530335001,106.0,48,453,033500,1,1711.0,21.0,0.0,18.0,0.0,0.0,945.0,945.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1835.0,0.0,0.0,379.0,0.0,57215.0,0.0,67.0,0.0,0.0,0.0,0.0,37.0,0.0,340500.0,0.0,0.0,45.0,0.0,0.0,49.0,29.0,905.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5656.0,105.0,0.0,459.0,2.0,132.0,0.0,945.0,265.0,1.93,17.0,0.0,0.0,46.4,0.0,0.0,0.0,945.0,1565.0,0.0,40.0,0.0,945.0,0.0,0.0,0.0,1817.0,93.0,0.0,82.0,0.0,72.0,0.0,1835.0,160.0,27.0,32.0,0.0,82.0,0.0,0.0,0.0,21.0,0.0,1198.0,0.0,0.0,945.0,0.0,78.0,0.0,945.0,55.0,1403.0,31.0,0.0,0.0,0.0,1835.0,0.0,0.0,40.0,0.0,40.0,1424.0,484530335001,48453033500,48453,48453,48,453,033500,1,1500000US484530335001,484530335001,1,Block Group 1,BG,883385,0,"POLYGON ((-97.855656 30.207137, -97.85095200000001 30.213985, -97.84887500000001 30.209297, -97.846305 30.207388, -97.840546 30.205034, -97.83892400000001 30.204574, -97.837442 30.203126, -97.838559 30.20129, -97.838832 30.200862, -97.842141 30.202475, -97.845281 30.202159, -97.85045700000001 30.204721, -97.851429 30.206002, -97.85286600000001 30.205729, -97.855656 30.207137))"
484530335002,19.0,48,453,033500,2,1831.0,24.0,0.0,0.0,0.0,0.0,682.0,715.0,25.0,0.0,0.0,0.0,0.0,16.0,0.0,27.0,1405.0,0.0,0.0,73.0,0.0,44284.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,374100.0,0.0,0.0,87.0,0.0,0.0,165.0,0.0,500.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5656.0,599.0,0.0,487.0,0.0,67.0,33.0,715.0,52.0,2.06,0.0,0.0,0.0,36.0,0.0,0.0,0.0,682.0,1139.0,0.0,28.0,0.0,682.0,0.0,0.0,42.0,1378.0,93.0,0.0,0.0,0.0,44.0,0.0,1405.0,135.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,753.0,0.0,0.0,682.0,0.0,78.0,0.0,682.0,55.0,955.0,31.0,0.0,0.0,0.0,1405.0,0.0,0.0,0.0,0.0,40.0,979.0,484530335002,48453033500,48453,48453,48,453,033500,2,1500000US484530335002,484530335002,2,Block Group 2,BG,501099,0,"POLYGON ((-97.846407 30.200935, -97.845281 30.202159, -97.842141 30.202475, -97.838832 30.200862, -97.84235 30.195341, -97.843036 30.194306, -97.84904899999999 30.197262, -97.846407 30.200935))"
484530335003,105.0,48,453,033500,3,2226.0,69.0,0.0,68.0,0.0,190.0,1029.0,1029.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,189.0,2416.0,0.0,0.0,315.0,0.0,46038.0,0.0,67.0,0.0,0.0,0.0,0.0,52.0,29.0,344900.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,625.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5656.0,91.0,13.0,899.0,54.0,400.0,0.0,1029.0,23.0,2.35,29.0,0.0,0.0,35.8,0.0,0.0,0.0,1029.0,1766.0,0.0,21.0,0.0,1029.0,0.0,26.0,0.0,2159.0,93.0,0.0,0.0,0.0,24.0,0.0,2416.0,342.0,27.0,32.0,0.0,59.0,0.0,0.0,0.0,57.0,0.0,916.0,60.0,0.0,1029.0,0.0,78.0,0.0,1029.0,55.0,1207.0,31.0,0.0,18.0,0.0,2416.0,0.0,0.0,0.0,0.0,42.0,1276.0,484530335003,48453033500,48453,48453,48,453,033500,3,1500000US484530335003,484530335003,3,Block Group 3,BG,1290103,0,"POLYGON ((-97.86115599999999 30.208182, -97.85749800000001 30.212087, -97.85503 30.214034, -97.853201 30.215209, -97.851558 30.21615, -97.84972999999999 30.216706, -97.848116 30.216771, -97.848598 30.216073, -97.85095200000001 30.213985, -97.855656 30.207137, -97.85286600000001 30.205729, -97.851429 30.206002, -97.85045700000001 30.204721, -97.845281 30.202159, -97.846407 30.200935, -97.84904899999999 30.197262, -97.856532 30.200864, -97.85790799999999 30.202376, -97.86004699999999 30.207255, -97.86115599999999 30.208182))"
484530336001,112.0,48,453,033600,1,1648.0,50.0,0.0,52.0,0.0,26.0,692.0,747.0,0.0,13.0,23.0,0.0,0.0,0.0,0.0,50.0,1752.0,0.0,0.0,162.0,0.0,47637.0,0.0,0.0,0.0,0.0,12.0,0.0,65.0,27.0,446000.0,0.0,0.0,73.0,0.0,0.0,63.0,9.0,427.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,49.0,4391.0,223.0,0.0,206.0,0.0,9.0,55.0,747.0,100.0,2.53,42.0,31.0,0.0,41.1,0.0,0.0,24.0,692.0,1256.0,0.0,0.0,0.0,692.0,0.0,0.0,17.0,1650.0,0.0,0.0,0.0,0.0,53.0,0.0,1752.0,294.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,10.0,0.0,989.0,42.0,0.0,692.0,0.0,0.0,0.0,692.0,0.0,785.0,0.0,0.0,0.0,0.0,1752.0,8.0,0.0,41.0,0.0,22.0,835.0,484530336001,48453033600,48453,48453,48,453,033600,1,1500000US484530336001,484530336001,1,Block Group 1,BG,2395956,862389,"POLYGON ((-97.981353 30.367595, -97.978782 30.368497, -97.977283 30.370656, -97.97533199999999 30.370609, -97.97379100000001 30.371843, -97.97146499999999 30.372768, -97.970218 30.374728, -97.970129 30.376542, -97.96888800000001 30.378502, -97.96856699999999 30.381158, -97.968795 30.383938, -97.967781 30.385324, -97.968007 30.387056, -97.964716 30.394008, -97.96136199999999 30.3938, -97.954953 30.393808, -97.95509300000001 30.391733, -97.95569500000001 30.38994, -97.957638 30.387498, -97.96204899999999 30.382459, -97.962847 30.382501, -97.962801 30.380422, -97.961789 30.379646, -97.963441 30.379359, -97.964446 30.37746, -97.964777 30.374372, -97.963728 30.372694, -97.964866 30.371586, -97.964899 30.368078, -97.966808 30.367641, -97.96862299999999 30.362432, -97.968976 30.359219, -97.97126 30.360208, -97.972289 30.36211, -97.97366700000001 30.362856, -97.97680200000001 30.361628, -97.977542 30.360799, -97.97808000000001 30.35789, -97.978891 30.357663, -97.97872700000001 30.361603, -97.98034199999999 30.364382, -97.981353 30.367595))"
484530336002,63.0,48,453,033600,2,2169.7278911564626,0.0,0.0,0.0,0.0,19.0,212.0,212.0,22.0,0.0,23.0,0.0,0.0,0.0,0.0,14.0,571.0,0.0,0.0,81.0,0.0,68774.0,0.0,0.0,0.0,15.0,12.0,0.0,26.0,0.0,462200.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4391.0,7.0,0.0,10.0,0.0,0.0,0.0,212.0,0.0,2.35,0.0,0.0,0.0,61.3,0.0,0.0,0.0,212.0,504.0,0.0,9.0,0.0,212.0,7.0,0.0,14.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,70.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,312.0,36.0,0.0,212.0,8.0,0.0,0.0,212.0,0.0,235.0,0.0,0.0,11.0,0.0,498.0,0.0,0.0,41.0,0.0,0.0,235.0,484530336002,48453033600,48453,48453,48,453,033600,2,1500000US484530336002,484530336002,2,Block Group 2,BG,2078433,0,"POLYGON ((-97.97808000000001 30.35789, -97.976744 30.357981, -97.97459000000001 30.356547, -97.96936700000001 30.35675, -97.966008 30.357511, -97.964643 30.355563, -97.96141299999999 30.354152, -97.962935 30.351586, -97.96462200000001 30.346466, -97.968875 30.34059, -97.969747 30.338805, -97.97037400000001 30.338798, -97.9731 30.343373, -97.976776 30.34576, -97.977159 30.347638, -97.976883 30.351427, -97.97689099999999 30.352209, -97.978891 30.357663, -97.97808000000001 30.35789))"
484530336003,333.0,48,453,033600,3,2538.0,36.0,0.0,39.0,0.0,116.0,860.0,996.0,188.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2141.0,0.0,0.0,365.0,0.0,72835.0,0.0,0.0,56.0,8.0,12.0,0.0,134.0,0.0,573100.0,0.0,0.0,9.0,0.0,0.0,30.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4391.0,60.0,0.0,339.0,0.0,15.0,136.0,996.0,37.0,2.49,0.0,0.0,0.0,51.6,0.0,0.0,9.0,860.0,1670.0,0.0,21.0,0.0,860.0,0.0,0.0,19.0,2102.0,0.0,0.0,0.0,0.0,8.0,0.0,2141.0,210.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,50.0,0.0,1229.0,97.0,0.0,860.0,0.0,0.0,0.0,860.0,0.0,902.0,0.0,0.0,0.0,0.0,2141.0,0.0,0.0,48.0,0.0,15.0,938.0,484530336003,48453033600,48453,48453,48,453,033600,3,1500000US484530336003,484530336003,3,Block Group 3,BG,3866225,246625,"POLYGON ((-97.977542 30.360799, -97.97680200000001 30.361628, -97.97366700000001 30.362856, -97.972289 30.36211, -97.97126 30.360208, -97.968976 30.359219, -97.96862299999999 30.362432, -97.966808 30.367641, -97.964899 30.368078, -97.964866 30.371586, -97.963728 30.372694, -97.964777 30.374372, -97.964446 30.37746, -97.963441 30.379359, -97.961789 30.379646, -97.962801 30.380422, -97.962847 30.382501, -97.96204899999999 30.382459, -97.960262 30.381569, -97.958063 30.379397, -97.94949800000001 30.37541, -97.94716 30.374321, -97.948115 30.371024, -97.951871 30.364846, -97.954303 30.359429, -97.954852 30.358985, -97.95769799999999 30.35783, -97.95929 30.356548, -97.96141299999999 30.354152, -97.964643 30.355563, -97.966008 30.357511, -97.96936700000001 30.35675, -97.97459000000001 30.356547, -97.976744 30.357981, -97.97808000000001 30.35789, -97.977542 30.360799))"
484530337001,168.0,48,453,033700,1,1904.0,20.0,57.0,56.0,0.0,17.0,432.0,432.0,0.0,0.0,11.0,0.0,0.0,26.0,0.0,27.0,1337.0,0.0,0.0,127.0,0.0,63010.0,8.0,5.0,11.0,9.0,90.0,99.0,88.0,5.0,587500.0,0.0,0.0,34.0,0.0,0.0,491.0,0.0,242.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2858.0,51.0,0.0,59.0,0.0,5.0,0.0,432.0,6.0,3.09,7.0,0.0,0.0,46.8,10.0,0.0,5.0,432.0,981.0,0.0,11.0,0.0,432.0,0.0,145.0,5.0,1254.0,0.0,0.0,0.0,0.0,18.0,0.0,1337.0,225.0,13.0,15.0,0.0,42.0,0.0,0.0,0.0,8.0,0.0,669.0,121.0,0.0,432.0,0.0,8.0,0.0,432.0,8.0,577.0,8.0,6.0,33.0,0.0,1337.0,14.0,0.0,12.0,145.0,0.0,597.0,484530337001,48453033700,48453,48453,48,453,033700,1,1500000US484530337001,484530337001,1,Block Group 1,BG,1211406,0,"POLYGON ((-97.80674399999999 30.437586, -97.805667 30.442351, -97.806337 30.444546, -97.80414500000001 30.446278, -97.804016 30.447165, -97.799725 30.447138, -97.794409 30.444843, -97.796801 30.444091, -97.799969 30.441816, -97.79856599999999 30.438364, -97.800223 30.435556, -97.800124 30.434814, -97.800933 30.43194, -97.803324 30.430689, -97.80580500000001 30.431295, -97.80674399999999 30.437586))"
484530337002,106.0,48,453,033700,2,1611.0,25.0,57.0,56.0,0.0,15.0,613.0,641.0,0.0,4.0,11.0,0.0,0.0,26.0,0.0,47.0,1521.0,0.0,0.0,162.0,0.0,56750.0,0.0,5.0,5.0,13.0,90.0,99.0,23.0,0.0,578800.0,0.0,0.0,21.0,0.0,0.0,142.0,0.0,361.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2858.0,223.0,0.0,579.0,0.0,19.0,28.0,641.0,29.0,2.48,0.0,0.0,0.0,38.5,5.0,0.0,17.0,613.0,1014.0,0.0,5.0,0.0,613.0,4.0,13.0,9.0,1418.0,0.0,0.0,7.0,0.0,12.0,0.0,1521.0,222.0,13.0,15.0,8.0,15.0,0.0,0.0,0.0,24.0,0.0,797.0,13.0,0.0,613.0,0.0,8.0,0.0,613.0,8.0,716.0,8.0,6.0,9.0,0.0,1521.0,0.0,0.0,45.0,0.0,34.0,741.0,484530337002,48453033700,48453,48453,48,453,033700,2,1500000US484530337002,484530337002,2,Block Group 2,BG,1231932,0,"POLYGON ((-97.799969 30.441816, -97.796801 30.444091, -97.794409 30.444843, -97.788777 30.44419, -97.785341 30.440655, -97.783788 30.439902, -97.779967 30.438733, -97.780963 30.43691, -97.789986 30.4348, -97.790671 30.43601, -97.79856599999999 30.438364, -97.799969 30.441816))"
