index,B01001_001E,state,county,tract,block group,B16004_035E,B15003_010E,B16004_034E,B27001_045E,B15003_001E,C24010_001E,B15003_008E,B16004_062E,B16004_023E,B19001_001E,B16004_022E,B01001_020E,B15003_003E,B27001_054E,B19001_017E,B16004_057E,B15003_016E,B16004_044E,B25002_001E,B01001_003E,B27001_042E,B16004_039E,B25002_003E,B27001_017E,B27001_001E,B16004_013E,B15003_015E,B25003_003E,B01002_001E,B27001_005E,B16004_052E,B16004_012E,B01001_026E,B16004_017E,B16004_040E,B15003_005E,B23025_005E,B27001_026E,B27001_014E,B27001_048E,B27001_036E,B16004_029E,B16004_001E,B16004_007E,B01001_022E,B16004_045E,C24010_055E,B27001_039E,B01001_046E,B01001_027E,B11005_005E,B11005_003E,C24010_019E,B11001_001E,B23025_003E,B15003_006E,B03002_005E,B01001_024E,B25044_003E,B25003_001E,B03002_001E,C24010_068E,B03002_006E,B01001_049E,B15003_002E,B15003_004E,B25024_001E,B16004_056E,B01001_021E,B03002_004E,B11001_006E,C24010_038E,B15003_014E,B27001_011E,B01001_047E,B01001_023E,B27001_051E,B15003_009E,B15003_011E,B25024_010E,B01001_044E,B16004_030E,B03002_012E,B17021_002E,C24010_032E,B27001_023E,B17021_001E,B15003_012E,B25064_001E,B19055_001E,B19055_002E,B16004_051E,B27001_033E,B16004_061E,B15003_007E,B01001_045E,B25044_001E,B16004_066E,B25077_001E,B27001_020E,B16004_018E,B27001_057E,B01001_048E,B16004_067E,B19301_001E,B01001_025E,B25010_001E,B25044_010E,B27001_008E,B16004_008E,B27001_029E,B15003_013E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530017473,1986.0,48,453,001747,3,0.0,19.0,0.0,107.0,1402.0,885.0,0.0,0.0,0.0,693.0,0.0,22.0,0.0,0.0,51.0,0.0,0.0,0.0,693.0,61.0,130.0,0.0,0.0,156.0,5472.0,0.0,58.0,313.0,34.1,0.0,0.0,0.0,893.0,0.0,0.0,0.0,112.0,0.0,269.0,45.0,30.0,8.0,1846.0,7.0,33.0,0.0,49.0,96.0,38.0,79.0,56.0,266.0,93.0,693.0,997.0,0.0,0.0,23.0,0.0,693.0,1986.0,11.0,30.0,20.0,0.0,0.0,693.0,0.0,18.0,347.0,59.0,325.0,0.0,177.0,29.0,14.0,9.0,0.0,2.0,0.0,7.0,0.0,296.0,350.0,30.0,74.0,1986.0,0.0,1207.0,693.0,184.0,0.0,14.0,0.0,0.0,22.0,693.0,0.0,217400.0,78.0,0.0,0.0,10.0,0.0,29168.0,10.0,2.85,99.0,116.0,0.0,0.0,0.0,484530017473,48453001747,48453,48453,48,453,001747,3,1500000US484530017473,484530017473,3,BG,851496,0,"POLYGON ((-97.829275 30.185054, -97.825351 30.190332, -97.816306 30.185927, -97.82153599999999 30.177705, -97.824286 30.179321, -97.823015 30.181353, -97.828801 30.184164, -97.829275 30.185054))"
484530017481,2091.0,48,453,001748,1,0.0,0.0,0.0,35.0,1567.0,1192.0,0.0,0.0,0.0,807.0,0.0,15.0,0.0,0.0,49.0,0.0,12.0,0.0,807.0,207.0,271.0,0.0,0.0,80.0,6078.0,0.0,0.0,87.0,38.1,33.0,0.0,0.0,957.0,0.0,0.0,0.0,9.0,0.0,236.0,37.0,61.0,0.0,1782.0,0.0,43.0,0.0,76.0,41.0,0.0,102.0,34.0,259.0,144.0,807.0,1201.0,0.0,0.0,28.0,0.0,807.0,2091.0,0.0,112.0,0.0,0.0,0.0,807.0,0.0,30.0,3.0,44.0,560.0,12.0,26.0,42.0,0.0,13.0,0.0,0.0,0.0,43.0,0.0,169.0,32.0,36.0,57.0,2091.0,0.0,1188.0,807.0,157.0,0.0,26.0,0.0,0.0,0.0,807.0,0.0,221100.0,53.0,0.0,0.0,0.0,0.0,43049.0,0.0,2.58,0.0,32.0,0.0,0.0,30.0,484530017481,48453001748,48453,48453,48,453,001748,1,1500000US484530017481,484530017481,1,BG,2870113,0,"POLYGON ((-97.85805599999999 30.170828, -97.856437 30.173189, -97.85376099999999 30.177403, -97.84980899999999 30.183523, -97.84101799999999 30.179274, -97.838768 30.178183, -97.84135599999999 30.173209, -97.838667 30.170621, -97.839753 30.167448, -97.835393 30.163269, -97.834282 30.163059, -97.83315999999999 30.162641, -97.834846 30.162611, -97.83542 30.162533, -97.837693 30.16081, -97.839748 30.160476, -97.84298099999999 30.161742, -97.846868 30.16552, -97.84912399999999 30.168304, -97.849745 30.16916, -97.85059799999999 30.169611, -97.854145 30.165941, -97.85681099999999 30.168294, -97.85981099999999 30.169097, -97.85805599999999 30.170828))"
484530017482,3987.0,48,453,001748,2,0.0,18.0,0.0,35.0,2748.0,2213.0,0.0,0.0,0.0,1474.0,0.0,28.0,0.0,0.0,41.0,0.0,28.0,0.0,1535.0,205.0,271.0,0.0,61.0,80.0,6078.0,0.0,69.0,745.0,30.3,33.0,0.0,0.0,2043.0,0.0,0.0,0.0,232.0,0.0,236.0,37.0,61.0,71.0,3671.0,0.0,26.0,0.0,231.0,41.0,0.0,111.0,161.0,589.0,57.0,1474.0,2445.0,0.0,0.0,0.0,0.0,1474.0,3987.0,0.0,62.0,15.0,0.0,0.0,1535.0,0.0,44.0,128.0,157.0,1185.0,11.0,26.0,12.0,18.0,13.0,12.0,0.0,44.0,13.0,113.0,1653.0,547.0,118.0,57.0,3972.0,14.0,1108.0,1474.0,198.0,0.0,26.0,0.0,0.0,36.0,1474.0,0.0,205900.0,53.0,0.0,0.0,38.0,0.0,30146.0,0.0,2.7,24.0,32.0,0.0,0.0,0.0,484530017482,48453001748,48453,48453,48,453,001748,2,1500000US484530017482,484530017482,2,BG,2485564,0,"POLYGON ((-97.838768 30.178183, -97.836073 30.176996, -97.83524899999999 30.176684, -97.834863 30.175009, -97.834239 30.174216, -97.83066599999999 30.173159, -97.819998 30.173889, -97.820611 30.172038, -97.82223599999999 30.167117, -97.82588 30.155623, -97.82827499999999 30.159204, -97.832004 30.162018, -97.83315999999999 30.162641, -97.834282 30.163059, -97.835393 30.163269, -97.839753 30.167448, -97.838667 30.170621, -97.84135599999999 30.173209, -97.838768 30.178183))"
484530017491,1463.0,48,453,001749,1,0.0,0.0,0.0,34.0,1121.0,684.0,0.0,0.0,0.0,563.0,0.0,50.0,0.0,18.0,13.0,0.0,0.0,0.0,601.0,23.0,38.0,0.0,38.0,22.0,5426.0,0.0,5.0,124.0,48.5,0.0,0.0,0.0,877.0,0.0,0.0,0.0,84.0,0.0,118.0,41.0,0.0,0.0,1346.0,0.0,0.0,0.0,16.0,62.0,62.0,94.0,84.0,208.0,37.0,563.0,768.0,0.0,0.0,0.0,0.0,563.0,1463.0,0.0,1.0,47.0,0.0,0.0,601.0,0.0,53.0,170.0,21.0,414.0,0.0,73.0,15.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,34.0,237.0,0.0,61.0,1357.0,12.0,1631.0,563.0,138.0,0.0,22.0,0.0,0.0,108.0,563.0,0.0,215700.0,10.0,0.0,0.0,13.0,0.0,34276.0,0.0,2.38,14.0,23.0,0.0,0.0,0.0,484530017491,48453001749,48453,48453,48,453,001749,1,1500000US484530017491,484530017491,1,BG,1682470,0,"POLYGON ((-97.864779 30.234061, -97.860328 30.235349, -97.859949 30.235336, -97.85773399999999 30.23495, -97.84612399999999 30.236181, -97.845697 30.233804, -97.84849699999999 30.233984, -97.850781 30.228063, -97.844933 30.226349, -97.842339 30.226937, -97.84104499999999 30.225215, -97.841701 30.22338, -97.84987699999999 30.225097, -97.850877 30.224974, -97.851012 30.225032, -97.85371599999999 30.224682, -97.855036 30.224916, -97.861402 30.228093, -97.86150699999999 30.228056, -97.86382999999999 30.22941, -97.864604 30.229907, -97.86424699999999 30.232705, -97.864779 30.234061))"
484530017492,924.0,48,453,001749,2,0.0,0.0,0.0,34.0,658.0,593.0,0.0,0.0,0.0,359.0,0.0,16.0,0.0,18.0,17.0,0.0,0.0,0.0,359.0,22.0,38.0,0.0,0.0,22.0,5426.0,0.0,0.0,118.0,33.1,0.0,0.0,0.0,501.0,0.0,0.0,0.0,47.0,0.0,118.0,41.0,0.0,0.0,890.0,0.0,0.0,0.0,53.0,62.0,17.0,12.0,39.0,123.0,20.0,359.0,640.0,0.0,0.0,0.0,0.0,359.0,924.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,14.0,18.0,97.0,324.0,0.0,73.0,16.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,224.0,12.0,12.0,61.0,924.0,0.0,1098.0,359.0,58.0,0.0,22.0,0.0,0.0,0.0,359.0,0.0,212600.0,10.0,0.0,0.0,0.0,0.0,37423.0,0.0,2.57,0.0,23.0,0.0,0.0,0.0,484530017492,48453001749,48453,48453,48,453,001749,2,1500000US484530017492,484530017492,2,BG,416208,0,"POLYGON ((-97.84849699999999 30.233984, -97.845697 30.233804, -97.84617999999999 30.231923, -97.84572399999999 30.231155, -97.84374299999999 30.230647, -97.84306599999999 30.230272, -97.84350000000001 30.22953, -97.84348199999999 30.228837, -97.84194599999999 30.22883, -97.84180699999999 30.227738, -97.842339 30.226937, -97.844933 30.226349, -97.850781 30.228063, -97.84849699999999 30.233984))"
484530017493,1297.0,48,453,001749,3,0.0,17.0,12.0,34.0,907.0,735.0,0.0,18.0,0.0,674.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,961.0,101.0,38.0,0.0,287.0,22.0,5426.0,0.0,18.0,674.0,28.7,0.0,0.0,11.0,647.0,0.0,0.0,0.0,20.0,0.0,118.0,41.0,0.0,21.0,1165.0,0.0,18.0,0.0,56.0,62.0,35.0,31.0,40.0,187.0,23.0,674.0,755.0,0.0,0.0,0.0,0.0,674.0,1297.0,0.0,473.0,17.0,0.0,0.0,961.0,0.0,0.0,55.0,55.0,296.0,0.0,73.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,212.0,103.0,0.0,61.0,1297.0,28.0,937.0,674.0,69.0,0.0,22.0,0.0,0.0,0.0,674.0,0.0,211200.0,10.0,0.0,0.0,0.0,0.0,27905.0,0.0,1.92,38.0,23.0,0.0,0.0,0.0,484530017493,48453001749,48453,48453,48,453,001749,3,1500000US484530017493,484530017493,3,BG,1032779,0,"POLYGON ((-97.840558 30.233891, -97.83975699999999 30.235682, -97.83982399999999 30.236448, -97.827609 30.23623, -97.824827 30.235416, -97.827935 30.230035, -97.83096499999999 30.226745, -97.84044 30.232565, -97.840558 30.233891))"
484530017494,1848.0,48,453,001749,4,0.0,0.0,0.0,34.0,1458.0,1280.0,0.0,0.0,0.0,1013.0,0.0,18.0,0.0,18.0,18.0,0.0,74.0,0.0,1194.0,7.0,38.0,0.0,181.0,22.0,5426.0,0.0,0.0,836.0,32.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,33.0,0.0,118.0,41.0,0.0,19.0,1841.0,0.0,29.0,0.0,37.0,62.0,0.0,0.0,63.0,144.0,145.0,1013.0,1313.0,0.0,0.0,37.0,0.0,1013.0,1848.0,0.0,395.0,0.0,15.0,0.0,1194.0,0.0,0.0,0.0,83.0,514.0,0.0,73.0,54.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,267.0,187.0,0.0,61.0,1848.0,9.0,1177.0,1013.0,97.0,0.0,22.0,0.0,0.0,0.0,1013.0,0.0,183000.0,10.0,0.0,0.0,0.0,0.0,40965.0,16.0,1.82,0.0,23.0,0.0,0.0,0.0,484530017494,48453001749,48453,48453,48,453,001749,4,1500000US484530017494,484530017494,4,BG,1140510,0,"POLYGON ((-97.84617999999999 30.231923, -97.845697 30.233804, -97.84612399999999 30.236181, -97.842506 30.23646, -97.83982399999999 30.236448, -97.83975699999999 30.235682, -97.840558 30.233891, -97.84044 30.232565, -97.83096499999999 30.226745, -97.83488199999999 30.222705, -97.836591 30.220312, -97.83695499999999 30.220663, -97.841701 30.22338, -97.84104499999999 30.225215, -97.842339 30.226937, -97.84180699999999 30.227738, -97.84194599999999 30.22883, -97.84348199999999 30.228837, -97.84350000000001 30.22953, -97.84306599999999 30.230272, -97.84374299999999 30.230647, -97.84572399999999 30.231155, -97.84617999999999 30.231923))"
484530017501,851.0,48,453,001750,1,36.0,0.0,0.0,66.0,641.0,720.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,26.0,201.0,0.0,83.0,57.0,4794.0,0.0,0.0,588.0,28.1,2.0,0.0,0.0,444.0,0.0,0.0,0.0,14.0,0.0,287.0,19.0,53.0,3.0,823.0,0.0,0.0,0.0,106.0,57.0,0.0,2.0,11.0,17.0,12.0,588.0,734.0,0.0,0.0,0.0,0.0,588.0,851.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,33.0,17.0,381.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,91.0,23.0,11.0,851.0,0.0,985.0,588.0,3.0,0.0,2.0,0.0,0.0,0.0,588.0,0.0,215800.0,46.0,0.0,0.0,0.0,0.0,39322.0,0.0,1.45,0.0,127.0,0.0,0.0,0.0,484530017501,48453001750,48453,48453,48,453,001750,1,1500000US484530017501,484530017501,1,BG,1689904,0,"POLYGON ((-97.836591 30.220312, -97.83488199999999 30.222705, -97.83096499999999 30.226745, -97.827935 30.230035, -97.824827 30.235416, -97.82045199999999 30.233721, -97.818896 30.233285, -97.81833499999999 30.233269, -97.818416 30.232638, -97.82295999999999 30.225691, -97.82487499999999 30.222794, -97.825272 30.222157, -97.826178 30.220445, -97.82808299999999 30.217599, -97.82988899999999 30.214916, -97.830349 30.213794, -97.83294099999999 30.215469, -97.83623399999999 30.21965, -97.836591 30.220312))"
484530017502,1653.0,48,453,001750,2,0.0,41.0,0.0,66.0,1069.0,818.0,0.0,0.0,0.0,664.0,0.0,11.0,0.0,0.0,72.0,0.0,13.0,0.0,751.0,34.0,201.0,0.0,87.0,57.0,4794.0,0.0,0.0,435.0,32.4,2.0,0.0,0.0,853.0,0.0,0.0,0.0,58.0,0.0,287.0,19.0,53.0,184.0,1573.0,39.0,7.0,0.0,57.0,57.0,20.0,46.0,80.0,243.0,79.0,664.0,876.0,0.0,0.0,4.0,0.0,664.0,1653.0,0.0,77.0,7.0,0.0,0.0,751.0,0.0,9.0,0.0,80.0,344.0,87.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,4.0,113.0,831.0,269.0,46.0,11.0,1653.0,35.0,967.0,664.0,64.0,0.0,2.0,0.0,37.0,9.0,664.0,0.0,411200.0,46.0,0.0,0.0,3.0,0.0,37863.0,0.0,2.49,13.0,127.0,0.0,0.0,5.0,484530017502,48453001750,48453,48453,48,453,001750,2,1500000US484530017502,484530017502,2,BG,3212279,0,"POLYGON ((-97.82988899999999 30.214916, -97.82808299999999 30.217599, -97.826178 30.220445, -97.825272 30.222157, -97.82487499999999 30.222794, -97.82295999999999 30.225691, -97.818416 30.232638, -97.81833499999999 30.233269, -97.813547 30.233711, -97.81123199999999 30.233704, -97.805633 30.23198, -97.803516 30.232121, -97.80152 30.232506, -97.800691 30.232747, -97.800529 30.231606, -97.80386999999999 30.225608, -97.80632799999999 30.221803, -97.80828299999999 30.221864, -97.811607 30.219364, -97.81437 30.220025, -97.815603 30.219599, -97.81661099999999 30.21832, -97.81689 30.216287, -97.81770999999999 30.215828, -97.81871199999999 30.216383, -97.820289 30.216702, -97.82132899999999 30.215925, -97.821989 30.214981, -97.826539 30.214838, -97.828597 30.213109, -97.830349 30.213794, -97.82988899999999 30.214916))"
484530017503,2301.0,48,453,001750,3,0.0,0.0,0.0,66.0,1748.0,1709.0,0.0,0.0,0.0,1215.0,0.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,1264.0,51.0,201.0,0.0,49.0,57.0,4794.0,0.0,40.0,635.0,36.7,2.0,0.0,0.0,1149.0,0.0,0.0,0.0,77.0,0.0,287.0,19.0,53.0,0.0,2212.0,0.0,13.0,0.0,39.0,57.0,26.0,38.0,84.0,162.0,180.0,1215.0,1786.0,0.0,13.0,0.0,0.0,1215.0,2301.0,0.0,48.0,0.0,2.0,0.0,1264.0,0.0,0.0,39.0,133.0,808.0,0.0,6.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,375.0,29.0,11.0,2301.0,1.0,1036.0,1215.0,127.0,0.0,2.0,0.0,0.0,45.0,1215.0,0.0,190100.0,46.0,0.0,0.0,10.0,0.0,42178.0,23.0,1.89,0.0,127.0,0.0,0.0,0.0,484530017503,48453001750,48453,48453,48,453,001750,3,1500000US484530017503,484530017503,3,BG,1169788,0,"POLYGON ((-97.826539 30.214838, -97.821989 30.214981, -97.82132899999999 30.215925, -97.820289 30.216702, -97.81871199999999 30.216383, -97.81770999999999 30.215828, -97.81689 30.216287, -97.81661099999999 30.21832, -97.815603 30.219599, -97.81437 30.220025, -97.811607 30.219364, -97.80828299999999 30.221864, -97.80632799999999 30.221803, -97.806738 30.221209, -97.80712899999999 30.219011, -97.812781 30.21649, -97.814064 30.215187, -97.81500199999999 30.21297, -97.81422599999999 30.209349, -97.81540000000001 30.207196, -97.81777799999999 30.208103, -97.828597 30.213109, -97.826539 30.214838))"
484530017511,713.0,48,453,001751,1,0.0,0.0,11.0,6.0,523.0,310.0,0.0,0.0,0.0,291.0,0.0,38.0,0.0,0.0,44.0,6.0,6.0,0.0,353.0,39.0,11.0,0.0,62.0,20.0,1954.0,0.0,0.0,61.0,42.9,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,9.0,642.0,0.0,5.0,0.0,5.0,0.0,21.0,32.0,6.0,99.0,6.0,291.0,310.0,0.0,0.0,5.0,5.0,291.0,713.0,0.0,11.0,4.0,0.0,0.0,353.0,0.0,0.0,0.0,11.0,164.0,0.0,0.0,27.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,59.0,32.0,0.0,12.0,713.0,0.0,1713.0,291.0,130.0,0.0,0.0,0.0,0.0,11.0,291.0,0.0,440000.0,6.0,0.0,0.0,30.0,0.0,51490.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,484530017511,48453001751,48453,48453,48,453,001751,1,1500000US484530017511,484530017511,1,BG,600301,0,"POLYGON ((-97.76612899999999 30.360495, -97.763329 30.364738, -97.762389 30.363501, -97.757632 30.36121, -97.75700499999999 30.360546, -97.75533 30.35942, -97.754026 30.358954, -97.75500000000001 30.356915, -97.756648 30.355115, -97.76662399999999 30.359647, -97.76612899999999 30.360495))"
484530017512,1250.0,48,453,001751,2,0.0,0.0,0.0,6.0,970.0,513.0,0.0,0.0,0.0,587.0,0.0,15.0,0.0,0.0,119.0,0.0,0.0,0.0,640.0,46.0,11.0,0.0,53.0,20.0,1954.0,0.0,1.0,23.0,52.8,0.0,0.0,0.0,698.0,0.0,0.0,0.0,57.0,0.0,10.0,0.0,5.0,5.0,1176.0,0.0,32.0,0.0,15.0,0.0,68.0,28.0,17.0,130.0,5.0,587.0,570.0,0.0,0.0,17.0,5.0,587.0,1250.0,0.0,5.0,52.0,0.0,0.0,640.0,0.0,16.0,97.0,37.0,272.0,0.0,0.0,21.0,59.0,10.0,0.0,0.0,0.0,36.0,0.0,67.0,22.0,12.0,12.0,1248.0,0.0,1375.0,587.0,242.0,0.0,0.0,0.0,0.0,5.0,587.0,0.0,419800.0,6.0,0.0,0.0,40.0,0.0,66485.0,28.0,2.13,0.0,0.0,0.0,0.0,0.0,484530017512,48453001751,48453,48453,48,453,001751,2,1500000US484530017512,484530017512,2,BG,929949,0,"POLYGON ((-97.763329 30.364738, -97.76065 30.366596, -97.75986899999999 30.367479, -97.757695 30.370538, -97.75722499999999 30.371533, -97.749776 30.365566, -97.749365 30.363829, -97.75106599999999 30.363284, -97.753141 30.360158, -97.754026 30.358954, -97.75533 30.35942, -97.75700499999999 30.360546, -97.757632 30.36121, -97.762389 30.363501, -97.763329 30.364738))"
484530017521,1594.0,48,453,001752,1,0.0,0.0,0.0,0.0,893.0,1094.0,0.0,0.0,0.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,912.0,4.0,62.0,12.0,131.0,38.0,4004.0,0.0,0.0,764.0,26.5,0.0,0.0,0.0,765.0,0.0,0.0,0.0,9.0,0.0,91.0,85.0,15.0,13.0,1497.0,0.0,0.0,0.0,32.0,99.0,0.0,93.0,52.0,158.0,53.0,781.0,1103.0,0.0,0.0,0.0,0.0,781.0,1594.0,0.0,168.0,0.0,0.0,0.0,912.0,0.0,0.0,160.0,51.0,480.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,508.0,367.0,0.0,34.0,1594.0,0.0,857.0,781.0,11.0,0.0,26.0,0.0,0.0,0.0,781.0,0.0,154600.0,65.0,0.0,0.0,0.0,0.0,22926.0,14.0,2.04,45.0,23.0,0.0,0.0,0.0,484530017521,48453001752,48453,48453,48,453,001752,1,1500000US484530017521,484530017521,1,BG,234783,0,"POLYGON ((-97.754026 30.358954, -97.74754299999999 30.357226, -97.745959 30.35596, -97.747361 30.352969, -97.75115599999999 30.356154, -97.75500000000001 30.356915, -97.754026 30.358954))"
484530017522,1218.0,48,453,001752,2,0.0,0.0,5.0,0.0,813.0,655.0,0.0,0.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0.0,62.0,13.0,28.0,38.0,4004.0,0.0,12.0,655.0,28.4,0.0,0.0,0.0,740.0,0.0,0.0,0.0,33.0,0.0,91.0,85.0,15.0,0.0,1102.0,0.0,24.0,0.0,44.0,99.0,27.0,116.0,15.0,123.0,62.0,673.0,688.0,0.0,0.0,0.0,0.0,673.0,1218.0,0.0,407.0,0.0,51.0,0.0,701.0,0.0,0.0,112.0,15.0,332.0,0.0,181.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,303.0,0.0,34.0,1218.0,0.0,897.0,673.0,18.0,0.0,26.0,0.0,0.0,0.0,673.0,0.0,154600.0,65.0,0.0,0.0,0.0,51.0,18872.0,0.0,1.81,48.0,23.0,0.0,0.0,0.0,484530017522,48453001752,48453,48453,48,453,001752,2,1500000US484530017522,484530017522,2,BG,447990,0,"POLYGON ((-97.753141 30.360158, -97.75106599999999 30.363284, -97.749365 30.363829, -97.746945 30.361794, -97.74341899999999 30.361301, -97.744125 30.359885, -97.745959 30.35596, -97.74754299999999 30.357226, -97.754026 30.358954, -97.753141 30.360158))"
484530017523,1192.0,48,453,001752,3,0.0,0.0,0.0,0.0,667.0,727.0,0.0,0.0,0.0,764.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,799.0,0.0,62.0,41.0,35.0,38.0,4004.0,0.0,0.0,657.0,26.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,48.0,0.0,91.0,85.0,15.0,0.0,1165.0,0.0,0.0,0.0,10.0,99.0,0.0,27.0,0.0,36.0,59.0,764.0,775.0,0.0,0.0,0.0,0.0,764.0,1192.0,0.0,341.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,38.0,183.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,557.0,0.0,34.0,1192.0,0.0,907.0,764.0,0.0,0.0,26.0,0.0,0.0,0.0,764.0,0.0,154400.0,65.0,0.0,0.0,0.0,0.0,23307.0,0.0,1.56,82.0,23.0,0.0,0.0,0.0,484530017523,48453001752,48453,48453,48,453,001752,3,1500000US484530017523,484530017523,3,BG,253618,0,"POLYGON ((-97.75500000000001 30.356915, -97.75115599999999 30.356154, -97.747361 30.352969, -97.74799 30.351604, -97.749961 30.35203, -97.756648 30.355115, -97.75500000000001 30.356915))"
484530017531,1051.0,48,453,001753,1,0.0,0.0,0.0,0.0,799.0,841.0,0.0,0.0,0.0,751.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,826.0,6.0,6.0,13.0,75.0,0.0,1046.0,0.0,0.0,751.0,29.9,0.0,0.0,0.0,568.0,0.0,0.0,0.0,25.0,0.0,14.0,6.0,0.0,0.0,1006.0,0.0,0.0,0.0,21.0,0.0,5.0,39.0,29.0,75.0,11.0,751.0,866.0,0.0,0.0,6.0,0.0,751.0,1051.0,0.0,87.0,0.0,0.0,0.0,826.0,0.0,0.0,38.0,49.0,441.0,0.0,11.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,218.0,113.0,0.0,0.0,1051.0,0.0,1031.0,751.0,27.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,219200.0,5.0,0.0,0.0,0.0,0.0,43025.0,18.0,1.4,53.0,0.0,0.0,0.0,0.0,484530017531,48453001753,48453,48453,48,453,001753,1,1500000US484530017531,484530017531,1,BG,2358870,0,"POLYGON ((-97.74601699999999 30.400407, -97.745187 30.400271, -97.741776 30.399974, -97.729609 30.394378, -97.736176 30.378682, -97.738299 30.379988, -97.74172899999999 30.383135, -97.74492699999999 30.389608, -97.745502 30.389418, -97.74660399999999 30.392015, -97.74601699999999 30.400407))"
484530017541,2074.0,48,453,001754,1,0.0,0.0,0.0,77.0,1640.0,1175.0,0.0,0.0,0.0,1114.0,0.0,22.0,0.0,0.0,44.0,0.0,0.0,0.0,1240.0,23.0,108.0,0.0,126.0,102.0,4445.0,0.0,0.0,774.0,36.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,166.0,0.0,149.0,0.0,33.0,0.0,1972.0,0.0,13.0,0.0,122.0,90.0,0.0,79.0,9.0,139.0,158.0,1114.0,1341.0,0.0,0.0,23.0,0.0,1114.0,2074.0,0.0,76.0,0.0,0.0,0.0,1240.0,0.0,14.0,149.0,9.0,506.0,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,25.0,33.0,366.0,207.0,0.0,116.0,2074.0,48.0,801.0,1114.0,184.0,0.0,0.0,0.0,0.0,16.0,1114.0,0.0,310800.0,5.0,0.0,0.0,21.0,0.0,40799.0,0.0,1.86,181.0,22.0,0.0,0.0,0.0,484530017541,48453001754,48453,48453,48,453,001754,1,1500000US484530017541,484530017541,1,BG,575984,0,"POLYGON ((-97.746269 30.415069, -97.745257 30.412825, -97.74066099999999 30.411714, -97.73678 30.409851, -97.73750699999999 30.408669, -97.73617899999999 30.407787, -97.735485 30.407781, -97.73301499999999 30.406551, -97.732704 30.406141, -97.73356799999999 30.405776, -97.736031 30.405388, -97.73806399999999 30.405276, -97.745328 30.407917, -97.745418 30.410342, -97.746269 30.415069))"
