index,B16004_007E,state,county,tract,block group,B15003_007E,C24010_019E,B19301_001E,B27001_005E,B15003_011E,B25003_003E,B03002_005E,B15003_013E,B11001_006E,B19055_002E,B15003_003E,B16004_039E,B27001_048E,B16004_034E,B27001_020E,B27001_017E,B23025_003E,B27001_042E,B15003_001E,C24010_032E,B16004_012E,B27001_054E,B27001_026E,B11005_003E,B01001_024E,B01001_046E,B25003_001E,B16004_067E,B01001_003E,B01001_020E,B03002_004E,B17021_001E,B01001_045E,B16004_013E,B01001_027E,B25064_001E,B01002_001E,B25044_010E,B15003_016E,B16004_056E,B15003_015E,B03002_006E,B01001_044E,B16004_062E,B16004_061E,B27001_029E,B01001_001E,B27001_011E,B25044_003E,B01001_047E,B27001_023E,B01001_021E,B15003_014E,B15003_009E,B25024_010E,B16004_001E,B15003_005E,B25024_001E,B15003_010E,B16004_057E,B27001_036E,B27001_008E,B17021_002E,B03002_001E,B27001_014E,C24010_055E,B25002_003E,B01001_023E,B15003_012E,B15003_008E,B16004_029E,B16004_052E,B16004_035E,C24010_001E,B25044_001E,B16004_044E,B01001_049E,B27001_051E,B19055_001E,B27001_039E,B27001_001E,B16004_040E,B15003_006E,B27001_045E,B25002_001E,B01001_026E,B15003_004E,B19001_001E,B27001_033E,B16004_023E,B11001_001E,B23025_005E,B16004_030E,B16004_045E,B16004_008E,B01001_048E,B16004_018E,B16004_022E,B16004_051E,C24010_038E,B19001_017E,B16004_017E,B27001_057E,B11005_005E,B16004_066E,B03002_012E,C24010_068E,B01001_022E,B25077_001E,B01001_025E,B15003_002E,B25010_001E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530023141,0.0,48,453,002314,1,0.0,27.0,12397.0,0.0,0.0,259.0,0.0,33.0,65.0,0.0,0.0,0.0,55.0,0.0,49.0,60.0,397.0,478.0,430.0,49.0,0.0,0.0,0.0,67.0,0.0,0.0,274.0,0.0,65.0,0.0,84.0,638.0,28.0,0.0,30.0,870.0,29.4,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,214.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,543.0,0.0,382.0,0.0,0.0,0.0,0.0,142.0,638.0,480.0,161.0,108.0,0.0,0.0,0.0,38.0,28.0,0.0,397.0,274.0,0.0,0.0,41.0,274.0,279.0,4505.0,0.0,0.0,58.0,382.0,357.0,0.0,274.0,24.0,0.0,274.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,67.0,0.0,491.0,0.0,0.0,79700.0,0.0,58.0,2.33,484530023141,48453002314,48453,48453,48,453,002314,1,1500000US484530023141,484530023141,1,BG,142564,0,"POLYGON Z ((-97.72777599999999 30.227462 0, -97.724406 30.232833 0, -97.72350899999999 30.233664 0, -97.72257499999999 30.233916 0, -97.721097 30.232907 0, -97.72339599999999 30.230242 0, -97.72515899999999 30.229418 0, -97.72670199999999 30.227463 0, -97.72713 30.227191 0, -97.72777599999999 30.227462 0))"
484530023142,0.0,48,453,002314,2,0.0,52.0,28500.0,0.0,0.0,723.0,0.0,0.0,17.0,25.0,0.0,0.0,55.0,0.0,49.0,60.0,890.0,478.0,745.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,737.0,0.0,2.0,0.0,63.0,1063.0,0.0,0.0,0.0,896.0,27.6,68.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,1094.0,214.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1092.0,0.0,935.0,1.0,0.0,0.0,0.0,219.0,1094.0,480.0,88.0,198.0,0.0,2.0,0.0,7.0,0.0,0.0,866.0,737.0,0.0,0.0,41.0,737.0,279.0,4505.0,0.0,0.0,58.0,935.0,625.0,0.0,737.0,24.0,0.0,737.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,7.0,0.0,430.0,0.0,0.0,79700.0,0.0,0.0,1.47,484530023142,48453002314,48453,48453,48,453,002314,2,1500000US484530023142,484530023142,2,BG,2019925,0,"POLYGON Z ((-97.724295 30.225656 0, -97.72242799999999 30.226614 0, -97.72179899999999 30.227143 0, -97.72060499999999 30.225892 0, -97.719399 30.226167 0, -97.719117 30.227218 0, -97.71921399999999 30.229689 0, -97.72115599999999 30.230571 0, -97.72039599999999 30.232393 0, -97.720241 30.232405 0, -97.71756999999999 30.231778 0, -97.71747099999999 30.231659 0, -97.71735099999999 30.231533 0, -97.717265 30.23167 0, -97.716115 30.231091 0, -97.71593 30.231097 0, -97.714495 30.230487 0, -97.714393 30.230389 0, -97.714252 30.230382 0, -97.713551 30.230069 0, -97.712829 30.229683 0, -97.71264099999999 30.229534 0, -97.71247299999999 30.22947 0, -97.711755 30.229031 0, -97.71100899999999 30.228631 0, -97.71091899999999 30.228525 0, -97.710764 30.228504 0, -97.709148 30.227695 0, -97.709019 30.227555 0, -97.70793499999999 30.22703 0, -97.706227 30.226258 0, -97.70482799999999 30.225583 0, -97.704662 30.225586 0, -97.703935 30.225238 0, -97.70343299999999 30.224925 0, -97.70616799999999 30.220673 0, -97.706699 30.220266 0, -97.70707999999999 30.220212 0, -97.70961299999999 30.215818 0, -97.71039399999999 30.2151 0, -97.719931 30.219726 0, -97.72047999999999 30.220158 0, -97.72291199999999 30.224195 0, -97.724295 30.225656 0))"
484530023143,0.0,48,453,002314,3,0.0,34.0,14692.0,0.0,0.0,324.0,0.0,0.0,19.0,0.0,0.0,0.0,55.0,0.0,49.0,60.0,303.0,478.0,335.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,324.0,0.0,0.0,0.0,89.0,586.0,0.0,0.0,84.0,922.0,27.1,25.0,22.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,586.0,214.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,502.0,0.0,350.0,0.0,0.0,0.0,0.0,158.0,586.0,480.0,29.0,26.0,0.0,0.0,0.0,22.0,0.0,0.0,268.0,324.0,0.0,0.0,41.0,324.0,279.0,4505.0,0.0,0.0,58.0,350.0,335.0,0.0,324.0,24.0,0.0,324.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,50.0,0.0,255.0,0.0,0.0,79700.0,0.0,0.0,1.81,484530023143,48453002314,48453,48453,48,453,002314,3,1500000US484530023143,484530023143,3,BG,99065,0,"POLYGON Z ((-97.72154599999999 30.227605 0, -97.72139799999999 30.228276 0, -97.721476 30.228929 0, -97.721311 30.229854 0, -97.72115599999999 30.230571 0, -97.71921399999999 30.229689 0, -97.719117 30.227218 0, -97.719399 30.226167 0, -97.72060499999999 30.225892 0, -97.72179899999999 30.227143 0, -97.72154599999999 30.227605 0))"
484530023144,55.0,48,453,002314,4,0.0,163.0,10916.0,0.0,0.0,625.0,0.0,42.0,223.0,50.0,0.0,0.0,55.0,0.0,49.0,60.0,1231.0,478.0,977.0,107.0,0.0,0.0,0.0,270.0,0.0,0.0,656.0,0.0,119.0,0.0,281.0,2187.0,28.0,0.0,84.0,961.0,23.5,172.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,2187.0,214.0,0.0,0.0,27.0,0.0,41.0,0.0,0.0,1984.0,0.0,783.0,96.0,0.0,0.0,0.0,1305.0,2187.0,480.0,257.0,127.0,0.0,19.0,0.0,71.0,0.0,0.0,1106.0,656.0,0.0,0.0,41.0,656.0,279.0,4505.0,0.0,0.0,58.0,783.0,1158.0,0.0,656.0,24.0,0.0,656.0,125.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,225.0,0.0,1325.0,0.0,0.0,79700.0,0.0,0.0,3.33,484530023144,48453002314,48453,48453,48,453,002314,4,1500000US484530023144,484530023144,4,BG,221384,0,"POLYGON Z ((-97.72713 30.227191 0, -97.72670199999999 30.227463 0, -97.72515899999999 30.229418 0, -97.72339599999999 30.230242 0, -97.721097 30.232907 0, -97.72039599999999 30.232393 0, -97.72115599999999 30.230571 0, -97.721311 30.229854 0, -97.721476 30.228929 0, -97.72139799999999 30.228276 0, -97.72154599999999 30.227605 0, -97.72179899999999 30.227143 0, -97.72242799999999 30.226614 0, -97.724295 30.225656 0, -97.72588599999999 30.226624 0, -97.72693599999999 30.227109 0, -97.72713 30.227191 0))"
484530023151,0.0,48,453,002315,1,25.0,74.0,22857.0,18.0,16.0,330.0,0.0,19.0,95.0,131.0,0.0,0.0,36.0,0.0,92.0,153.0,576.0,114.0,683.0,56.0,0.0,0.0,0.0,104.0,0.0,0.0,472.0,0.0,37.0,16.0,27.0,998.0,8.0,0.0,0.0,753.0,30.3,59.0,0.0,0.0,26.0,6.0,37.0,0.0,0.0,0.0,998.0,75.0,6.0,9.0,48.0,6.0,14.0,0.0,0.0,961.0,0.0,643.0,0.0,0.0,44.0,72.0,324.0,998.0,293.0,28.0,171.0,8.0,14.0,0.0,48.0,0.0,0.0,529.0,472.0,0.0,0.0,0.0,472.0,112.0,3199.0,0.0,0.0,128.0,643.0,464.0,0.0,472.0,0.0,0.0,472.0,47.0,37.0,0.0,17.0,0.0,0.0,0.0,0.0,160.0,12.0,0.0,0.0,75.0,0.0,457.0,0.0,0.0,149000.0,0.0,12.0,2.11,484530023151,48453002315,48453,48453,48,453,002315,1,1500000US484530023151,484530023151,1,BG,303860,0,"POLYGON Z ((-97.73688799999999 30.232315 0, -97.73294799999999 30.238195 0, -97.73073099999999 30.237368 0, -97.728493 30.235959 0, -97.731792 30.233746 0, -97.733695 30.230916 0, -97.73600399999999 30.231656 0, -97.73688799999999 30.232315 0))"
484530023152,18.0,48,453,002315,2,0.0,261.0,13524.0,18.0,13.0,797.0,0.0,122.0,122.0,6.0,0.0,0.0,36.0,6.0,92.0,153.0,1437.0,114.0,1195.0,169.0,0.0,0.0,0.0,270.0,0.0,0.0,803.0,0.0,102.0,0.0,112.0,2201.0,0.0,0.0,185.0,810.0,26.3,125.0,16.0,0.0,56.0,32.0,0.0,0.0,0.0,0.0,2201.0,75.0,0.0,0.0,48.0,0.0,0.0,15.0,0.0,1914.0,18.0,904.0,120.0,0.0,44.0,72.0,1035.0,2201.0,293.0,251.0,101.0,0.0,0.0,11.0,224.0,0.0,0.0,1218.0,803.0,0.0,0.0,0.0,803.0,112.0,3199.0,0.0,11.0,128.0,904.0,1015.0,0.0,803.0,0.0,0.0,803.0,219.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,7.0,0.0,0.0,128.0,0.0,1586.0,0.0,0.0,147400.0,0.0,80.0,2.74,484530023152,48453002315,48453,48453,48,453,002315,2,1500000US484530023152,484530023152,2,BG,173895,0,"POLYGON Z ((-97.731792 30.233746 0, -97.728493 30.235959 0, -97.72732599999999 30.23541 0, -97.729936 30.231379 0, -97.73101799999999 30.229751 0, -97.733695 30.230916 0, -97.731792 30.233746 0))"
484530023161,31.0,48,453,002316,1,83.0,270.0,15549.0,0.0,36.0,923.0,0.0,164.0,156.0,25.0,0.0,0.0,24.0,0.0,218.0,262.0,1812.0,359.0,1722.0,540.0,23.0,8.0,0.0,360.0,0.0,0.0,930.0,0.0,169.0,0.0,181.0,2731.0,0.0,0.0,164.0,802.0,29.5,177.0,29.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2731.0,247.0,0.0,0.0,52.0,0.0,55.0,40.0,0.0,2398.0,45.0,1081.0,253.0,0.0,120.0,18.0,1015.0,2731.0,845.0,220.0,151.0,0.0,28.0,0.0,439.0,0.0,0.0,1641.0,930.0,0.0,0.0,42.0,930.0,231.0,6088.0,0.0,17.0,220.0,1081.0,1016.0,0.0,930.0,24.0,0.0,930.0,171.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,20.0,0.0,0.0,216.0,0.0,2272.0,0.0,0.0,224600.0,0.0,143.0,2.94,484530023161,48453002316,48453,48453,48,453,002316,1,1500000US484530023161,484530023161,1,BG,321567,0,"POLYGON Z ((-97.73294799999999 30.238195 0, -97.729856 30.243083 0, -97.729287 30.243206 0, -97.72607499999999 30.238985 0, -97.72560899999999 30.237534 0, -97.726207 30.237175 0, -97.72732599999999 30.23541 0, -97.728493 30.235959 0, -97.73073099999999 30.237368 0, -97.73294799999999 30.238195 0))"
484530023162,0.0,48,453,002316,2,0.0,145.0,16337.0,0.0,55.0,732.0,0.0,42.0,235.0,26.0,0.0,0.0,24.0,0.0,218.0,262.0,992.0,359.0,941.0,117.0,0.0,8.0,0.0,249.0,0.0,0.0,732.0,0.0,173.0,9.0,87.0,1652.0,0.0,0.0,147.0,775.0,26.7,161.0,9.0,0.0,23.0,0.0,8.0,0.0,0.0,0.0,1666.0,247.0,0.0,0.0,52.0,0.0,53.0,0.0,0.0,1346.0,0.0,775.0,18.0,0.0,120.0,18.0,689.0,1666.0,845.0,175.0,43.0,0.0,33.0,0.0,52.0,0.0,0.0,925.0,732.0,0.0,0.0,42.0,732.0,231.0,6088.0,0.0,0.0,220.0,775.0,846.0,0.0,732.0,24.0,0.0,732.0,67.0,136.0,0.0,0.0,0.0,0.0,0.0,8.0,464.0,0.0,0.0,0.0,249.0,0.0,1108.0,24.0,0.0,224600.0,0.0,0.0,2.28,484530023162,48453002316,48453,48453,48,453,002316,2,1500000US484530023162,484530023162,2,BG,158051,0,"POLYGON Z ((-97.729936 30.231379 0, -97.72773699999999 30.230353 0, -97.72593499999999 30.233214 0, -97.724406 30.232833 0, -97.72777599999999 30.227462 0, -97.72900899999999 30.22812 0, -97.73101799999999 30.229751 0, -97.729936 30.231379 0))"
484530023163,26.0,48,453,002316,3,0.0,188.0,12540.0,0.0,0.0,550.0,0.0,108.0,115.0,39.0,0.0,3.0,24.0,0.0,218.0,262.0,1091.0,359.0,973.0,300.0,0.0,8.0,0.0,204.0,0.0,0.0,550.0,0.0,88.0,0.0,80.0,1681.0,0.0,0.0,93.0,902.0,27.2,88.0,0.0,0.0,28.0,7.0,10.0,0.0,0.0,0.0,1691.0,247.0,0.0,0.0,52.0,0.0,0.0,40.0,0.0,1510.0,0.0,612.0,64.0,0.0,120.0,18.0,789.0,1691.0,845.0,64.0,62.0,0.0,35.0,0.0,257.0,0.0,9.0,1072.0,550.0,0.0,0.0,42.0,550.0,231.0,6088.0,4.0,0.0,220.0,612.0,731.0,0.0,550.0,24.0,0.0,550.0,19.0,354.0,0.0,42.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,186.0,0.0,1248.0,0.0,0.0,224600.0,0.0,24.0,3.07,484530023163,48453002316,48453,48453,48,453,002316,3,1500000US484530023163,484530023163,3,BG,201915,0,"POLYGON Z ((-97.729936 30.231379 0, -97.72732599999999 30.23541 0, -97.726207 30.237175 0, -97.72560899999999 30.237534 0, -97.72481499999999 30.235519 0, -97.72350899999999 30.233664 0, -97.724406 30.232833 0, -97.72593499999999 30.233214 0, -97.72773699999999 30.230353 0, -97.729936 30.231379 0))"
484530023171,0.0,48,453,002317,1,16.0,360.0,12205.0,0.0,14.0,1194.0,0.0,31.0,157.0,109.0,0.0,0.0,0.0,0.0,0.0,33.0,2445.0,104.0,1021.0,76.0,0.0,0.0,0.0,153.0,0.0,41.0,1311.0,0.0,37.0,0.0,714.0,3832.0,13.0,0.0,103.0,681.0,22.0,36.0,0.0,0.0,76.0,111.0,0.0,0.0,0.0,0.0,3832.0,418.0,29.0,0.0,0.0,0.0,25.0,0.0,36.0,3692.0,17.0,1549.0,66.0,0.0,0.0,0.0,2201.0,3832.0,80.0,364.0,238.0,17.0,65.0,0.0,103.0,32.0,0.0,2207.0,1311.0,0.0,3.0,19.0,1311.0,713.0,4883.0,0.0,33.0,0.0,1549.0,2109.0,0.0,1311.0,0.0,0.0,1311.0,238.0,54.0,0.0,0.0,12.0,0.0,0.0,14.0,1154.0,0.0,0.0,0.0,115.0,0.0,1782.0,0.0,29.0,120800.0,0.0,43.0,2.92,484530023171,48453002317,48453,48453,48,453,002317,1,1500000US484530023171,484530023171,1,BG,2422029,107296,"POLYGON Z ((-97.71714999999999 30.234381 0, -97.715041 30.237563 0, -97.714736 30.239246 0, -97.70839099999999 30.248113 0, -97.705923 30.248765 0, -97.70057399999999 30.247757 0, -97.700036 30.247818 0, -97.69958099999999 30.246909 0, -97.69484899999999 30.245317 0, -97.693483 30.245414 0, -97.69127999999999 30.245176 0, -97.691081 30.243934 0, -97.692685 30.241739 0, -97.69731499999999 30.234587 0, -97.69788299999999 30.23485 0, -97.70140000000001 30.236477 0, -97.70176699999999 30.236676 0, -97.702145 30.237261 0, -97.702838 30.236886 0, -97.703164 30.236621 0, -97.70491799999999 30.233928 0, -97.70571299999999 30.234875 0, -97.70945399999999 30.234566 0, -97.71078399999999 30.235084 0, -97.71263399999999 30.233911 0, -97.714727 30.235178 0, -97.71641 30.233025 0, -97.71714999999999 30.234381 0))"
484530023172,0.0,48,453,002317,2,0.0,19.0,3285.0,0.0,0.0,385.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,698.0,104.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,90.0,1051.0,0.0,0.0,0.0,899.0,21.1,43.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,1051.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,413.0,0.0,0.0,0.0,0.0,1051.0,1051.0,80.0,81.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,385.0,0.0,0.0,19.0,385.0,713.0,4883.0,0.0,0.0,0.0,413.0,596.0,0.0,385.0,0.0,0.0,385.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,120800.0,0.0,0.0,2.73,484530023172,48453002317,48453,48453,48,453,002317,2,1500000US484530023172,484530023172,2,BG,715093,139858,"POLYGON Z ((-97.719551 30.238803 0, -97.71627099999999 30.243927 0, -97.71378999999999 30.24827 0, -97.713506 30.250432 0, -97.705281 30.250609 0, -97.70187799999999 30.250204 0, -97.700036 30.247818 0, -97.70057399999999 30.247757 0, -97.705923 30.248765 0, -97.70839099999999 30.248113 0, -97.714736 30.239246 0, -97.715041 30.237563 0, -97.716302 30.237281 0, -97.719551 30.238803 0))"
484530023181,0.0,48,453,002318,1,164.0,577.0,25413.0,0.0,0.0,2012.0,0.0,0.0,73.0,53.0,0.0,0.0,48.0,24.0,162.0,87.0,4486.0,383.0,2505.0,241.0,0.0,0.0,0.0,16.0,0.0,0.0,2228.0,0.0,0.0,0.0,694.0,6382.0,0.0,0.0,0.0,949.0,23.0,264.0,0.0,0.0,0.0,991.0,6.0,0.0,0.0,0.0,6382.0,614.0,0.0,0.0,40.0,4.0,48.0,0.0,0.0,6382.0,0.0,2498.0,186.0,0.0,29.0,30.0,3526.0,6382.0,387.0,656.0,270.0,0.0,61.0,0.0,29.0,0.0,0.0,4288.0,2228.0,0.0,0.0,0.0,2228.0,607.0,9747.0,0.0,0.0,66.0,2498.0,2590.0,0.0,2228.0,0.0,0.0,2228.0,198.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.0,88.0,0.0,0.0,16.0,0.0,2912.0,0.0,0.0,135600.0,0.0,0.0,2.86,484530023181,48453002318,48453,48453,48,453,002318,1,1500000US484530023181,484530023181,1,BG,944121,0,"POLYGON Z ((-97.721965 30.235008 0, -97.719551 30.238803 0, -97.716302 30.237281 0, -97.715041 30.237563 0, -97.71714999999999 30.234381 0, -97.71641 30.233025 0, -97.714727 30.235178 0, -97.71263399999999 30.233911 0, -97.71078399999999 30.235084 0, -97.70945399999999 30.234566 0, -97.70571299999999 30.234875 0, -97.70491799999999 30.233928 0, -97.70503099999999 30.233752 0, -97.70638099999999 30.229444 0, -97.70793499999999 30.22703 0, -97.709019 30.227555 0, -97.709148 30.227695 0, -97.710764 30.228504 0, -97.71091899999999 30.228525 0, -97.71100899999999 30.228631 0, -97.711755 30.229031 0, -97.71247299999999 30.22947 0, -97.71264099999999 30.229534 0, -97.712829 30.229683 0, -97.713551 30.230069 0, -97.714252 30.230382 0, -97.714393 30.230389 0, -97.714495 30.230487 0, -97.71593 30.231097 0, -97.716115 30.231091 0, -97.717265 30.23167 0, -97.71735099999999 30.231533 0, -97.71747099999999 30.231659 0, -97.71756999999999 30.231778 0, -97.720241 30.232405 0, -97.72039599999999 30.232393 0, -97.721097 30.232907 0, -97.72257499999999 30.233916 0, -97.721965 30.235008 0))"
484530023182,54.0,48,453,002318,2,13.0,38.0,9951.0,0.0,42.0,560.0,12.0,79.0,433.0,123.0,0.0,0.0,48.0,0.0,162.0,87.0,1039.0,383.0,1447.0,37.0,0.0,0.0,0.0,572.0,0.0,19.0,884.0,0.0,240.0,0.0,240.0,3365.0,0.0,0.0,205.0,924.0,20.2,275.0,0.0,0.0,113.0,26.0,19.0,0.0,0.0,0.0,3365.0,614.0,0.0,23.0,40.0,0.0,10.0,0.0,0.0,2920.0,0.0,952.0,194.0,0.0,29.0,30.0,2357.0,3365.0,387.0,270.0,68.0,55.0,141.0,53.0,161.0,32.0,0.0,900.0,884.0,0.0,6.0,0.0,884.0,607.0,9747.0,0.0,0.0,66.0,952.0,1795.0,0.0,884.0,0.0,0.0,884.0,139.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0,496.0,0.0,2700.0,0.0,21.0,124800.0,0.0,43.0,3.81,484530023182,48453002318,48453,48453,48,453,002318,2,1500000US484530023182,484530023182,2,BG,680531,0,"POLYGON Z ((-97.70638099999999 30.229444 0, -97.70503099999999 30.233752 0, -97.70491799999999 30.233928 0, -97.703164 30.236621 0, -97.702838 30.236886 0, -97.702145 30.237261 0, -97.70176699999999 30.236676 0, -97.70140000000001 30.236477 0, -97.69788299999999 30.23485 0, -97.69731499999999 30.234587 0, -97.70343299999999 30.224925 0, -97.703935 30.225238 0, -97.704662 30.225586 0, -97.70482799999999 30.225583 0, -97.706227 30.226258 0, -97.70793499999999 30.22703 0, -97.70638099999999 30.229444 0))"
484530024021,10.0,48,453,002402,1,11.0,49.0,25052.0,49.0,0.0,93.0,0.0,10.0,25.0,95.0,0.0,0.0,35.0,0.0,369.0,37.0,433.0,204.0,526.0,45.0,0.0,80.0,0.0,107.0,0.0,21.0,315.0,0.0,0.0,28.0,24.0,781.0,12.0,0.0,45.0,1226.0,43.8,0.0,0.0,0.0,10.0,57.0,0.0,0.0,0.0,0.0,788.0,58.0,0.0,17.0,28.0,0.0,37.0,0.0,0.0,743.0,0.0,404.0,0.0,0.0,43.0,32.0,69.0,788.0,316.0,40.0,89.0,11.0,19.0,11.0,21.0,0.0,0.0,433.0,315.0,0.0,11.0,134.0,315.0,55.0,7505.0,0.0,0.0,60.0,404.0,439.0,0.0,315.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,29.0,0.0,226.0,0.0,7.0,178000.0,0.0,0.0,2.48,484530024021,48453002402,48453,48453,48,453,002402,1,1500000US484530024021,484530024021,1,BG,620699,0,"POLYGON Z ((-97.77923899999999 30.211249 0, -97.778971 30.211929 0, -97.778154 30.211946 0, -97.777698 30.212051 0, -97.777282 30.212219 0, -97.77699899999999 30.21243 0, -97.776752 30.213069 0, -97.776659 30.213617 0, -97.776911 30.21406 0, -97.777226 30.214236 0, -97.778446 30.214806 0, -97.778818 30.215214 0, -97.778666 30.215535 0, -97.77811799999999 30.215551 0, -97.77754299999999 30.215453 0, -97.777092 30.215465 0, -97.77642499999999 30.21539 0, -97.772041 30.215204 0, -97.771575 30.213538 0, -97.77360499999999 30.210434 0, -97.77191999999999 30.210278 0, -97.774255 30.206188 0, -97.774756 30.204991 0, -97.78151299999999 30.208448 0, -97.77923899999999 30.211249 0))"
484530024022,0.0,48,453,002402,2,142.0,146.0,22895.0,49.0,9.0,312.0,20.0,38.0,170.0,305.0,0.0,0.0,35.0,0.0,369.0,37.0,1277.0,204.0,1734.0,29.0,0.0,80.0,0.0,212.0,0.0,121.0,778.0,0.0,65.0,0.0,165.0,2289.0,109.0,0.0,61.0,1095.0,38.9,11.0,16.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,2294.0,58.0,51.0,39.0,28.0,0.0,11.0,0.0,0.0,2168.0,0.0,778.0,232.0,0.0,43.0,32.0,469.0,2294.0,316.0,197.0,0.0,19.0,0.0,0.0,22.0,40.0,0.0,1239.0,778.0,0.0,12.0,134.0,778.0,55.0,7505.0,0.0,0.0,60.0,778.0,1238.0,0.0,778.0,0.0,0.0,778.0,38.0,0.0,0.0,0.0,24.0,0.0,0.0,36.0,600.0,0.0,0.0,0.0,126.0,0.0,1396.0,14.0,110.0,135200.0,0.0,19.0,2.94,484530024022,48453002402,48453,48453,48,453,002402,2,1500000US484530024022,484530024022,2,BG,791124,0,"POLYGON Z ((-97.784503 30.202424 0, -97.783823 30.203835 0, -97.78151299999999 30.208448 0, -97.774756 30.204991 0, -97.77712299999999 30.197027 0, -97.78047599999999 30.197721 0, -97.781802 30.198594 0, -97.782628 30.199106 0, -97.78567699999999 30.200544 0, -97.784503 30.202424 0))"
484530024023,71.0,48,453,002402,3,0.0,39.0,14854.0,49.0,0.0,223.0,0.0,58.0,33.0,180.0,0.0,0.0,35.0,0.0,369.0,37.0,693.0,204.0,865.0,265.0,0.0,80.0,0.0,250.0,0.0,0.0,440.0,0.0,69.0,0.0,79.0,1458.0,21.0,0.0,61.0,1065.0,32.0,0.0,16.0,0.0,96.0,30.0,0.0,0.0,0.0,0.0,1458.0,58.0,0.0,9.0,28.0,21.0,22.0,0.0,0.0,1328.0,0.0,456.0,0.0,0.0,43.0,32.0,338.0,1458.0,316.0,57.0,16.0,0.0,0.0,0.0,47.0,0.0,0.0,680.0,440.0,0.0,0.0,134.0,440.0,55.0,7505.0,0.0,0.0,60.0,456.0,625.0,0.0,440.0,0.0,0.0,440.0,13.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,276.0,0.0,0.0,0.0,149.0,0.0,1142.0,0.0,10.0,149400.0,0.0,28.0,3.3,484530024023,48453002402,48453,48453,48,453,002402,3,1500000US484530024023,484530024023,3,BG,409922,0,"POLYGON Z ((-97.787826 30.197097 0, -97.78567699999999 30.200544 0, -97.782628 30.199106 0, -97.781802 30.198594 0, -97.78047599999999 30.197721 0, -97.77712299999999 30.197027 0, -97.778875 30.193026 0, -97.78152399999999 30.194276 0, -97.783272 30.194541 0, -97.785883 30.196252 0, -97.787826 30.197097 0))"
