index,B25024_001E,state,county,tract,block group,B16004_029E,B25044_010E,B19301_001E,B15003_002E,B15003_001E,B27001_023E,B15003_004E,B15003_016E,B01001_026E,B16004_051E,B19055_001E,B15003_003E,B16004_066E,B27001_017E,B01001_021E,B01001_027E,B16004_035E,B15003_005E,C24010_001E,B16004_007E,B15003_013E,B01001_049E,B25024_010E,B16004_062E,B03002_001E,B01001_024E,B01001_001E,B16004_022E,B16004_018E,B15003_008E,B17021_002E,B03002_005E,B03002_012E,B27001_005E,B25044_003E,B01001_048E,B16004_034E,B27001_033E,B03002_006E,C24010_038E,B16004_030E,B15003_006E,B25002_001E,C24010_068E,B16004_061E,B15003_014E,B17021_001E,B16004_052E,B15003_010E,B27001_042E,B16004_001E,B25002_003E,B25010_001E,B27001_011E,B27001_020E,B16004_040E,B15003_015E,C24010_055E,B01001_022E,B16004_067E,B27001_026E,B27001_048E,B01001_023E,B01002_001E,B27001_014E,B01001_045E,B16004_057E,B01001_044E,B27001_036E,B19001_017E,B03002_004E,C24010_032E,B23025_003E,B19055_002E,B25003_003E,B27001_057E,B01001_046E,B15003_011E,B27001_045E,B16004_039E,B16004_012E,B01001_025E,B16004_008E,B27001_001E,B16004_017E,B11005_005E,B25077_001E,B15003_007E,B27001_029E,B15003_012E,B01001_003E,B16004_045E,B25003_001E,B16004_023E,B15003_009E,B11001_006E,B23025_005E,B16004_044E,B25044_001E,B27001_008E,B27001_039E,B16004_056E,B16004_013E,C24010_019E,B01001_020E,B11005_003E,B25064_001E,B27001_054E,B19001_001E,B27001_051E,B11001_001E,B01001_047E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
482012105003,666.0,48,201,210500,3,90.0,69.0,13638.0,97.0,1048.0,117.0,0.0,34.0,894.0,10.0,592.0,0.0,0.0,112.0,9.0,37.0,0.0,0.0,855.0,11.0,87.0,0.0,20.0,0.0,1823.0,9.0,1823.0,0.0,0.0,22.0,481.0,0.0,1585.0,11.0,0.0,0.0,0.0,0.0,0.0,353.0,157.0,23.0,666.0,0.0,0.0,21.0,1823.0,30.0,167.0,116.0,1761.0,74.0,2.97,146.0,240.0,0.0,0.0,67.0,32.0,0.0,8.0,96.0,9.0,34.6,78.0,0.0,0.0,0.0,45.0,0.0,173.0,61.0,971.0,102.0,351.0,10.0,40.0,0.0,101.0,0.0,0.0,0.0,0.0,5479.0,0.0,123.0,138800.0,0.0,0.0,35.0,25.0,0.0,592.0,0.0,0.0,159.0,116.0,0.0,592.0,71.0,251.0,0.0,0.0,64.0,8.0,222.0,683.0,7.0,592.0,93.0,592.0,14.0,482012105003,48201210500,48201,48201,48,201,210500,3,1500000US482012105003,482012105003,3,BG,911451,0,"POLYGON ((-95.371938 29.80004, -95.36792799999999 29.799898, -95.367741 29.796884, -95.36282399999999 29.793045, -95.36285099999999 29.79484, -95.35708099999999 29.794815, -95.35511799999999 29.794022, -95.35500999999999 29.789795, -95.35607899999999 29.789783, -95.361813 29.789748, -95.36641899999999 29.792412, -95.368737 29.79224, -95.37184499999999 29.792207, -95.371877 29.798133, -95.371938 29.80004))"
482012106001,365.0,48,201,210600,1,29.0,29.0,44063.0,42.0,659.0,82.0,0.0,0.0,298.0,0.0,365.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,875.0,0.0,0.0,15.0,118.0,0.0,622.0,0.0,15.0,0.0,0.0,14.0,0.0,229.0,25.0,0.0,365.0,0.0,0.0,33.0,875.0,0.0,11.0,57.0,831.0,0.0,2.4,50.0,70.0,0.0,21.0,77.0,4.0,0.0,0.0,52.0,0.0,41.1,41.0,0.0,0.0,0.0,52.0,29.0,0.0,0.0,578.0,3.0,109.0,0.0,3.0,0.0,65.0,0.0,0.0,0.0,0.0,5273.0,0.0,148.0,413300.0,0.0,0.0,4.0,44.0,0.0,365.0,0.0,0.0,82.0,0.0,0.0,365.0,130.0,78.0,0.0,0.0,131.0,0.0,148.0,839.0,0.0,365.0,35.0,365.0,0.0,482012106001,48201210600,48201,48201,48,201,210600,1,1500000US482012106001,482012106001,1,BG,416938,0,"POLYGON ((-95.37528399999999 29.813209, -95.371105 29.813639, -95.36978599999999 29.813665, -95.36542999999999 29.813555, -95.36537799999999 29.809364, -95.37321999999999 29.809334, -95.37335299999999 29.80761, -95.373576 29.808689, -95.37528399999999 29.813209))"
482012106002,553.0,48,201,210600,2,0.0,0.0,39972.0,0.0,773.0,82.0,0.0,0.0,613.0,0.0,461.0,0.0,0.0,74.0,0.0,46.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,1114.0,0.0,1114.0,0.0,0.0,0.0,48.0,0.0,822.0,0.0,0.0,7.0,16.0,14.0,0.0,367.0,0.0,0.0,553.0,0.0,0.0,0.0,1114.0,0.0,0.0,57.0,1067.0,92.0,2.42,50.0,70.0,0.0,14.0,129.0,9.0,0.0,0.0,52.0,0.0,36.1,41.0,44.0,0.0,0.0,52.0,19.0,0.0,0.0,752.0,96.0,170.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,5273.0,0.0,82.0,271500.0,0.0,0.0,0.0,1.0,0.0,461.0,0.0,0.0,123.0,43.0,0.0,461.0,130.0,78.0,0.0,0.0,112.0,17.0,217.0,1116.0,0.0,461.0,35.0,461.0,28.0,482012106002,48201210600,48201,48201,48,201,210600,2,1500000US482012106002,482012106002,2,BG,567082,0,"POLYGON ((-95.36978599999999 29.813665, -95.36121799999999 29.8138, -95.35757799999999 29.81385, -95.357497 29.808461, -95.35748099999999 29.807229, -95.365353 29.807123, -95.36537799999999 29.809364, -95.36542999999999 29.813555, -95.36978599999999 29.813665))"
482012106003,812.0,48,201,210600,3,232.0,0.0,26047.0,16.0,1542.0,82.0,0.0,9.0,1082.0,0.0,769.0,0.0,0.0,74.0,0.0,82.0,0.0,0.0,979.0,31.0,45.0,9.0,0.0,0.0,2146.0,75.0,2146.0,0.0,0.0,36.0,52.0,0.0,1980.0,0.0,69.0,136.0,0.0,14.0,0.0,481.0,0.0,0.0,812.0,0.0,0.0,71.0,2146.0,20.0,14.0,57.0,2064.0,43.0,2.79,50.0,70.0,0.0,0.0,53.0,15.0,0.0,0.0,52.0,31.0,45.5,41.0,13.0,0.0,32.0,52.0,0.0,30.0,86.0,1021.0,291.0,150.0,0.0,0.0,84.0,65.0,0.0,0.0,20.0,0.0,5273.0,0.0,85.0,178700.0,0.0,0.0,146.0,0.0,0.0,769.0,0.0,0.0,138.0,42.0,0.0,769.0,130.0,78.0,0.0,0.0,107.0,70.0,296.0,839.0532544378698,0.0,769.0,35.0,769.0,50.0,482012106003,48201210600,48201,48201,48,201,210600,3,1500000US482012106003,482012106003,3,BG,636241,0,"POLYGON ((-95.365718 29.804376, -95.365353 29.807123, -95.35748099999999 29.807229, -95.357439 29.805002, -95.35724499999999 29.79997, -95.35774499999999 29.800007, -95.365685 29.799904, -95.365718 29.804376))"
482012106004,567.0,48,201,210600,4,105.0,41.0,26787.0,45.0,815.0,82.0,0.0,21.0,467.0,24.0,437.0,0.0,0.0,74.0,12.0,0.0,0.0,0.0,605.0,0.0,0.0,15.0,0.0,0.0,1138.0,0.0,1138.0,0.0,0.0,0.0,518.0,0.0,961.0,0.0,0.0,0.0,0.0,14.0,0.0,217.0,8.0,0.0,567.0,0.0,0.0,16.0,1138.0,0.0,28.0,57.0,1077.0,130.0,2.6,50.0,70.0,0.0,0.0,22.0,0.0,0.0,0.0,52.0,0.0,36.7,41.0,11.0,0.0,6.0,52.0,20.0,39.0,55.0,605.0,60.0,250.0,0.0,34.0,0.0,65.0,0.0,0.0,0.0,0.0,5273.0,0.0,70.0,195500.0,0.0,0.0,0.0,61.0,0.0,437.0,0.0,0.0,103.0,0.0,0.0,437.0,130.0,78.0,0.0,0.0,55.0,0.0,125.0,734.0,0.0,437.0,35.0,437.0,0.0,482012106004,48201210600,48201,48201,48,201,210600,4,1500000US482012106004,482012106004,4,BG,713517,0,"POLYGON ((-95.37321999999999 29.809334, -95.36537799999999 29.809364, -95.365353 29.807123, -95.365718 29.804376, -95.365685 29.799904, -95.36792799999999 29.799898, -95.371938 29.80004, -95.372598 29.80381, -95.37335299999999 29.80761, -95.37321999999999 29.809334))"
482012107001,255.0,48,201,210700,1,104.0,0.0,18058.0,24.0,562.0,39.0,0.0,24.0,378.0,14.0,204.0,0.0,0.0,141.0,0.0,11.0,0.0,17.0,484.0,30.0,49.0,2.0,0.0,0.0,828.0,0.0,828.0,0.0,0.0,12.0,293.0,0.0,743.0,0.0,0.0,10.0,0.0,10.0,1.0,163.0,56.0,0.0,255.0,4.0,0.0,35.0,828.0,7.0,55.0,68.0,775.0,51.0,4.03,86.0,165.0,0.0,10.0,50.0,6.0,0.0,0.0,115.0,0.0,36.6,111.0,18.0,0.0,12.0,77.0,0.0,48.0,115.0,494.0,46.0,57.0,0.0,20.0,10.0,70.0,9.0,0.0,0.0,0.0,2657.0,0.0,34.0,96600.0,7.0,0.0,30.0,42.0,0.0,204.0,0.0,8.0,90.0,10.0,0.0,204.0,99.0,69.0,0.0,0.0,71.0,15.0,67.0,675.0,0.0,204.0,8.0,204.0,0.0,482012107001,48201210700,48201,48201,48,201,210700,1,1500000US482012107001,482012107001,1,BG,340367,0,"POLYGON ((-95.357439 29.805002, -95.354438 29.805103, -95.35343999999999 29.804275, -95.35148099999999 29.804301, -95.350505 29.803309, -95.350387 29.80006, -95.35332299999999 29.799999, -95.35724499999999 29.79997, -95.357439 29.805002))"
482012107002,397.0,48,201,210700,2,89.0,0.0,15832.0,11.0,725.0,39.0,0.0,15.0,531.0,16.0,316.0,0.0,0.0,141.0,0.0,40.0,0.0,0.0,532.0,0.0,50.0,8.0,0.0,0.0,1156.0,40.0,1156.0,0.0,0.0,7.0,419.0,0.0,955.0,0.0,0.0,0.0,0.0,10.0,0.0,161.0,46.0,8.0,397.0,0.0,0.0,29.0,1150.0,7.0,14.0,68.0,1097.0,81.0,3.66,86.0,165.0,0.0,54.0,67.0,6.0,0.0,0.0,115.0,0.0,31.3,111.0,0.0,0.0,12.0,77.0,0.0,176.0,81.0,575.0,85.0,168.0,0.0,5.0,8.0,70.0,0.0,0.0,9.0,0.0,2657.0,0.0,63.0,109600.0,0.0,0.0,105.0,19.0,0.0,316.0,0.0,0.0,38.0,43.0,0.0,316.0,99.0,69.0,0.0,0.0,40.0,0.0,146.0,927.0,0.0,316.0,8.0,316.0,31.0,482012107002,48201210700,48201,48201,48,201,210700,2,1500000US482012107002,482012107002,2,BG,545522,2661,"POLYGON ((-95.35757799999999 29.81385, -95.35536999999999 29.813841, -95.351691 29.812858, -95.350746 29.812546, -95.35027199999999 29.812385, -95.34785699999999 29.803101, -95.34892599999999 29.803304, -95.350505 29.803309, -95.35148099999999 29.804301, -95.351592 29.808577, -95.353551 29.808529, -95.357497 29.808461, -95.35757799999999 29.81385))"
482012107003,275.0,48,201,210700,3,25.0,15.0,15556.0,29.0,436.0,39.0,0.0,0.0,372.0,0.0,225.0,0.0,0.0,141.0,8.0,54.0,0.0,0.0,275.0,0.0,17.0,14.0,5.0,0.0,673.0,0.0,673.0,0.0,0.0,0.0,134.0,0.0,478.0,0.0,22.0,21.0,0.0,10.0,0.0,123.0,7.0,0.0,275.0,0.0,0.0,16.0,673.0,0.0,58.0,68.0,585.0,50.0,2.99,86.0,165.0,0.0,0.0,18.0,0.0,0.0,0.0,115.0,6.0,37.0,111.0,0.0,0.0,0.0,77.0,0.0,171.0,42.0,288.0,32.0,148.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2657.0,0.0,48.0,89700.0,0.0,0.0,5.0,34.0,0.0,225.0,0.0,0.0,31.0,13.0,0.0,225.0,99.0,69.0,0.0,0.0,27.0,0.0,59.0,736.0,0.0,225.0,8.0,225.0,5.0,482012107003,48201210700,48201,48201,48,201,210700,3,1500000US482012107003,482012107003,3,BG,242936,0,"POLYGON ((-95.357497 29.808461, -95.353551 29.808529, -95.351592 29.808577, -95.35148099999999 29.804301, -95.35343999999999 29.804275, -95.354438 29.805103, -95.357439 29.805002, -95.35748099999999 29.807229, -95.357497 29.808461))"
482012108001,609.0,48,201,210800,1,112.0,58.0,13656.0,66.0,847.0,72.0,0.0,38.0,664.0,0.0,474.0,0.0,0.0,132.0,7.0,65.0,0.0,12.0,470.0,0.0,36.0,20.0,0.0,0.0,1360.0,0.0,1360.0,0.0,0.0,0.0,630.0,0.0,738.0,15.0,0.0,6.0,0.0,0.0,0.0,138.0,43.0,0.0,609.0,0.0,0.0,11.0,1360.0,0.0,38.0,31.0,1213.0,135.0,2.87,75.0,95.0,0.0,43.0,64.0,10.0,0.0,0.0,124.0,9.0,36.8,145.0,27.0,0.0,12.0,91.0,0.0,573.0,98.0,556.0,142.0,275.0,0.0,13.0,0.0,95.0,0.0,0.0,0.0,0.0,2709.0,0.0,35.0,59200.0,22.0,0.0,21.0,82.0,0.0,474.0,0.0,0.0,61.0,86.0,0.0,474.0,25.0,59.0,0.0,0.0,42.0,0.0,135.0,651.0,0.0,474.0,5.0,474.0,20.0,482012108001,48201210800,48201,48201,48,201,210800,1,1500000US482012108001,482012108001,1,BG,3061738,7752,"POLYGON ((-95.351457 29.784324, -95.350751 29.784736, -95.35096799999999 29.785285, -95.351085 29.788974, -95.351096 29.789829, -95.350127 29.789837, -95.35019699999999 29.793453, -95.350387 29.80006, -95.350505 29.803309, -95.34892599999999 29.803304, -95.34785699999999 29.803101, -95.35027199999999 29.812385, -95.33891299999999 29.808825, -95.336254 29.808262, -95.339809 29.803261, -95.340108 29.801506, -95.33993799999999 29.793905, -95.34003399999999 29.783835, -95.340862 29.783612, -95.34526699999999 29.78351, -95.34582999999999 29.783504, -95.348687 29.783435, -95.3506 29.783374, -95.35142599999999 29.783371, -95.351457 29.784324))"
482012108002,503.0,48,201,210800,2,194.0,29.0,15802.0,40.0,908.0,72.0,0.0,23.0,633.0,0.0,407.0,0.0,0.0,132.0,5.0,28.0,0.0,0.0,683.0,0.0,41.0,0.0,0.0,0.0,1349.0,0.0,1349.0,0.0,0.0,36.0,286.0,0.0,1023.0,15.0,16.0,11.0,0.0,0.0,0.0,268.0,84.0,21.0,503.0,0.0,0.0,0.0,1349.0,26.0,45.0,31.0,1255.0,96.0,3.31,75.0,95.0,0.0,46.0,150.0,0.0,0.0,0.0,124.0,32.0,35.3,145.0,15.0,0.0,0.0,91.0,0.0,275.0,109.0,687.0,107.0,250.0,0.0,20.0,0.0,95.0,0.0,0.0,12.0,0.0,2709.0,0.0,95.0,66600.0,41.0,0.0,46.0,66.0,0.0,407.0,0.0,59.0,73.0,4.0,0.0,407.0,25.0,59.0,0.0,0.0,111.0,5.0,155.0,742.0,0.0,407.0,5.0,407.0,6.0,482012108002,48201210800,48201,48201,48,201,210800,2,1500000US482012108002,482012108002,2,BG,598724,0,"POLYGON ((-95.35142599999999 29.783371, -95.3506 29.783374, -95.348687 29.783435, -95.34582999999999 29.783504, -95.34526699999999 29.78351, -95.340862 29.783612, -95.34003399999999 29.783835, -95.340221 29.778594, -95.34901599999999 29.778533, -95.350543 29.778371, -95.35135199999999 29.778365, -95.35138099999999 29.78048, -95.35142599999999 29.783371))"
482012109001,491.0,48,201,210900,1,46.0,41.0,18369.0,21.0,638.0,17.0,0.0,40.0,416.0,0.0,376.0,0.0,0.0,31.0,4.0,6.0,0.0,0.0,376.0,26.0,14.0,45.0,0.0,0.0,849.0,11.0,849.0,0.0,0.0,0.0,140.0,0.0,298.0,0.0,33.0,35.0,0.0,0.0,0.0,113.0,13.0,0.0,491.0,0.0,0.0,17.0,849.0,21.0,36.0,0.0,835.0,115.0,2.26,20.0,18.0,0.0,32.0,45.0,4.0,0.0,0.0,18.0,12.0,46.0,8.0,5.0,0.0,0.0,7.0,0.0,477.0,68.0,405.0,135.0,219.0,0.0,27.0,21.0,30.0,0.0,0.0,0.0,0.0,1209.0,0.0,32.0,48700.0,17.0,0.0,0.0,8.0,0.0,376.0,0.0,0.0,72.0,29.0,7.0,376.0,0.0,20.0,0.0,0.0,43.0,0.0,83.0,665.0,0.0,376.0,11.0,376.0,12.0,482012109001,48201210900,48201,48201,48,201,210900,1,1500000US482012109001,482012109001,1,BG,757090,0,"POLYGON ((-95.339809 29.803261, -95.336254 29.808262, -95.33398199999999 29.808019, -95.32850999999999 29.808462, -95.329804 29.808011, -95.32955699999999 29.800098, -95.331362 29.800075, -95.334864 29.800172, -95.340108 29.801506, -95.339809 29.803261))"
482012109002,214.0,48,201,210900,2,0.0,55.0,13451.0,0.0,253.0,17.0,0.0,0.0,188.0,0.0,166.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,103.0,0.0,2.0,23.0,0.0,0.0,360.0,7.0,360.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,214.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,309.0,48.0,2.17,20.0,18.0,0.0,47.0,0.0,5.0,0.0,0.0,18.0,2.0,51.3,8.0,0.0,0.0,0.0,7.0,0.0,353.0,0.0,129.0,75.0,82.0,0.0,2.0,3.0,30.0,0.0,0.0,0.0,0.0,1209.0,0.0,41.0,58800.0,18.0,0.0,0.0,51.0,0.0,166.0,0.0,0.0,43.0,26.0,0.0,166.0,0.0,20.0,0.0,0.0,15.0,0.0,41.0,628.0,0.0,166.0,11.0,166.0,0.0,482012109002,48201210900,48201,48201,48,201,210900,2,1500000US482012109002,482012109002,2,BG,503516,0,"POLYGON ((-95.329804 29.808011, -95.32850999999999 29.808462, -95.32422699999999 29.809072, -95.32409299999999 29.800165, -95.32955699999999 29.800098, -95.329804 29.808011))"
482012110001,339.0,48,201,211000,1,83.0,68.0,24285.0,21.0,526.0,28.0,0.0,67.0,425.0,0.0,332.0,0.0,0.0,140.0,15.0,64.0,0.0,0.0,393.0,9.0,15.0,13.0,0.0,0.0,793.0,0.0,793.0,0.0,0.0,0.0,129.0,0.0,291.0,14.0,3.0,6.0,0.0,0.0,37.0,132.0,18.0,0.0,339.0,0.0,0.0,12.0,788.0,0.0,34.0,17.0,705.0,7.0,2.39,93.0,65.0,0.0,5.0,71.0,25.0,0.0,0.0,62.0,0.0,36.5,29.0,3.0,0.0,15.0,66.0,7.0,456.0,43.0,433.0,67.0,201.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0,10.0,1941.0,0.0,56.0,77900.0,0.0,0.0,12.0,24.0,0.0,332.0,0.0,26.0,80.0,40.0,0.0,332.0,61.0,54.0,6.0,0.0,63.0,0.0,120.0,569.0,0.0,332.0,27.0,332.0,13.0,482012110001,48201211000,48201,48201,48,201,211000,1,1500000US482012110001,482012110001,1,BG,500197,0,"POLYGON ((-95.340108 29.801506, -95.334864 29.800172, -95.331362 29.800075, -95.331249 29.796698, -95.332116 29.795761, -95.337248 29.795381, -95.337215 29.793918, -95.33993799999999 29.793905, -95.340108 29.801506))"
482012110002,534.0,48,201,211000,2,64.0,51.0,12720.0,71.0,732.0,28.0,0.0,19.0,487.0,0.0,357.0,0.0,0.0,140.0,6.0,38.0,0.0,0.0,366.0,0.0,37.0,17.0,31.0,0.0,1148.0,0.0,1148.0,0.0,0.0,0.0,405.0,0.0,482.0,14.0,21.0,3.0,0.0,0.0,0.0,161.0,57.0,0.0,534.0,0.0,0.0,6.0,1148.0,3.0,57.0,17.0,1042.0,177.0,3.22,93.0,65.0,0.0,47.0,66.0,12.0,0.0,0.0,62.0,24.0,39.8,29.0,43.0,0.0,0.0,66.0,0.0,649.0,81.0,408.0,175.0,180.0,0.0,10.0,22.0,65.0,0.0,0.0,7.0,0.0,1941.0,0.0,65.0,60100.0,0.0,0.0,35.0,68.0,0.0,357.0,0.0,16.0,110.0,42.0,0.0,357.0,61.0,54.0,0.0,0.0,80.0,8.0,143.0,744.0,0.0,357.0,27.0,357.0,8.0,482012110002,48201211000,48201,48201,48,201,211000,2,1500000US482012110002,482012110002,2,BG,619468,0,"POLYGON ((-95.337248 29.795381, -95.332116 29.795761, -95.331249 29.796698, -95.331362 29.800075, -95.32955699999999 29.800098, -95.32409299999999 29.800165, -95.32399699999999 29.793951, -95.32578799999999 29.793527, -95.330169 29.793648, -95.33098799999999 29.793972, -95.337215 29.793918, -95.337248 29.795381))"
482012111001,504.0,48,201,211100,1,57.0,55.0,13040.0,40.0,759.0,161.0,0.0,0.0,789.0,0.0,409.0,0.0,0.0,115.0,0.0,27.0,0.0,0.0,475.0,43.0,38.0,60.0,0.0,0.0,1256.0,0.0,1256.0,0.0,0.0,0.0,406.0,0.0,668.0,0.0,0.0,20.0,0.0,38.0,0.0,255.0,83.0,0.0,504.0,0.0,0.0,0.0,1256.0,19.0,115.0,196.0,1200.0,95.0,3.07,253.0,200.0,0.0,21.0,86.0,14.0,0.0,15.0,278.0,32.0,34.7,159.0,34.0,0.0,0.0,125.0,0.0,588.0,61.0,475.0,99.0,213.0,63.0,119.0,20.0,182.0,0.0,0.0,9.0,0.0,5953.0,0.0,111.0,49100.0,0.0,0.0,0.0,29.0,0.0,409.0,0.0,9.0,177.0,0.0,0.0,409.0,42.0,168.0,0.0,0.0,25.0,0.0,155.0,694.0,39.0,409.0,134.0,409.0,0.0,482012111001,48201211100,48201,48201,48,201,211100,1,1500000US482012111001,482012111001,1,BG,641712,0,"POLYGON ((-95.340221 29.778594, -95.34003399999999 29.783835, -95.33993799999999 29.793905, -95.337215 29.793918, -95.337396 29.789939, -95.33584999999999 29.788719, -95.33583 29.782824, -95.33577699999999 29.779184, -95.340271 29.777252, -95.340221 29.778594))"
482012111002,227.0,48,201,211100,2,28.0,0.0,11526.0,0.0,337.0,161.0,0.0,0.0,245.0,0.0,189.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,13.0,0.0,0.0,461.0,0.0,461.0,0.0,0.0,0.0,188.0,0.0,228.0,0.0,0.0,0.0,0.0,38.0,0.0,48.0,96.0,76.0,227.0,0.0,0.0,18.0,461.0,0.0,0.0,196.0,461.0,38.0,2.44,253.0,200.0,0.0,0.0,0.0,0.0,0.0,15.0,278.0,0.0,49.2,159.0,0.0,0.0,0.0,125.0,0.0,166.0,20.0,146.0,13.0,123.0,63.0,0.0,20.0,182.0,0.0,0.0,0.0,0.0,5953.0,0.0,48.0,57700.0,39.0,0.0,15.0,0.0,0.0,189.0,0.0,13.0,78.0,53.0,0.0,189.0,42.0,168.0,0.0,0.0,10.0,0.0,78.0,692.0,39.0,189.0,134.0,189.0,39.0,482012111002,48201211100,48201,48201,48,201,211100,2,1500000US482012111002,482012111002,2,BG,307349,0,"POLYGON ((-95.337215 29.793918, -95.33098799999999 29.793972, -95.33094299999999 29.791902, -95.331098 29.790846, -95.33108199999999 29.78966, -95.33387999999999 29.789564, -95.33584999999999 29.788719, -95.337396 29.789939, -95.337215 29.793918))"
482012111003,351.0,48,201,211100,3,0.0,21.0,18870.0,60.0,797.0,161.0,0.0,0.0,430.0,0.0,235.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,475.0,0.0,4.0,0.0,0.0,0.0,820.0,0.0,820.0,0.0,0.0,0.0,144.0,0.0,52.0,0.0,0.0,44.0,0.0,38.0,0.0,177.0,0.0,0.0,351.0,0.0,0.0,14.0,820.0,0.0,0.0,196.0,816.0,116.0,3.49,253.0,200.0,0.0,0.0,60.0,32.0,0.0,15.0,278.0,0.0,44.1,159.0,0.0,0.0,0.0,125.0,0.0,764.0,73.0,511.0,136.0,111.0,63.0,67.0,0.0,182.0,0.0,0.0,0.0,0.0,5953.0,0.0,4.0,83400.0,0.0,0.0,21.0,4.0,0.0,235.0,0.0,0.0,148.0,36.0,0.0,235.0,42.0,168.0,0.0,0.0,88.0,0.0,4.0,771.0,39.0,235.0,134.0,235.0,0.0,482012111003,48201211100,48201,48201,48,201,211100,3,1500000US482012111003,482012111003,3,BG,579851,0,"POLYGON ((-95.33098799999999 29.793972, -95.330169 29.793648, -95.32578799999999 29.793527, -95.32399699999999 29.793951, -95.32399799999999 29.793224, -95.323943 29.787664, -95.321558 29.787643, -95.316468 29.78775, -95.31594 29.787926, -95.31591899999999 29.787614, -95.324913 29.78386, -95.32586999999999 29.783304, -95.327147 29.782879, -95.32731 29.786321, -95.32749099999999 29.791009, -95.32764399999999 29.791929, -95.33094299999999 29.791902, -95.33098799999999 29.793972))"
482012111004,387.0,48,201,211100,4,156.0,56.0,10507.0,42.0,781.0,161.0,0.0,0.0,769.0,0.0,387.0,0.0,0.0,115.0,0.0,0.0,0.0,28.0,424.0,75.0,64.0,19.0,0.0,0.0,1335.0,0.0,1335.0,0.0,0.0,0.0,863.0,0.0,1167.0,0.0,37.0,24.0,0.0,38.0,0.0,228.0,56.0,0.0,387.0,0.0,0.0,58.0,1335.0,60.0,27.0,196.0,1237.0,0.0,3.45,253.0,200.0,0.0,111.0,88.0,0.0,0.0,15.0,278.0,55.0,30.2,159.0,0.0,0.0,8.0,125.0,0.0,123.0,21.0,424.0,97.0,203.0,63.0,0.0,0.0,182.0,0.0,0.0,0.0,38.0,5953.0,0.0,131.0,47000.0,56.0,0.0,80.0,98.0,0.0,387.0,0.0,0.0,117.0,0.0,0.0,387.0,42.0,168.0,0.0,0.0,0.0,0.0,171.0,649.0,39.0,387.0,134.0,387.0,34.0,482012111004,48201211100,48201,48201,48,201,211100,4,1500000US482012111004,482012111004,4,BG,248651,0,"POLYGON ((-95.331098 29.790846, -95.33094299999999 29.791902, -95.32764399999999 29.791929, -95.32749099999999 29.791009, -95.32731 29.786321, -95.33103 29.784916, -95.33108199999999 29.78966, -95.331098 29.790846))"
482012111005,323.0,48,201,211100,5,11.0,48.0,11026.0,0.0,361.0,161.0,0.0,0.0,462.0,0.0,286.0,0.0,0.0,115.0,0.0,47.0,0.0,0.0,170.0,0.0,11.0,12.0,0.0,0.0,746.0,0.0,746.0,0.0,0.0,0.0,426.0,0.0,341.0,0.0,12.0,12.0,0.0,38.0,0.0,33.0,52.0,0.0,323.0,0.0,0.0,43.0,746.0,0.0,42.0,196.0,652.0,37.0,2.61,253.0,200.0,0.0,0.0,9.0,12.0,0.0,15.0,278.0,0.0,21.7,159.0,0.0,0.0,0.0,125.0,0.0,405.0,11.0,180.0,86.0,207.0,63.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,5953.0,0.0,110.0,60909.09090909091,12.0,0.0,12.0,47.0,0.0,286.0,0.0,0.0,111.0,10.0,0.0,286.0,42.0,168.0,0.0,0.0,71.0,0.0,121.0,641.0,39.0,286.0,134.0,286.0,0.0,482012111005,48201211100,48201,48201,48,201,211100,5,1500000US482012111005,482012111005,5,BG,280360,0,"POLYGON ((-95.33583 29.782824, -95.33099299999999 29.782883, -95.33103 29.784916, -95.32731 29.786321, -95.327147 29.782879, -95.32768399999999 29.782583, -95.33577699999999 29.779184, -95.33583 29.782824))"
