index,B03002_021E,state,county,tract,block group,bg_fips,tract_fips,country_fips,B16004_040E,B23025_003E,B27001_017E,B27001_057E,B16004_045E,B03002_005E,B11001_001E,B16004_001E,B27001_045E,B01002_001E,B16004_012E,B16004_061E,B25003_001E,B01001_001E,B01001_048E,B01001_023E,B23025_005E,B01001_047E,B01001_045E,B16004_039E,B15003_011E,B15003_001E,B25024_001E,B16004_030E,B16004_035E,B03002_012E,B15003_012E,B15003_004E,B25010_001E,B25044_001E,B27001_005E,B16004_034E,B25002_001E,B16004_007E,B15003_014E,B27001_011E,B15003_008E,B16004_008E,B15003_003E,B16004_022E,B16004_018E,B03002_001E,C24010_032E,B19301_001E,B01001_024E,B27001_054E,B17021_002E,C24010_055E,B27001_042E,B17021_001E,B15003_010E,B19001_001E,B27001_036E,B15003_016E,C24010_019E,B25044_003E,B01001_022E,B27001_033E,B11001_006E,B25024_010E,B27001_023E,B16004_051E,B15003_006E,B15003_013E,B01001_049E,B01001_027E,B19001_017E,B01001_021E,B25077_001E,B27001_039E,B01001_046E,B01001_003E,B16004_052E,B15003_007E,B01001_044E,B15003_015E,C24010_068E,B19055_001E,B27001_051E,B27001_029E,B27001_008E,B15003_009E,C24010_001E,B25044_010E,B16004_029E,B16004_066E,B15003_005E,B01001_026E,B19055_002E,B25064_001E,B01001_025E,B15003_002E,B03002_004E,B27001_020E,B11005_005E,B25002_003E,B11005_003E,B16004_056E,B16004_044E,B27001_001E,B16004_057E,B25003_003E,B16004_017E,B16004_023E,B01001_020E,B16004_013E,B16004_062E,B27001_014E,B16004_067E,B03002_006E,B27001_026E,B27001_048E,C24010_038E,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
482013304002,0.0,48,201,330400,2,482013304002,48201330400,48201,0.0,916.0,169.0,0.0,0.0,0.0,563.0,1905.0,210.0,31.8,0.0,0.0,563.0,2031.0,49.0,18.0,71.0,0.0,26.0,0.0,0.0,1179.0,580.0,79.0,0.0,1347.0,20.0,0.0,3.61,563.0,49.0,0.0,580.0,0.0,28.0,148.0,0.0,0.0,0.0,0.0,0.0,2031.0,107.0,17709.0,0.0,0.0,391.0,65.0,138.0,2031.0,34.0,563.0,129.0,15.0,43.0,23.0,32.0,94.0,116.0,0.0,53.0,8.0,27.0,55.0,16.0,73.0,0.0,0.0,73800.0,142.0,9.0,53.0,0.0,0.0,21.0,43.0,0.0,563.0,10.0,0.0,63.0,53.0,845.0,22.0,164.0,0.0,0.0,1056.0,189.0,1068.0,0.0,55.0,579.0,172.0,137.0,17.0,235.0,0.0,0.0,4863.0,0.0,262.0,0.0,0.0,29.0,0.0,0.0,72.0,0.0,0.0,0.0,131.0,334.0,48201,48,201,330400,2,1500000US482013304002,482013304002,2,BG,1660324,24243,"POLYGON ((-95.46518499999999 29.62728, -95.46296599999999 29.627294, -95.462868 29.625575, -95.460955 29.625579, -95.46090099999999 29.62256, -95.45402 29.622501, -95.45397899999999 29.619728, -95.44967299999999 29.619059, -95.44598499999999 29.620252, -95.44597 29.61878, -95.44588999999999 29.61333, -95.452626 29.613255, -95.456283 29.614351, -95.463622 29.614265, -95.46423999999999 29.614481, -95.464913 29.61524, -95.46497099999999 29.616371, -95.465065 29.621678, -95.46518499999999 29.62728))"
482013304003,0.0,48,201,330400,3,482013304003,48201330400,48201,0.0,905.0,169.0,0.0,0.0,0.0,667.0,1543.0,210.0,34.0,0.0,0.0,667.0,1709.0,41.0,36.0,78.0,17.0,0.0,0.0,0.0,1162.0,667.0,18.0,0.0,479.0,42.0,0.0,2.56,667.0,49.0,0.0,667.0,0.0,21.0,148.0,0.0,0.0,0.0,0.0,0.0,1709.0,11.0,19053.0,18.0,0.0,301.0,67.0,138.0,1695.0,24.0,667.0,129.0,54.0,107.0,58.0,25.0,94.0,263.0,0.0,53.0,22.0,0.0,63.0,34.0,99.0,0.0,19.0,87100.0,142.0,81.0,67.0,0.0,0.0,20.0,52.0,24.0,667.0,10.0,0.0,63.0,0.0,827.0,57.0,31.0,0.0,0.0,1002.0,277.0,855.0,0.0,38.0,1126.0,172.0,162.0,0.0,218.0,0.0,0.0,4863.0,0.0,402.0,0.0,0.0,22.0,0.0,0.0,72.0,0.0,0.0,0.0,131.0,447.0,48201,48,201,330400,3,1500000US482013304003,482013304003,3,BG,1612561,0,"POLYGON ((-95.464913 29.61524, -95.46423999999999 29.614481, -95.463622 29.614265, -95.456283 29.614351, -95.452626 29.613255, -95.44588999999999 29.61333, -95.44605 29.611731, -95.44595199999999 29.606101, -95.446513 29.606088, -95.45097899999999 29.606015, -95.456362 29.605924, -95.46471799999999 29.605794, -95.46487999999999 29.607266, -95.464913 29.61524))"
482013305001,0.0,48,201,330500,1,482013305001,48201330500,48201,0.0,820.0,171.0,0.0,0.0,0.0,611.0,1965.0,179.0,30.4,0.0,0.0,611.0,2200.0,41.0,0.0,17.0,55.0,57.0,36.0,22.0,1228.0,661.0,31.0,0.0,1551.0,39.0,0.0,3.6,611.0,0.0,0.0,661.0,35.0,62.0,192.0,0.0,0.0,0.0,0.0,0.0,2200.0,165.0,14600.0,7.0,0.0,457.0,185.0,233.0,2200.0,76.0,611.0,110.0,0.0,61.0,11.0,29.0,52.0,197.0,225.0,78.0,60.0,80.0,48.0,14.0,117.0,0.0,0.0,69900.0,109.0,33.0,118.0,99.0,0.0,0.0,90.0,0.0,611.0,55.0,0.0,71.0,20.0,803.0,8.0,298.0,0.0,0.0,1267.0,203.0,1063.0,48.0,60.0,402.0,47.0,91.0,50.0,274.0,0.0,0.0,4982.0,0.0,236.0,0.0,0.0,32.0,0.0,0.0,132.0,0.0,148.0,0.0,188.0,410.0,48201,48,201,330500,1,1500000US482013305001,482013305001,1,BG,1374246,11902,"POLYGON ((-95.43087199999999 29.627821, -95.429559 29.62785, -95.42162999999999 29.627995, -95.41690199999999 29.628036, -95.413983 29.62769, -95.417436 29.619034, -95.422427 29.620066, -95.42559299999999 29.619056, -95.42953999999999 29.618988, -95.430752 29.619449, -95.43087199999999 29.627821))"
482013305002,0.0,48,201,330500,2,482013305002,48201330500,48201,0.0,523.0,171.0,0.0,0.0,0.0,387.0,1189.0,179.0,49.7,0.0,0.0,387.0,1189.0,32.0,14.0,37.0,9.0,8.0,0.0,0.0,937.0,432.0,108.0,0.0,885.0,14.0,0.0,3.07,387.0,0.0,0.0,432.0,0.0,32.0,192.0,0.0,0.0,0.0,0.0,0.0,1189.0,69.0,19379.0,9.0,0.0,73.0,99.0,233.0,1189.0,47.0,387.0,110.0,31.0,94.0,8.0,10.0,52.0,50.0,0.0,78.0,0.0,9.0,0.0,27.0,0.0,0.0,0.0,73500.0,109.0,30.0,0.0,0.0,0.0,0.0,54.0,0.0,387.0,55.0,0.0,71.0,14.0,486.0,39.0,92.0,0.0,30.0,520.0,181.0,1086.0,0.0,59.0,304.0,47.0,0.0,45.0,103.0,0.0,0.0,4982.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,188.0,109.0,48201,48,201,330500,2,1500000US482013305002,482013305002,2,BG,439077,5234,"POLYGON ((-95.437917 29.620026, -95.437219 29.619723, -95.43526399999999 29.619883, -95.43533599999999 29.627759, -95.43087199999999 29.627821, -95.430752 29.619449, -95.432323 29.618954, -95.43670899999999 29.618882, -95.438335 29.619357, -95.437917 29.620026))"
482013305003,0.0,48,201,330500,3,482013305003,48201330500,48201,0.0,473.0,171.0,0.0,0.0,0.0,339.0,1484.0,179.0,32.1,0.0,0.0,339.0,1593.0,10.0,64.0,99.0,15.0,16.0,0.0,57.0,849.0,383.0,26.0,0.0,570.0,21.0,0.0,4.7,339.0,0.0,0.0,383.0,0.0,26.0,192.0,0.0,0.0,0.0,0.0,0.0,1593.0,52.0,20423.0,11.0,0.0,334.0,66.0,233.0,1428.0,0.0,339.0,110.0,64.0,0.0,8.0,9.0,52.0,68.0,0.0,78.0,0.0,0.0,10.0,30.0,0.0,0.0,40.0,63800.0,109.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,339.0,55.0,0.0,71.0,9.0,374.0,0.0,19.0,0.0,0.0,769.0,182.0,945.0,0.0,0.0,1007.0,47.0,49.0,44.0,92.0,0.0,0.0,4982.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,188.0,133.0,48201,48,201,330500,3,1500000US482013305003,482013305003,3,BG,897049,6176,"POLYGON ((-95.446157 29.627567, -95.44393799999999 29.627599, -95.43801999999999 29.627703, -95.43533599999999 29.627759, -95.43526399999999 29.619883, -95.437219 29.619723, -95.437917 29.620026, -95.438335 29.619357, -95.44044699999999 29.620433, -95.44162299999999 29.620591, -95.44597 29.61878, -95.44598499999999 29.620252, -95.446157 29.627567))"
482013306001,0.0,48,201,330600,1,482013306001,48201330600,48201,0.0,828.0,67.0,5.0,0.0,0.0,523.0,1768.0,110.0,28.2,0.0,0.0,523.0,1866.0,0.0,7.0,53.0,10.0,30.0,0.0,0.0,958.0,555.0,12.0,0.0,1169.0,21.0,0.0,3.57,523.0,0.0,0.0,555.0,17.0,0.0,160.0,13.0,0.0,0.0,0.0,0.0,1866.0,85.0,18498.0,13.0,57.0,165.0,146.0,325.0,1843.0,0.0,523.0,149.0,0.0,68.0,0.0,23.0,17.0,123.0,0.0,125.0,12.0,0.0,0.0,0.0,20.0,0.0,6.0,80100.0,70.0,6.0,78.0,0.0,0.0,6.0,21.0,0.0,523.0,161.0,0.0,97.0,11.0,775.0,0.0,84.0,0.0,0.0,784.0,131.0,1211.0,0.0,93.0,686.0,177.0,103.0,32.0,262.0,0.0,0.0,7239.0,0.0,140.0,0.0,0.0,14.0,0.0,0.0,166.0,0.0,0.0,24.0,86.0,412.0,48201,48,201,330600,1,1500000US482013306001,482013306001,1,BG,764091,11531,"POLYGON ((-95.430752 29.619449, -95.42953999999999 29.618988, -95.42559299999999 29.619056, -95.422427 29.620066, -95.417436 29.619034, -95.41959199999999 29.613628, -95.430701 29.61354, -95.430752 29.619449))"
482013306002,0.0,48,201,330600,2,482013306002,48201330600,48201,0.0,844.0,67.0,5.0,0.0,29.0,671.0,1703.0,110.0,42.8,0.0,0.0,671.0,1778.0,19.0,0.0,69.0,45.0,22.0,0.0,24.0,1245.0,711.0,0.0,0.0,1036.0,27.0,0.0,2.65,671.0,0.0,0.0,711.0,0.0,68.0,160.0,0.0,0.0,0.0,0.0,0.0,1778.0,0.0,17253.0,32.0,57.0,633.0,44.0,325.0,1778.0,0.0,671.0,149.0,47.0,248.0,0.0,19.0,17.0,108.0,0.0,125.0,0.0,0.0,223.0,0.0,46.0,0.0,59.0,89400.0,70.0,21.0,29.0,24.0,24.0,16.0,41.0,0.0,671.0,161.0,0.0,97.0,0.0,775.0,64.0,345.0,0.0,0.0,838.0,168.0,845.0,11.0,51.0,629.0,177.0,66.0,40.0,152.0,0.0,0.0,7239.0,0.0,220.0,0.0,0.0,34.0,0.0,0.0,166.0,0.0,0.0,24.0,86.0,219.0,48201,48,201,330600,2,1500000US482013306002,482013306002,2,BG,1625596,0,"POLYGON ((-95.441929 29.613376, -95.430701 29.61354, -95.41959199999999 29.613628, -95.422406 29.606346, -95.441774 29.606134, -95.441929 29.613376))"
482013306003,0.0,48,201,330600,3,482013306003,48201330600,48201,0.0,381.0,67.0,5.0,0.0,0.0,293.0,704.0,110.0,49.1,0.0,0.0,293.0,740.0,0.0,10.0,7.0,5.0,57.0,0.0,0.0,583.0,314.0,0.0,0.0,326.0,0.0,0.0,2.53,293.0,0.0,0.0,314.0,0.0,95.0,160.0,0.0,0.0,0.0,0.0,0.0,740.0,25.0,17099.0,0.0,57.0,125.0,147.0,325.0,740.0,4.0,293.0,149.0,13.0,0.0,0.0,0.0,17.0,64.0,0.0,125.0,57.0,0.0,47.0,11.0,0.0,0.0,21.0,85000.0,70.0,24.0,36.0,5.0,0.0,9.0,0.0,0.0,293.0,161.0,0.0,97.0,0.0,374.0,0.0,140.0,0.0,0.0,456.0,91.0,1051.0,12.0,105.0,394.0,177.0,50.0,21.0,50.0,0.0,0.0,7239.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,24.0,86.0,241.0,48201,48,201,330600,3,1500000US482013306003,482013306003,3,BG,322832,0,"POLYGON ((-95.44605 29.611731, -95.44588999999999 29.61333, -95.441929 29.613376, -95.441774 29.606134, -95.44595199999999 29.606101, -95.44605 29.611731))"
482013306004,0.0,48,201,330600,4,482013306004,48201330600,48201,0.0,1360.0,67.0,5.0,0.0,0.0,690.0,2647.0,110.0,37.8,0.0,0.0,690.0,2855.0,81.0,19.0,28.0,16.0,85.0,0.0,0.0,1921.0,748.0,34.0,0.0,937.0,52.0,0.0,4.14,690.0,0.0,0.0,748.0,12.0,99.0,160.0,0.0,0.0,0.0,0.0,0.0,2855.0,223.0,22123.0,0.0,57.0,577.0,27.0,325.0,2768.0,41.0,690.0,149.0,10.0,144.0,13.0,60.0,17.0,201.0,0.0,125.0,0.0,0.0,0.0,0.0,31.0,0.0,48.0,72700.0,70.0,17.0,177.0,0.0,0.0,61.0,63.0,0.0,690.0,161.0,0.0,97.0,56.0,1332.0,0.0,167.0,0.0,0.0,1277.0,412.0,891.0,0.0,37.0,1805.0,177.0,109.0,58.0,236.0,0.0,0.0,7239.0,0.0,98.0,0.0,0.0,72.0,0.0,0.0,166.0,0.0,0.0,24.0,86.0,556.0,48201,48,201,330600,4,1500000US482013306004,482013306004,4,BG,974491,9280,"POLYGON ((-95.44597 29.61878, -95.44162299999999 29.620591, -95.44044699999999 29.620433, -95.438335 29.619357, -95.43670899999999 29.618882, -95.432323 29.618954, -95.430752 29.619449, -95.430701 29.61354, -95.441929 29.613376, -95.44588999999999 29.61333, -95.44597 29.61878))"
482013307001,0.0,48,201,330700,1,482013307001,48201330700,48201,0.0,2521.0,294.0,53.0,0.0,0.0,1546.0,5211.0,200.0,28.3,0.0,0.0,1546.0,5798.0,0.0,16.0,112.0,38.0,53.0,0.0,23.0,3071.0,1571.0,91.0,0.0,4170.0,165.0,0.0,3.75,1546.0,0.0,0.0,1571.0,29.0,153.0,64.0,0.0,0.0,0.0,0.0,0.0,5798.0,263.0,19770.0,0.0,0.0,681.0,315.0,181.0,5798.0,95.0,1546.0,29.0,18.0,287.0,67.0,0.0,0.0,339.0,620.0,241.0,41.0,39.0,231.0,0.0,347.0,81.0,72.0,127200.0,208.0,14.0,240.0,0.0,24.0,41.0,166.0,0.0,1546.0,145.0,0.0,140.0,0.0,2409.0,51.0,539.0,0.0,0.0,2843.0,152.0,1192.0,0.0,235.0,1161.0,51.0,351.0,25.0,961.0,0.0,0.0,9966.0,0.0,544.0,0.0,0.0,20.0,0.0,0.0,211.0,0.0,229.0,0.0,55.0,887.0,48201,48,201,330700,1,1500000US482013307001,482013307001,1,BG,4913807,93084,"POLYGON ((-95.456362 29.598557, -95.450096 29.598877, -95.450267 29.602715, -95.45097899999999 29.606015, -95.446513 29.606088, -95.44595199999999 29.606101, -95.441774 29.606134, -95.422406 29.606346, -95.425579 29.599233, -95.430942 29.58488, -95.431027 29.583509, -95.43131799999999 29.583733, -95.44633899999999 29.590698, -95.453255 29.594019, -95.456379 29.595467, -95.456362 29.598557))"
482013307002,0.0,48,201,330700,2,482013307002,48201330700,48201,0.0,548.0,294.0,53.0,0.0,0.0,379.0,1425.0,200.0,48.2,0.0,0.0,379.0,1444.0,23.0,41.0,18.0,0.0,12.0,0.0,14.0,1122.0,379.0,0.0,0.0,199.0,0.0,0.0,3.81,379.0,0.0,0.0,379.0,0.0,19.0,64.0,0.0,0.0,0.0,0.0,0.0,1444.0,0.0,28417.0,0.0,0.0,392.0,71.0,181.0,1444.0,76.0,379.0,29.0,37.0,33.0,0.0,14.0,0.0,136.0,0.0,241.0,67.0,0.0,0.0,105.0,19.0,80.0,46.0,66000.0,208.0,43.0,0.0,0.0,0.0,13.0,25.0,0.0,379.0,145.0,0.0,140.0,0.0,530.0,0.0,0.0,0.0,0.0,718.0,210.0,1143.4426229508197,0.0,98.0,1116.0,51.0,32.0,0.0,109.0,0.0,0.0,9966.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,55.0,256.0,48201,48,201,330700,2,1500000US482013307002,482013307002,2,BG,676165,0,"POLYGON ((-95.464585 29.600666, -95.46445299999999 29.601642, -95.46083399999999 29.599904, -95.460674 29.599106, -95.45599199999999 29.599168, -95.456362 29.605924, -95.45097899999999 29.606015, -95.450267 29.602715, -95.450096 29.598877, -95.456362 29.598557, -95.456379 29.595467, -95.46504499999999 29.599599, -95.464585 29.600666))"
482013307003,0.0,48,201,330700,3,482013307003,48201330700,48201,0.0,1165.0,294.0,53.0,0.0,0.0,579.0,2520.0,200.0,31.7,0.0,0.0,579.0,2724.0,5.0,0.0,43.0,10.0,0.0,0.0,0.0,1513.0,579.0,155.0,0.0,1640.0,78.0,0.0,4.7,579.0,0.0,0.0,579.0,130.0,59.0,64.0,0.0,0.0,0.0,0.0,0.0,2724.0,86.0,13846.0,10.0,0.0,985.0,224.0,181.0,2724.0,63.0,579.0,29.0,66.0,104.0,0.0,14.0,0.0,257.0,0.0,241.0,28.0,0.0,29.0,0.0,33.0,0.0,0.0,86400.0,208.0,35.0,171.0,0.0,61.0,7.0,171.0,0.0,579.0,145.0,0.0,140.0,21.0,1122.0,0.0,82.0,0.0,0.0,1238.0,56.0,1175.0,0.0,56.0,1031.0,51.0,289.0,0.0,378.0,0.0,0.0,9966.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,55.0,495.0,48201,48,201,330700,3,1500000US482013307003,482013307003,3,BG,543060,0,"POLYGON ((-95.46471799999999 29.605794, -95.456362 29.605924, -95.45599199999999 29.599168, -95.460674 29.599106, -95.46083399999999 29.599904, -95.46445299999999 29.601642, -95.46471799999999 29.605794))"
482013308001,0.0,48,201,330800,1,482013308001,48201330800,48201,5.0,2814.0,135.0,0.0,0.0,0.0,1525.0,4443.0,106.0,27.3,0.0,0.0,1525.0,5159.0,0.0,37.0,289.0,33.0,0.0,4.0,41.0,2752.0,1536.0,153.0,0.0,3015.0,42.0,0.0,3.38,1525.0,0.0,0.0,1536.0,0.0,87.0,109.0,0.0,0.0,0.0,0.0,0.0,5159.0,235.0,27690.0,0.0,0.0,1144.0,163.0,0.0,5159.0,0.0,1525.0,66.0,114.0,127.0,0.0,14.0,36.0,273.0,301.0,37.0,0.0,33.0,48.0,0.0,403.0,193.0,0.0,168200.0,141.0,47.0,313.0,33.0,0.0,0.0,30.0,0.0,1525.0,80.0,0.0,45.0,71.0,2525.0,34.0,187.0,0.0,0.0,2793.0,125.0,1093.0,0.0,0.0,1929.0,186.0,273.0,11.0,748.0,0.0,0.0,13791.0,0.0,425.0,0.0,0.0,16.0,0.0,0.0,121.0,0.0,44.0,21.0,54.0,1223.0,48201,48,201,330800,1,1500000US482013308001,482013308001,1,BG,14650114,174362,"POLYGON ((-95.355429 29.612195, -95.355424 29.616611, -95.35415999999999 29.616619, -95.346244 29.620117, -95.34161899999999 29.620999, -95.340907 29.621001, -95.331565 29.620942, -95.304664 29.620858, -95.297411 29.596522, -95.29859499999999 29.597038, -95.29971499999999 29.596122, -95.30394 29.595174, -95.308487 29.594931, -95.309749 29.595037, -95.314702 29.598008, -95.319699 29.598226, -95.32207699999999 29.596692, -95.32554499999999 29.59806, -95.32822499999999 29.59812, -95.33114599999999 29.599108, -95.33384 29.597943, -95.33505599999999 29.596296, -95.33683099999999 29.59544, -95.33742099999999 29.59386, -95.340777 29.592428, -95.344399 29.589104, -95.34443999999999 29.587101, -95.346447 29.585548, -95.349114 29.586526, -95.351907 29.585455, -95.35216899999999 29.594658, -95.352931 29.59796, -95.355059 29.604559, -95.35542699999999 29.606578, -95.355429 29.612195))"
482013308002,0.0,48,201,330800,2,482013308002,48201330800,48201,0.0,5281.0,135.0,0.0,0.0,0.0,3112.0,7840.0,106.0,33.1,0.0,0.0,3112.0,8657.0,23.0,28.0,274.0,35.0,104.0,14.0,0.0,5566.0,3145.0,0.0,0.0,1513.0,12.0,0.0,2.78,3112.0,0.0,0.0,3145.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,8657.0,55.0,34866.0,0.0,0.0,457.0,324.0,0.0,8657.0,134.0,3112.0,66.0,153.0,364.0,82.0,173.0,36.0,509.0,14.0,37.0,54.0,0.0,45.0,41.0,262.0,175.0,84.0,163100.0,141.0,17.0,555.0,21.0,0.0,33.0,136.0,0.0,3112.0,80.0,0.0,45.0,0.0,5007.0,77.0,146.0,0.0,0.0,4590.0,418.0,1178.0,44.0,136.0,6163.0,186.0,460.0,33.0,1295.0,0.0,0.0,13791.0,0.0,675.0,0.0,0.0,92.0,0.0,0.0,121.0,0.0,260.0,21.0,54.0,2736.0,48201,48,201,330800,2,1500000US482013308002,482013308002,2,BG,16505927,453811,"POLYGON ((-95.430942 29.58488, -95.425579 29.599233, -95.425016 29.599096, -95.409021 29.599268, -95.387951 29.599507, -95.386843 29.599294, -95.387204 29.614032, -95.38023899999999 29.614114, -95.38022599999999 29.612302, -95.355429 29.612195, -95.35542699999999 29.606578, -95.355059 29.604559, -95.352931 29.59796, -95.35216899999999 29.594658, -95.351907 29.585455, -95.35293 29.585452, -95.35681199999999 29.586781, -95.36072999999999 29.584937, -95.363417 29.585898, -95.364047 29.585942, -95.36822199999999 29.584714, -95.371928 29.586818, -95.376181 29.588284, -95.38090000000001 29.587021, -95.38369299999999 29.586852, -95.384152 29.586868, -95.386484 29.585577, -95.388127 29.58567, -95.389984 29.584462, -95.391149 29.582956, -95.393275 29.581687, -95.39604199999999 29.58271, -95.399062 29.581979, -95.404641 29.581909, -95.40835199999999 29.582867, -95.40984899999999 29.582696, -95.413089 29.583296, -95.41478099999999 29.58278, -95.417108 29.583277, -95.42411799999999 29.580233, -95.43071499999999 29.58336, -95.431027 29.583509, -95.430942 29.58488))"
482013309001,56.0,48,201,330900,1,482013309001,48201330900,48201,0.0,5594.0,139.0,0.0,0.0,0.0,3467.0,8230.0,238.0,30.7,0.0,23.0,3467.0,9310.0,44.0,11.0,535.0,29.0,65.0,16.0,0.0,6408.0,3542.0,28.0,0.0,2458.0,0.0,0.0,2.69,3467.0,0.0,0.0,3542.0,0.0,144.0,391.0,0.0,0.0,0.0,0.0,0.0,9310.0,222.0,31390.0,23.0,0.0,356.0,409.0,517.0,9310.0,61.0,3467.0,304.0,58.0,277.0,29.0,64.0,25.0,708.0,0.0,92.0,0.0,23.0,29.0,0.0,463.0,63.0,68.0,161700.0,133.0,129.0,617.0,20.0,20.0,95.0,158.0,0.0,3467.0,70.0,0.0,236.0,14.0,5059.0,19.0,90.0,0.0,0.0,4817.0,385.0,1379.0,0.0,40.0,5409.0,119.0,584.0,75.0,1292.0,0.0,0.0,13284.0,0.0,1514.0,0.0,0.0,37.0,0.0,0.0,486.0,0.0,315.0,0.0,249.0,2515.0,48201,48,201,330900,1,1500000US482013309001,482013309001,1,BG,4449643,37778,"POLYGON ((-95.417436 29.619034, -95.413552 29.619765, -95.411857 29.621758, -95.40860699999999 29.623264, -95.40807 29.625582, -95.406696 29.628324, -95.40222199999999 29.629225, -95.39924999999999 29.630523, -95.39482699999999 29.631028, -95.38968799999999 29.632766, -95.38727999999999 29.632212, -95.387204 29.614032, -95.41959199999999 29.613628, -95.417436 29.619034))"
482013309002,0.0,48,201,330900,2,482013309002,48201330900,48201,0.0,872.0,139.0,0.0,0.0,0.0,635.0,2857.0,238.0,18.5,0.0,0.0,635.0,3044.0,0.0,57.0,115.0,0.0,0.0,0.0,0.0,1286.0,702.0,69.0,0.0,2318.0,51.0,0.0,4.79,635.0,0.0,0.0,702.0,109.0,50.0,391.0,0.0,51.0,0.0,0.0,0.0,3044.0,99.0,8660.0,0.0,0.0,1827.0,236.0,517.0,3044.0,173.0,635.0,304.0,0.0,79.0,57.0,0.0,25.0,374.0,436.0,92.0,0.0,0.0,46.0,0.0,168.0,0.0,24.0,175692.2150882825,133.0,0.0,19.0,0.0,0.0,12.0,62.0,0.0,635.0,70.0,0.0,236.0,0.0,757.0,0.0,237.0,0.0,0.0,1837.0,155.0,1361.0,0.0,25.0,660.0,119.0,337.0,67.0,453.0,0.0,0.0,13284.0,0.0,198.0,0.0,0.0,23.0,0.0,0.0,486.0,0.0,0.0,0.0,249.0,414.0,48201,48,201,330900,2,1500000US482013309002,482013309002,2,BG,4290403,75660,"POLYGON ((-95.41959199999999 29.613628, -95.387204 29.614032, -95.386843 29.599294, -95.387951 29.599507, -95.409021 29.599268, -95.40920199999999 29.606532, -95.422406 29.606346, -95.41959199999999 29.613628))"
482013309003,0.0,48,201,330900,3,482013309003,48201330900,48201,0.0,375.0,139.0,0.0,0.0,0.0,208.0,876.0,238.0,31.7,0.0,0.0,208.0,930.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,622.0,263.0,0.0,0.0,650.0,0.0,0.0,4.47,208.0,0.0,0.0,263.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,930.0,177.0,14219.0,0.0,0.0,313.0,77.0,517.0,930.0,0.0,208.0,304.0,66.0,24.0,0.0,0.0,25.0,92.0,131.0,92.0,0.0,0.0,0.0,0.0,54.0,0.0,8.0,26100.0,133.0,7.0,0.0,0.0,69.0,0.0,21.0,0.0,208.0,70.0,0.0,236.0,0.0,375.0,0.0,135.0,0.0,0.0,456.0,98.0,2465.4255319148933,0.0,0.0,265.0,119.0,56.0,55.0,100.0,0.0,0.0,13284.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,249.0,124.0,48201,48,201,330900,3,1500000US482013309003,482013309003,3,BG,1154891,3124,"POLYGON ((-95.425579 29.599233, -95.422406 29.606346, -95.40920199999999 29.606532, -95.409021 29.599268, -95.425016 29.599096, -95.425579 29.599233))"
482013311001,0.0,48,201,331100,1,482013311001,48201331100,48201,0.0,286.0,134.0,11.0,0.0,11.0,204.0,584.0,0.0,40.4,0.0,0.0,204.0,601.0,0.0,22.0,74.0,13.0,0.0,0.0,0.0,402.0,219.0,0.0,0.0,266.0,0.0,0.0,2.95,204.0,0.0,0.0,219.0,0.0,54.0,68.0,0.0,0.0,0.0,0.0,0.0,601.0,55.0,10859.0,0.0,0.0,308.0,35.0,140.0,601.0,0.0,204.0,85.0,33.0,40.0,0.0,0.0,9.0,59.0,0.0,110.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,68500.0,145.0,8.0,17.0,0.0,0.0,0.0,9.0,0.0,204.0,48.0,0.0,12.0,0.0,212.0,32.0,92.0,0.0,0.0,216.0,43.0,724.0,0.0,46.0,324.0,93.0,31.0,15.0,57.0,0.0,0.0,4295.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,37.0,69.0,48201,48,201,331100,1,1500000US482013311001,482013311001,1,BG,329275,0,"POLYGON ((-95.36102699999999 29.671219, -95.36068399999999 29.671699, -95.36031299999999 29.67221, -95.359543 29.674076, -95.35943399999999 29.674384, -95.35916499999999 29.674989, -95.358301 29.677129, -95.355892 29.676371, -95.35571499999999 29.669094, -95.35747499999999 29.669564, -95.359376 29.669552, -95.36032999999999 29.669538, -95.36205099999999 29.669502, -95.36102699999999 29.671219))"
